GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS
2021-04-30T00:00:00,1,0022000949,1,7:00 pm ET          ,20210430/ATLPHI,1610612755,1610612737,2020,0,     ,,NBCSP,BSSE-ATL            ,Q0       - ,Wells Fargo Center,0
2021-04-30T00:00:00,2,0022000950,1,7:30 pm ET          ,20210430/SASBOS,1610612738,1610612759,2020,0,     ,,NBCSB,BSSW-SA             ,Q0       - ,TD Garden,0
2021-04-30T00:00:00,3,0022000951,1,7:30 pm ET,20210430/WASCLE,1610612739,1610612764,2020,0,     ,,BSOH                ,NBCSWA,Q0       - ,Rocket Mortgage FieldHouse,0
2021-04-30T00:00:00,4,0022000952,1,8:00 pm ET          ,20210430/PORBKN,1610612751,1610612757,2020,0,     ,NBA TV,YES2,NBCSNW,Q0       - NBA TV,Barclays Center,0
2021-04-30T00:00:00,5,0022000953,1,8:00 pm ET,20210430/ORLMEM,1610612763,1610612753,2020,0,     ,,BSSE-MEM            ,BSFL                ,Q0       - ,FedExForum,0
2021-04-30T00:00:00,6,0022000954,1,9:00 pm ET,20210430/MILCHI,1610612741,1610612749,2020,0,     ,,NBCSCH+,BSWI                ,Q0       - ,United Center,0
2021-04-30T00:00:00,7,0022000955,1,10:00 pm ET,20210430/UTAPHX,1610612756,1610612762,2020,0,     ,,BSAZ                ,ATTSN-RM,Q0       - ,Phoenix Suns Arena,0
2021-04-30T00:00:00,8,0022000956,1,10:30 pm ET         ,20210430/SACLAL,1610612747,1610612758,2020,0,     ,NBA TV,SPECSN,NBCSCA,Q0       - NBA TV,STAPLES Center,0
