GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS
2021-05-03T00:00:00,1,0022000975,1,7:00 pm ET,20210503/ORLDET,1610612765,1610612753,2020,0,     ,,BSDET               ,BSFL                ,Q0       - ,Little Caesars Arena,0
2021-05-03T00:00:00,2,0022000976,1,7:00 pm ET          ,20210503/INDWAS,1610612764,1610612754,2020,0,     ,,NBCSWA+,BSIN                ,Q0       - ,Capital One Arena,0
2021-05-03T00:00:00,3,0022000977,1,7:30 pm ET          ,20210503/GSWNOP,1610612740,1610612744,2020,0,     ,ESPN,,NBCSBA,Q0       - ESPN,Smoothie King Center,0
2021-05-03T00:00:00,4,0022000978,1,8:00 pm ET,20210503/PORATL,1610612737,1610612757,2020,0,     ,,BSSE-ATL            ,NBCSNW,Q0       - ,State Farm Arena,0
2021-05-03T00:00:00,5,0022000979,1,9:00 pm ET,20210503/PHICHI,1610612741,1610612755,2020,0,     ,,NBCSCH+,NBCSP+,Q0       - ,United Center,0
2021-05-03T00:00:00,6,0022000980,1,9:00 pm ET,20210503/NYKMEM,1610612763,1610612752,2020,0,     ,,BSSE-MEM            ,MSG,Q0       - ,FedExForum,0
2021-05-03T00:00:00,7,0022000981,1,10:00 pm ET,20210503/SASUTA,1610612762,1610612759,2020,0,     ,,ATTSN-RM,BSSW-SA             ,Q0       - ,Vivint Arena,0
2021-05-03T00:00:00,8,0022000982,1,10:00 pm ET         ,20210503/DENLAL,1610612747,1610612743,2020,0,     ,ESPN,SPECSN,,Q0       - ESPN,STAPLES Center,0
