GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2021-05-14T00:00:00,1,0022000204,1,7:00 pm ET          ,20210514/CLEWAS,1610612764,1610612739,2020,0,     ,,NBCSWA,BSOH                ,Q0       - ,Capital One Arena,0,0
2021-05-14T00:00:00,2,0022001054,1,8:00 pm ET,20210514/DENDET,1610612765,1610612743,2020,0,     ,,BSDET+              ,ALT,Q0       - ,Little Caesars Arena,0,0
2021-05-14T00:00:00,3,0022001055,1,8:00 pm ET          ,20210514/ORLPHI,1610612755,1610612753,2020,0,     ,,NBCSP,BSFL                ,Q0       - ,Wells Fargo Center,0,0
2021-05-14T00:00:00,4,0022001056,1,8:00 pm ET,20210514/UTAOKC,1610612760,1610612762,2020,0,     ,,BSOK                ,ATTSN-RM,Q0       - ,Chesapeake Energy Arena,0,0
2021-05-14T00:00:00,5,0022000263,1,9:00 pm ET,20210514/SACMEM,1610612763,1610612758,2020,0,     ,,BSSE-MEM            ,NBCSCA,Q0       - ,FedExForum,0,0
2021-05-14T00:00:00,6,0022001057,1,9:00 pm ET,20210514/TORDAL,1610612742,1610612761,2020,0,     ,,BSSW-DAL            ,TSN,Q0       - ,American Airlines Center,0,0
2021-05-14T00:00:00,7,0022001058,1,9:00 pm ET,20210514/LACHOU,1610612745,1610612746,2020,0,     ,,ATTSN-SW,BSSC                ,Q0       - ,Toyota Center,0,0
2021-05-14T00:00:00,8,0022001059,1,9:30 pm ET,20210514/NOPGSW,1610612744,1610612740,2020,0,     ,ESPN,NBCSBA,BSNO                ,Q0       - ESPN,Chase Center,0,0
