GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS
2021-04-11T00:00:00,1,0022000805,1,1:00 pm ET,20210411/ATLCHA,1610612766,1610612737,2020,0,     ,,BSSE-CHA            ,BSSE-ATL            ,Q0       - ,Spectrum Center,0
2021-04-11T00:00:00,2,0022000806,1,3:00 pm ET          ,20210411/BOSDEN,1610612743,1610612738,2020,0,     ,NBA TV,ALT,NBCSB,Q0       - NBA TV,Ball Arena,0
2021-04-11T00:00:00,3,0022000807,1,7:00 pm ET,20210411/NOPCLE,1610612739,1610612740,2020,0,     ,,BSOH                ,BSNO                ,Q0       - ,Rocket Mortgage FieldHouse,0
2021-04-11T00:00:00,4,0022000808,1,7:00 pm ET,20210411/MILORL,1610612753,1610612749,2020,0,     ,,BSFL                ,BSWI                ,Q0       - ,Amway Center,0
2021-04-11T00:00:00,5,0022000809,1,8:00 pm ET,20210411/TORNYK,1610612752,1610612761,2020,0,     ,,MSG,SN,Q0       - ,Madison Square Garden,0
2021-04-11T00:00:00,6,0022000810,1,8:00 pm ET,20210411/SASDAL,1610612742,1610612759,2020,0,     ,,BSSW-DAL            ,BSSW-SA             ,Q0       - ,American Airlines Center,0
2021-04-11T00:00:00,7,0022000811,1,8:00 pm ET,20210411/INDMEM,1610612763,1610612754,2020,0,     ,,BSSE-MEM            ,BSIN                ,Q0       - ,FedExForum,0
2021-04-11T00:00:00,8,0022000812,1,8:00 pm ET,20210411/CHIMIN,1610612750,1610612741,2020,0,     ,,BSN                 ,NBCSCH,Q0       - ,Target Center,0
2021-04-11T00:00:00,9,0022000813,1,10:00 pm ET,20210411/DETLAC,1610612746,1610612765,2020,0,     ,,BSSC                ,BSDET               ,Q0       - ,STAPLES Center,0
2021-04-11T00:00:00,10,0022000814,1,10:00 pm ET         ,20210411/MIAPOR,1610612757,1610612748,2020,0,     ,NBA TV,NBCSNW,BSSUN               ,Q0       - NBA TV,Moda Center,0
