TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
UTA,is-visit,UTADAL,is-expected,Very Likely To Play,Mike Conley,Mike Conley,PG,2021-04-05 09:00:02.854235
UTA,is-visit,UTADAL,is-expected,Very Likely To Play,Donovan Mitchell,D. Mitchell,SG,2021-04-05 09:00:02.854235
UTA,is-visit,UTADAL,is-expected,Very Likely To Play,Bojan Bogdanovic,B. Bogdanovic,SF,2021-04-05 09:00:02.854235
UTA,is-visit,UTADAL,is-expected,Very Likely To Play,Royce O'Neale,Royce O'Neale,PF,2021-04-05 09:00:02.854235
UTA,is-visit,UTADAL,is-expected,Very Likely To Play,Rudy Gobert,Rudy Gobert,C,2021-04-05 09:00:02.854235
UTA,is-visit,UTADAL,,Very Likely To Play,Udoka Azubuike,U. Azubuike,C,2021-04-05 09:00:02.854235
UTA,is-visit,UTADAL,,Very Likely To Play,Elijah Hughes,E. Hughes,F,2021-04-05 09:00:02.854235
UTA,is-visit,UTADAL,,Very Likely To Play,Juwan Morgan,J. Morgan,F,2021-04-05 09:00:02.854235
DAL,is-home,UTADAL,is-expected,Very Likely To Play,Luka Doncic,Luka Doncic,PG,2021-04-05 09:00:02.854235
DAL,is-home,UTADAL,is-expected,Toss Up To Play,Josh Richardson,J. Richardson,SG,2021-04-05 09:00:02.854235
DAL,is-home,UTADAL,is-expected,Very Likely To Play,Dorian Finney-Smith,D. Finney-Smith,SF,2021-04-05 09:00:02.854235
DAL,is-home,UTADAL,is-expected,Very Likely To Play,Maxi Kleber,Maxi Kleber,PF,2021-04-05 09:00:02.854235
DAL,is-home,UTADAL,is-expected,Toss Up To Play,Kristaps Porzingis,K. Porzingis,C,2021-04-05 09:00:02.854235
DAL,is-home,UTADAL,,Very Likely To Play,Tyrell Terry,T. Terry,G,2021-04-05 09:00:02.854235
DAL,is-home,UTADAL,,Toss Up To Play,Kristaps Porzingis,K. Porzingis,F,2021-04-05 09:00:02.854235
DAL,is-home,UTADAL,,Toss Up To Play,Josh Richardson,J. Richardson,G,2021-04-05 09:00:02.854235
DAL,is-home,UTADAL,,Very Unlikely To Play,Willie Cauley-Stein,W. Cauley-Stein,C,2021-04-05 09:00:02.854235
DAL,is-home,UTADAL,,Very Unlikely To Play,JJ Redick,JJ Redick,G,2021-04-05 09:00:02.854235
SAC,is-visit,SACMIN,is-expected,Very Likely To Play,De'Aaron Fox,De'Aaron Fox,PG,2021-04-05 09:00:02.854235
SAC,is-visit,SACMIN,is-expected,Very Likely To Play,Tyrese Haliburton,T. Haliburton,SG,2021-04-05 09:00:02.854235
SAC,is-visit,SACMIN,is-expected,Very Likely To Play,Buddy Hield,Buddy Hield,SF,2021-04-05 09:00:02.854235
SAC,is-visit,SACMIN,is-expected,Very Likely To Play,Harrison Barnes,H. Barnes,PF,2021-04-05 09:00:02.854235
SAC,is-visit,SACMIN,is-expected,Very Likely To Play,Richaun Holmes,R. Holmes,C,2021-04-05 09:00:02.854235
SAC,is-visit,SACMIN,,Very Likely To Play,Damian Jones,D. Jones,C,2021-04-05 09:00:02.854235
SAC,is-visit,SACMIN,,Very Likely To Play,Hassan Whiteside,H. Whiteside,C,2021-04-05 09:00:02.854235
SAC,is-visit,SACMIN,,Very Unlikely To Play,Marvin Bagley,M. Bagley,F,2021-04-05 09:00:02.854235
MIN,is-home,SACMIN,is-expected,Very Likely To Play,Jordan McLaughlin,J. McLaughlin,PG,2021-04-05 09:00:02.854235
MIN,is-home,SACMIN,is-expected,Very Likely To Play,Josh Okogie,Josh Okogie,SG,2021-04-05 09:00:02.854235
