TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
DAL,is-visit,DALDET,is-expected,Toss Up To Play,Luka Doncic,L. Doncic,PG,2021-04-29 10:45:08.829016
DAL,is-visit,DALDET,is-expected,Very Likely To Play,Trey Burke,Trey Burke,SG,2021-04-29 10:45:08.829016
DAL,is-visit,DALDET,is-expected,Toss Up To Play,Dorian Finney-Smith,D. Finney-Smith,SF,2021-04-29 10:45:08.829016
DAL,is-visit,DALDET,is-expected,Toss Up To Play,Maxi Kleber,M. Kleber,PF,2021-04-29 10:45:08.829016
DAL,is-visit,DALDET,is-expected,Very Likely To Play,Dwight Powell,Dwight Powell,C,2021-04-29 10:45:08.829016
DAL,is-visit,DALDET,,Toss Up To Play,Luka Doncic,L. Doncic,G,2021-04-29 10:45:08.829016
DAL,is-visit,DALDET,,Toss Up To Play,Dorian Finney-Smith,D. Finney-Smith,F,2021-04-29 10:45:08.829016
DAL,is-visit,DALDET,,Toss Up To Play,Maxi Kleber,M. Kleber,F,2021-04-29 10:45:08.829016
DAL,is-visit,DALDET,,Toss Up To Play,Kristaps Porzingis,K. Porzingis,F,2021-04-29 10:45:08.829016
DAL,is-visit,DALDET,,Toss Up To Play,JJ Redick,JJ Redick,G,2021-04-29 10:45:08.829016
DAL,is-visit,DALDET,,Toss Up To Play,Josh Richardson,J. Richardson,G,2021-04-29 10:45:08.829016
DAL,is-visit,DALDET,,Very Unlikely To Play,Tyrell Terry,T. Terry,G,2021-04-29 10:45:08.829016
DET,is-home,DALDET,is-expected,Very Likely To Play,Killian Hayes,Killian Hayes,PG,2021-04-29 10:45:08.829016
DET,is-home,DALDET,is-expected,Very Likely To Play,Josh Jackson,Josh Jackson,SG,2021-04-29 10:45:08.829016
DET,is-home,DALDET,is-expected,Very Likely To Play,Saddiq Bey,Saddiq Bey,SF,2021-04-29 10:45:08.829016
DET,is-home,DALDET,is-expected,Very Likely To Play,Sekou Doumbouya,S. Doumbouya,PF,2021-04-29 10:45:08.829016
DET,is-home,DALDET,is-expected,Very Likely To Play,Isaiah Stewart,I. Stewart,C,2021-04-29 10:45:08.829016
DET,is-home,DALDET,,Very Unlikely To Play,Wayne Ellington,W. Ellington,G,2021-04-29 10:45:08.829016
DET,is-home,DALDET,,Very Unlikely To Play,Jerami Grant,J. Grant,F,2021-04-29 10:45:08.829016
DET,is-home,DALDET,,Very Unlikely To Play,Cory Joseph,C. Joseph,G,2021-04-29 10:45:08.829016
DET,is-home,DALDET,,Very Unlikely To Play,Rodney McGruder,R. McGruder,G,2021-04-29 10:45:08.829016
DET,is-home,DALDET,,Very Unlikely To Play,Mason Plumlee,M. Plumlee,C,2021-04-29 10:45:08.829016
DET,is-home,DALDET,,Very Unlikely To Play,Dennis Smith,D. Smith,G,2021-04-29 10:45:08.829016
BKN,is-visit,BKNIND,is-expected,Very Likely To Play,Kyrie Irving,Kyrie Irving,PG,2021-04-29 10:45:08.829016
BKN,is-visit,BKNIND,is-expected,Very Likely To Play,Landry Shamet,Landry Shamet,SG,2021-04-29 10:45:08.829016
BKN,is-visit,BKNIND,is-expected,Very Likely To Play,Joe Harris,Joe Harris,SF,2021-04-29 10:45:08.829016
BKN,is-visit,BKNIND,is-expected,Very Likely To Play,Kevin Durant,Kevin Durant,PF,2021-04-29 10:45:08.829016
BKN,is-visit,BKNIND,is-expected,Very Likely To Play,Jeff Green,Jeff Green,C,2021-04-29 10:45:08.829016
BKN,is-visit,BKNIND,,Toss Up To Play,Alize Johnson,A. Johnson,F,2021-04-29 10:45:08.829016
BKN,is-visit,BKNIND,,Very Unlikely To Play,Bruce Brown,B. Brown,G,2021-04-29 10:45:08.829016
BKN,is-visit,BKNIND,,Very Unlikely To Play,Chris Chiozza,C. Chiozza,G,2021-04-29 10:45:08.829016
BKN,is-visit,BKNIND,,Very Unlikely To Play,Nicolas Claxton,N. Claxton,F,2021-04-29 10:45:08.829016
