TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
IND,is-visit,INDORL,is-confirmed,Very Likely To Play,Malcolm Brogdon,M. Brogdon,PG,2021-04-09 18:45:03.031245
IND,is-visit,INDORL,is-confirmed,Very Likely To Play,Caris LeVert,Caris LeVert,SG,2021-04-09 18:45:03.031245
IND,is-visit,INDORL,is-confirmed,Very Likely To Play,Justin Holiday,J. Holiday,SF,2021-04-09 18:45:03.031245
IND,is-visit,INDORL,is-confirmed,Very Likely To Play,Edmond Sumner,Edmond Sumner,PF,2021-04-09 18:45:03.031245
IND,is-visit,INDORL,is-confirmed,Very Likely To Play,Domantas Sabonis,D. Sabonis,C,2021-04-09 18:45:03.031245
IND,is-visit,INDORL,,Very Unlikely To Play,Myles Turner,M. Turner,C,2021-04-09 18:45:03.031245
ORL,is-home,INDORL,is-confirmed,Very Likely To Play,Michael Carter-Williams,M. Carter-Williams,PG,2021-04-09 18:45:03.031245
ORL,is-home,INDORL,is-confirmed,Very Likely To Play,Dwayne Bacon,Dwayne Bacon,SG,2021-04-09 18:45:03.031245
ORL,is-home,INDORL,is-confirmed,Very Likely To Play,James Ennis,James Ennis,SF,2021-04-09 18:45:03.031245
ORL,is-home,INDORL,is-confirmed,Very Likely To Play,Chuma Okeke,Chuma Okeke,PF,2021-04-09 18:45:03.031245
ORL,is-home,INDORL,is-confirmed,Very Likely To Play,Wendell Carter,W. Carter,C,2021-04-09 18:45:03.031245
ORL,is-home,INDORL,,Very Unlikely To Play,Karim Mane,Karim Mane,G,2021-04-09 18:45:03.031245
ORL,is-home,INDORL,,Very Unlikely To Play,Otto Porter,O. Porter,F,2021-04-09 18:45:03.031245
MIN,is-visit,MINBOS,is-confirmed,Very Likely To Play,Ricky Rubio,Ricky Rubio,PG,2021-04-09 18:45:03.031245
MIN,is-visit,MINBOS,is-confirmed,Very Likely To Play,Anthony Edwards,A. Edwards,SG,2021-04-09 18:45:03.031245
MIN,is-visit,MINBOS,is-confirmed,Very Likely To Play,Josh Okogie,Josh Okogie,SF,2021-04-09 18:45:03.031245
MIN,is-visit,MINBOS,is-confirmed,Very Likely To Play,Jaden McDaniels,J. McDaniels,PF,2021-04-09 18:45:03.031245
MIN,is-visit,MINBOS,is-confirmed,Very Likely To Play,Karl-Anthony Towns,K. Towns,C,2021-04-09 18:45:03.031245
MIN,is-visit,MINBOS,,Very Unlikely To Play,Malik Beasley,M. Beasley,G,2021-04-09 18:45:03.031245
MIN,is-visit,MINBOS,,Very Unlikely To Play,Jaylen Nowell,J. Nowell,G,2021-04-09 18:45:03.031245
BOS,is-home,MINBOS,is-confirmed,Very Likely To Play,Kemba Walker,Kemba Walker,PG,2021-04-09 18:45:03.031245
BOS,is-home,MINBOS,is-confirmed,Very Likely To Play,Marcus Smart,Marcus Smart,SG,2021-04-09 18:45:03.031245
BOS,is-home,MINBOS,is-confirmed,Very Likely To Play,Jaylen Brown,Jaylen Brown,SF,2021-04-09 18:45:03.031245
BOS,is-home,MINBOS,is-confirmed,Very Likely To Play,Jayson Tatum,Jayson Tatum,PF,2021-04-09 18:45:03.031245
BOS,is-home,MINBOS,is-confirmed,Very Likely To Play,Robert Williams,R. Williams,C,2021-04-09 18:45:03.031245
BOS,is-home,MINBOS,,Very Unlikely To Play,Evan Fournier,E. Fournier,G,2021-04-09 18:45:03.031245
MEM,is-visit,MEMNY,is-confirmed,Very Likely To Play,Ja Morant,Ja Morant,PG,2021-04-09 18:45:03.031245
MEM,is-visit,MEMNY,is-confirmed,Very Likely To Play,Grayson Allen,Grayson Allen,SG,2021-04-09 18:45:03.031245
MEM,is-visit,MEMNY,is-confirmed,Very Likely To Play,Dillon Brooks,Dillon Brooks,SF,2021-04-09 18:45:03.031245
MEM,is-visit,MEMNY,is-confirmed,Very Likely To Play,Kyle Anderson,Kyle Anderson,PF,2021-04-09 18:45:03.031245
MEM,is-visit,MEMNY,is-confirmed,Very Likely To Play,Jonas Valanciunas,J. Valanciunas,C,2021-04-09 18:45:03.031245
MEM,is-visit,MEMNY,,Very Unlikely To Play,Jaren Jackson,J. Jackson,F,2021-04-09 18:45:03.031245
MEM,is-visit,MEMNY,,Very Unlikely To Play,De'Anthony Melton,D. Melton,G,2021-04-09 18:45:03.031245
MEM,is-visit,MEMNY,,Very Unlikely To Play,Jontay Porter,J. Porter,F,2021-04-09 18:45:03.031245
MEM,is-visit,MEMNY,,Very Unlikely To Play,Justise Winslow,J. Winslow,F,2021-04-09 18:45:03.031245
NYK,is-home,MEMNY,is-confirmed,Very Likely To Play,Elfrid Payton,Elfrid Payton,PG,2021-04-09 18:45:03.031245
NYK,is-home,MEMNY,is-confirmed,Very Likely To Play,Reggie Bullock,R. Bullock,SG,2021-04-09 18:45:03.031245
NYK,is-home,MEMNY,is-confirmed,Very Likely To Play,RJ Barrett,RJ Barrett,SF,2021-04-09 18:45:03.031245
NYK,is-home,MEMNY,is-confirmed,Very Likely To Play,Julius Randle,Julius Randle,PF,2021-04-09 18:45:03.031245
NYK,is-home,MEMNY,is-confirmed,Very Likely To Play,Nerlens Noel,Nerlens Noel,C,2021-04-09 18:45:03.031245
NYK,is-home,MEMNY,,Very Unlikely To Play,John Henson,J. Henson,C,2021-04-09 18:45:03.031245
NYK,is-home,MEMNY,,Very Unlikely To Play,Mitchell Robinson,M. Robinson,C,2021-04-09 18:45:03.031245
CHI,is-visit,CHIATL,is-confirmed,Very Likely To Play,Tomas Satoransky,T. Satoransky,PG,2021-04-09 18:45:03.031245
