TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
MIL,is-visit,MILMIN,is-expected,Very Likely To Play,Jrue Holiday,Jrue Holiday,PG,2021-04-14 11:45:04.954835
MIL,is-visit,MILMIN,is-expected,Very Likely To Play,Donte DiVincenzo,D. DiVincenzo,SG,2021-04-14 11:45:04.954835
MIL,is-visit,MILMIN,is-expected,Very Likely To Play,Khris Middleton,K. Middleton,SF,2021-04-14 11:45:04.954835
MIL,is-visit,MILMIN,is-expected,Toss Up To Play,Giannis Antetokounmpo,G. Antetokounmpo,PF,2021-04-14 11:45:04.954835
MIL,is-visit,MILMIN,is-expected,Very Likely To Play,Brook Lopez,Brook Lopez,C,2021-04-14 11:45:04.954835
MIL,is-visit,MILMIN,,Toss Up To Play,Giannis Antetokounmpo,G. Antetokounmpo,F,2021-04-14 11:45:04.954835
MIL,is-visit,MILMIN,,Toss Up To Play,P.J. Tucker,P. Tucker,F,2021-04-14 11:45:04.954835
MIN,is-home,MILMIN,is-expected,Very Likely To Play,Ricky Rubio,Ricky Rubio,PG,2021-04-14 11:45:04.954835
MIN,is-home,MILMIN,is-expected,Very Likely To Play,Anthony Edwards,A. Edwards,SG,2021-04-14 11:45:04.954835
MIN,is-home,MILMIN,is-expected,Very Likely To Play,Josh Okogie,Josh Okogie,SF,2021-04-14 11:45:04.954835
MIN,is-home,MILMIN,is-expected,Very Likely To Play,Jaden McDaniels,J. McDaniels,PF,2021-04-14 11:45:04.954835
MIN,is-home,MILMIN,is-expected,Toss Up To Play,Karl-Anthony Towns,K. Towns,C,2021-04-14 11:45:04.954835
MIN,is-home,MILMIN,,Toss Up To Play,Karl-Anthony Towns,K. Towns,C,2021-04-14 11:45:04.954835
MIN,is-home,MILMIN,,Very Unlikely To Play,Malik Beasley,M. Beasley,G,2021-04-14 11:45:04.954835
BKN,is-visit,BKNPHI,is-expected,Very Likely To Play,Bruce Brown,Bruce Brown,PG,2021-04-14 11:45:04.954835
BKN,is-visit,BKNPHI,is-expected,Very Likely To Play,Joe Harris,Joe Harris,SG,2021-04-14 11:45:04.954835
BKN,is-visit,BKNPHI,is-expected,Very Likely To Play,Kevin Durant,Kevin Durant,SF,2021-04-14 11:45:04.954835
BKN,is-visit,BKNPHI,is-expected,Very Likely To Play,Jeff Green,Jeff Green,PF,2021-04-14 11:45:04.954835
BKN,is-visit,BKNPHI,is-expected,Very Likely To Play,Nicolas Claxton,N. Claxton,C,2021-04-14 11:45:04.954835
BKN,is-visit,BKNPHI,,Toss Up To Play,LaMarcus Aldridge,L. Aldridge,C,2021-04-14 11:45:04.954835
BKN,is-visit,BKNPHI,,Toss Up To Play,Kyrie Irving,K. Irving,G,2021-04-14 11:45:04.954835
BKN,is-visit,BKNPHI,,Unlikely To Play,Chris Chiozza,C. Chiozza,G,2021-04-14 11:45:04.954835
BKN,is-visit,BKNPHI,,Very Unlikely To Play,James Harden,J. Harden,G,2021-04-14 11:45:04.954835
BKN,is-visit,BKNPHI,,Very Unlikely To Play,Tyler Johnson,T. Johnson,G,2021-04-14 11:45:04.954835
PHI,is-home,BKNPHI,is-expected,Very Likely To Play,Ben Simmons,Ben Simmons,PG,2021-04-14 11:45:04.954835
PHI,is-home,BKNPHI,is-expected,Very Likely To Play,Seth Curry,Seth Curry,SG,2021-04-14 11:45:04.954835
PHI,is-home,BKNPHI,is-expected,Very Likely To Play,Danny Green,Danny Green,SF,2021-04-14 11:45:04.954835
PHI,is-home,BKNPHI,is-expected,Very Likely To Play,Tobias Harris,Tobias Harris,PF,2021-04-14 11:45:04.954835
PHI,is-home,BKNPHI,is-expected,Very Likely To Play,Joel Embiid,Joel Embiid,C,2021-04-14 11:45:04.954835
PHI,is-home,BKNPHI,,Very Likely To Play,Anthony Tolliver,A. Tolliver,F,2021-04-14 11:45:04.954835
PHI,is-home,BKNPHI,,Very Unlikely To Play,George Hill,G. Hill,G,2021-04-14 11:45:04.954835
CLE,is-visit,CLECHA,is-expected,Toss Up To Play,Darius Garland,D. Garland,PG,2021-04-14 11:45:04.954835
CLE,is-visit,CLECHA,is-expected,Toss Up To Play,Collin Sexton,C. Sexton,SG,2021-04-14 11:45:04.954835
CLE,is-visit,CLECHA,is-expected,Very Likely To Play,Isaac Okoro,Isaac Okoro,SF,2021-04-14 11:45:04.954835
CLE,is-visit,CLECHA,is-expected,Very Likely To Play,Kevin Love,Kevin Love,PF,2021-04-14 11:45:04.954835
CLE,is-visit,CLECHA,is-expected,Very Likely To Play,Jarrett Allen,Jarrett Allen,C,2021-04-14 11:45:04.954835
CLE,is-visit,CLECHA,,Toss Up To Play,Darius Garland,D. Garland,G,2021-04-14 11:45:04.954835
CLE,is-visit,CLECHA,,Toss Up To Play,Collin Sexton,C. Sexton,G,2021-04-14 11:45:04.954835
CLE,is-visit,CLECHA,,Very Unlikely To Play,Damyean Dotson,D. Dotson,G,2021-04-14 11:45:04.954835
CLE,is-visit,CLECHA,,Very Unlikely To Play,Dylan Windler,D. Windler,F,2021-04-14 11:45:04.954835
CHA,is-home,CLECHA,is-expected,Very Likely To Play,Devonte' Graham,D. Graham,PG,2021-04-14 11:45:04.954835
CHA,is-home,CLECHA,is-expected,Likely To Play,Terry Rozier,T. Rozier,SG,2021-04-14 11:45:04.954835
CHA,is-home,CLECHA,is-expected,Very Likely To Play,Jalen McDaniels,J. McDaniels,SF,2021-04-14 11:45:04.954835
CHA,is-home,CLECHA,is-expected,Very Likely To Play,Miles Bridges,Miles Bridges,PF,2021-04-14 11:45:04.954835
CHA,is-home,CLECHA,is-expected,Very Likely To Play,Bismack Biyombo,B. Biyombo,C,2021-04-14 11:45:04.954835
CHA,is-home,CLECHA,,Likely To Play,Terry Rozier,T. Rozier,G,2021-04-14 11:45:04.954835
CHA,is-home,CLECHA,,Very Unlikely To Play,LaMelo Ball,L. Ball,G,2021-04-14 11:45:04.954835
CHA,is-home,CLECHA,,Very Unlikely To Play,Nate Darling,N. Darling,G,2021-04-14 11:45:04.954835
CHA,is-home,CLECHA,,Very Unlikely To Play,Gordon Hayward,G. Hayward,F,2021-04-14 11:45:04.954835
CHA,is-home,CLECHA,,Very Unlikely To Play,Malik Monk,Malik Monk,G,2021-04-14 11:45:04.954835
CHA,is-home,CLECHA,,Very Unlikely To Play,P.J. Washington,P. Washington,F,2021-04-14 11:45:04.954835
SAS,is-visit,SATOR,is-expected,Very Likely To Play,Dejounte Murray,D. Murray,PG,2021-04-14 11:45:04.954835
SAS,is-visit,SATOR,is-expected,Very Likely To Play,Derrick White,Derrick White,SG,2021-04-14 11:45:04.954835
SAS,is-visit,SATOR,is-expected,Very Likely To Play,DeMar DeRozan,DeMar DeRozan,SF,2021-04-14 11:45:04.954835
SAS,is-visit,SATOR,is-expected,Very Likely To Play,Keldon Johnson,K. Johnson,PF,2021-04-14 11:45:04.954835
SAS,is-visit,SATOR,is-expected,Very Likely To Play,Jakob Poeltl,Jakob Poeltl,C,2021-04-14 11:45:04.954835
SAS,is-visit,SATOR,,Very Unlikely To Play,Gorgui Dieng,G. Dieng,C,2021-04-14 11:45:04.954835
SAS,is-visit,SATOR,,Very Unlikely To Play,Trey Lyles,Trey Lyles,F,2021-04-14 11:45:04.954835
TOR,is-home,SATOR,is-expected,Very Likely To Play,Malachi Flynn,Malachi Flynn,PG,2021-04-14 11:45:04.954835
TOR,is-home,SATOR,is-expected,Very Likely To Play,Rodney Hood,Rodney Hood,SG,2021-04-14 11:45:04.954835
TOR,is-home,SATOR,is-expected,Very Likely To Play,OG Anunoby,OG Anunoby,SF,2021-04-14 11:45:04.954835
TOR,is-home,SATOR,is-expected,Very Likely To Play,Pascal Siakam,Pascal Siakam,PF,2021-04-14 11:45:04.954835
TOR,is-home,SATOR,is-expected,Very Likely To Play,Chris Boucher,Chris Boucher,C,2021-04-14 11:45:04.954835
TOR,is-home,SATOR,,Very Unlikely To Play,DeAndre' Bembry,D. Bembry,F,2021-04-14 11:45:04.954835
TOR,is-home,SATOR,,Very Unlikely To Play,Jalen Harris,J. Harris,G,2021-04-14 11:45:04.954835
TOR,is-home,SATOR,,Very Unlikely To Play,Kyle Lowry,Kyle Lowry,G,2021-04-14 11:45:04.954835
TOR,is-home,SATOR,,Very Unlikely To Play,Gary Trent,Gary Trent,G,2021-04-14 11:45:04.954835
TOR,is-home,SATOR,,Very Unlikely To Play,Fred VanVleet,F. VanVleet,G,2021-04-14 11:45:04.954835
NYK,is-visit,NYNO,is-expected,Very Likely To Play,Elfrid Payton,Elfrid Payton,PG,2021-04-14 11:45:04.954835
NYK,is-visit,NYNO,is-expected,Very Likely To Play,Reggie Bullock,R. Bullock,SG,2021-04-14 11:45:04.954835
NYK,is-visit,NYNO,is-expected,Very Likely To Play,RJ Barrett,RJ Barrett,SF,2021-04-14 11:45:04.954835
NYK,is-visit,NYNO,is-expected,Very Likely To Play,Julius Randle,Julius Randle,PF,2021-04-14 11:45:04.954835
