game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20151129_NFL_IND_TB,20151129,NFL,total,full,Tampa Bay,Indianapolis,3,9,0,0,3,3,13,6,12,25,47,-110,47,-110,46.5,-107,46.5,-103,46.5,-110,46.5,-110,46.5,-110,46.5,-110,46.5,-110,46.5,-110,47,-110,47,-110,46.5,-105,46.5,-105,46.5,-110,46.5,-110,46.5,-110,46.5,-110,46.5,-110,46.5,-110,46.5,-110,46.5,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151129
20151129_NFL_WAS_NYG,20151129,NFL,total,full,N.Y. Giants,Washington,0,0,0,14,0,17,0,3,14,20,47,-110,47,-110,47.5,-107,47.5,-103,47.5,-110,47.5,-110,47.5,-110,47.5,-110,48,-112,48,-108,48.5,-110,48.5,-110,48,-105,48,-105,47.5,-110,47.5,-110,47.5,-110,47.5,-110,47.5,-110,47.5,-110,48,-112,48,-108,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151129
20151129_NFL_HOU_NO,20151129,NFL,total,full,New Orleans,Houston,0,6,0,0,14,0,10,0,6,24,49,-110,49,-110,50.5,-107,50.5,-103,51,-110,51,-110,51,-110,51,-110,51,-110,51,-110,51.5,-105,51.5,-115,51,-105,51,-105,51,-110,51,-110,51,-110,51,-110,51,-110,51,-110,51,-110,51,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151129
20151129_NFL_NYJ_MIA,20151129,NFL,total,full,Miami,N.Y. Jets,0,0,7,13,7,7,7,17,20,38,43.5,-110,43.5,-110,44,100,44,-110,44,-110,44,-110,44,-110,44,-110,43.5,-110,43.5,-110,44,-110,44,-110,44,-105,44,-105,44,-110,44,-110,43.5,-110,43.5,-110,44,-110,44,-110,43.5,-110,43.5,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151129
20151129_NFL__,20151129,NFL,total,full,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.5,-110,42.5,-110,41,-103,41,-107,41,-110,41,-110,40.5,-110,40.5,-110,40.5,-110,40.5,-110,41,-105,41,-115,41,-105,41,-105,41,-110,41,-110,40.5,-110,40.5,-110,40.5,-110,40.5,-110,40.5,-110,40.5,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151129
20151129_NFL__,20151129,NFL,total,full,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.5,-110,48.5,-110,47,-105,47,-105,47,-110,47,-110,47.5,-110,47.5,-110,47.5,-110,47.5,-110,47.5,-105,47.5,-115,47,-105,47,-105,47,-110,47,-110,47,-110,47,-110,47.5,-110,47.5,-110,47.5,-110,47.5,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151129
20151129_NFL_TEN_OAK,20151129,NFL,total,full,Oakland,Tennessee,7,3,7,7,6,0,8,7,24,21,45,-110,45,-110,45,-107,45,-103,45,-110,45,-110,45,-110,45,-110,45,-108,45,-112,45,-115,45,-105,45,-105,45,-105,45,-110,45,-110,44.5,-110,44.5,-110,45,-110,45,-110,45,-108,45,-112,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151129
20151129_NFL_CIN_LAR,20151129,NFL,total,full,Los Angeles,Cincinnati,0,7,0,0,7,10,14,0,7,31,42.5,-110,42.5,-110,42,-102,42,-108,42,-110,42,-110,41.5,-110,41.5,-110,42,-108,42,-112,42.5,-105,42.5,-115,42,-105,42,-105,42,-110,42,-110,42,-110,42,-110,41.5,-110,41.5,-110,42,-108,42,-112,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151129
20151129_NFL_ATL_MIN,20151129,NFL,total,full,Minnesota,Atlanta,7,0,3,10,0,3,0,7,20,10,44,-110,44,-110,45,-104,45,-106,45,-110,45,-110,45,-110,45,-110,45,-110,45,-110,45,-110,45,-110,45,-105,45,-105,45,-110,45,-110,45,-110,45,-110,45,-110,45,-110,45,-110,45,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151129
20151129_NFL_SF_ARZ,20151129,NFL,total,full,Arizona,San Francisco,3,3,7,6,0,3,10,0,19,13,45,-110,45,-110,45,-105,45,-105,45,-110,45,-110,45,-110,45,-110,45,-107,45,-113,45.5,-105,45.5,-115,45,-105,45,-105,45,-110,45,-110,45,-110,45,-110,45,-110,45,-110,45,-107,45,-113,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151129
