game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20170917_NFL_KC_PHI,20170917,NFL,total,full,Philadelphia,Kansas City,3,0,7,10,3,3,7,14,20,27,47.5,-110,47.5,-110,46.5,-108,46.5,-102,46.5,-105,46.5,-105,46.5,-106,46.5,-114,46.5,-110,46.5,-110,47,-110,47,-110,46.5,-105,46.5,-105,46.5,-110,46.5,-110,46.5,-110,46.5,-110,46.5,-106,46.5,-114,46.5,-110,46.5,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20170917
20170917_NFL_IND_ARZ,20170917,NFL,total,full,Arizona,Indianapolis,0,3,0,10,3,10,0,0,16,13,44.5,-110,44.5,-110,44,111,44,-122,43.5,-108,43.5,-102,44,-105,44,-115,44,-105,44,-115,43.5,-110,43.5,-110,44,-105,44,-105,43.5,-110,43.5,-110,43.5,-110,43.5,-110,44,-105,44,-115,44,-105,44,-115,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20170917
20170917_NFL_PIT_MIN,20170917,NFL,total,full,Minnesota,Pittsburgh,0,3,6,0,7,7,6,6,9,26,45.5,-110,45.5,-110,43,-117,43,106,43,-103,43,-107,43.5,-105,43.5,-115,43,-105,43,-115,43,-105,43,-115,43.5,-105,43.5,-105,43.5,-115,43.5,-105,43,-110,43,-110,43.5,-105,43.5,-115,43,-105,43,-115,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20170917
20170917_NFL_BAL_CLE,20170917,NFL,total,full,Cleveland,Baltimore,0,7,3,0,7,14,0,3,10,24,41,-110,41,-110,39.5,-100,39.5,-110,39.5,-105,39.5,-105,39.5,-110,39.5,-110,39,-112,39,-108,39,-115,39,-105,39.5,-105,39.5,-105,40,-110,40,-110,39.5,-110,39.5,-110,39.5,-110,39.5,-110,39,-112,39,-108,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20170917
20170917_NFL_NO_NE,20170917,NFL,total,full,New England,New Orleans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.5,-110,54.5,-110,55,102,55,-113,54.5,-105,54.5,-105,55,-110,55,-110,55.5,-105,55.5,-115,56,-115,56,-105,54.5,-105,54.5,-105,55,-110,55,-110,55,-110,55,-110,55,-110,55,-110,55.5,-105,55.5,-115,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20170917
20170917_NFL_TB_CHI,20170917,NFL,total,full,Chicago,Tampa Bay,0,0,0,7,10,16,0,3,7,29,43,-110,43,-110,44,-110,44,-100,44,-106,44,-104,44,-114,44,-106,44,-110,44,-110,44,-110,44,-110,44,-105,44,-105,44,-110,44,-110,44,-110,44,-110,44,-114,44,-106,44,-110,44,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20170917
20170917_NFL_CAR_BUF,20170917,NFL,total,full,Buffalo,Carolina,0,0,0,3,3,3,0,3,3,9,42,-110,42,-110,NA,NA,NA,NA,43.5,-102,43.5,-108,43.5,-114,43.5,-106,43,-115,43,-105,43,-115,43,-105,43.5,-105,43.5,-105,43.5,-110,43.5,-110,43.5,-110,43.5,-110,43.5,-114,43.5,-106,43,-115,43,-105,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20170917
20170917_NFL_JAX_TEN,20170917,NFL,total,full,Tennessee,Jacksonville,3,3,17,14,3,0,0,13,37,16,43.5,-110,43.5,-110,42,105,42,-116,41.5,-105,41.5,-105,41,-115,41,-105,41,-120,41,100,41.5,-115,41.5,-105,41.5,-105,41.5,-105,41.5,-115,41.5,-105,41.5,-110,41.5,-110,41,-115,41,-105,41,-120,41,100,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20170917
20170917_NFL_OAK_NYJ,20170917,NFL,total,full,N.Y. Jets,Oakland,0,10,3,7,7,14,7,17,20,45,43.5,-110,43.5,-110,44,-110,44,-100,43.5,-105,43.5,-105,43.5,-109,43.5,-111,43.5,-115,43.5,-105,43.5,-115,43.5,-105,44,-105,44,-105,44,-110,44,-110,43.5,-110,43.5,-110,43.5,-109,43.5,-111,43.5,-115,43.5,-105,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20170917
20170917_NFL_LAC_MIA,20170917,NFL,total,full,Miami,L.A. Chargers,3,0,10,6,0,10,7,0,19,17,45.5,-110,45.5,-110,46.5,-110,46.5,-100,46.5,-105,46.5,-105,46,-114,46,-106,46.5,-110,46.5,-110,46.5,-105,46.5,-115,46.5,-105,46.5,-105,46.5,-110,46.5,-110,46,-110,46,-110,46,-114,46,-106,46.5,-110,46.5,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20170917
