game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20191229_NFL_CAR_NO,20191229,NFL,spread,full,New Orleans,Carolina,14,21,7,0,0,3,7,0,42,10,-11,-110,11,-110,-13.5,-106,13.5,-104,-14,-102,14,-108,-14,100,14,-120,-14,-105,14,-115,-14,-115,14,-105,-14,-105,14,-105,-14,-110,14,-110,-14,-105,14,-115,-14,100,14,-120,-14,-105,14,-115,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20191229
20191229_NFL_MIN_CHI,20191229,NFL,spread,full,Chicago,Minnesota,6,5,7,3,0,6,0,13,21,19,7,100,-7,-120,-5.5,-110,5.5,-100,-5,-107,5,-103,-4.5,-105,4.5,-111,-5,-110,5,-110,-4,-120,4,100,-3,-115,3,105,-5,-110,5,-110,-5.5,-110,5.5,-110,-4.5,-105,4.5,-111,-5,-110,5,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20191229
20191229_NFL_TB_ATL,20191229,NFL,spread,full,Atlanta,Tampa Bay,10,6,0,6,6,0,22,0,28,22,2.5,-105,-2.5,-115,1,101,-1,-111,1,-103,-1,-107,1.5,-119,-1.5,-110,0,-102,0,-118,-1,-105,1,-115,0,-105,0,-105,1.5,-110,-1.5,-110,1.5,-110,-1.5,-110,1.5,-119,-1.5,-110,0,-102,0,-118,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20191229
20191229_NFL_NE_MIA,20191229,NFL,spread,full,Miami,New England,3,7,7,10,0,10,7,7,27,24,16.5,-110,-16.5,-110,17.5,-109,-17.5,-102,17,-101,-17,-109,15.5,-112,-15.5,-117,17,-105,-17,-115,17.5,-115,-17.5,-105,16.5,-105,-16.5,-105,17,-105,-17,-115,17,-105,-17,-115,15.5,-112,-15.5,-117,17,-105,-17,-115,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20191229
20191229_NFL_DET_GB,20191229,NFL,spread,full,Green Bay,Detroit,0,3,7,13,7,10,0,3,23,20,-10,-105,10,-115,-13.5,103,13.5,-114,-13.5,-102,13.5,-108,-13.5,-119,13.5,-110,-13,-110,13,-110,-13.5,-115,13.5,-105,-11.5,-105,11.5,-105,-13,-115,13,-105,-13.5,-110,13.5,-110,-13.5,-119,13.5,-110,-13,-110,13,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20191229
20191229_NFL_CIN_CLE,20191229,NFL,spread,full,Cleveland,Cincinnati,7,9,0,7,13,7,3,10,23,33,-3,-110,3,-110,-2.5,-107,2.5,-103,-2.5,-105,2.5,-105,-2.5,-110,2.5,-110,-2.5,-116,2.5,-104,-3,-105,3,-115,-1.5,-105,1.5,-105,-2.5,-115,2.5,-105,-2.5,-110,2.5,-110,-2.5,-110,2.5,-110,-2.5,-116,2.5,-104,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20191229
20191229_NFL_KC_LAC,20191229,NFL,spread,full,L.A. Chargers,Kansas City,0,7,7,7,3,7,14,7,21,31,7,100,-7,-120,10,-110,-10,-100,10,-110,-10,100,7,-112,-7,-117,9.5,-105,-9.5,-115,10,-105,-10,-115,10,-110,-10,100,9.5,-110,-9.5,-110,10,-115,-10,-105,7,-112,-7,-117,9.5,-105,-9.5,-115,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20191229
20191229_NFL_BUF_NYJ,20191229,NFL,spread,full,N.Y. Jets,Buffalo,0,3,0,10,0,0,3,3,13,6,5,-131,-5,108,-1.5,-110,1.5,-100,-1.5,-105,1.5,-105,-2.5,-117,2.5,-112,-1,-113,1,-107,0,-110,0,-110,0,-105,0,-105,-1,-115,1,-105,-1.5,-110,1.5,-110,-2.5,-117,2.5,-112,-1,-113,1,-107,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20191229
20191229_NFL_BAL_PIT,20191229,NFL,spread,full,Pittsburgh,Baltimore,0,7,3,0,6,10,0,12,10,28,1,-110,-1,-110,-2,-113,2,102,-2.5,-118,2.5,108,-2,-101,2,-130,-2,-115,2,-105,-1,-115,1,-105,-2,-105,2,-105,-2,-115,2,-105,-2,-110,2,-110,-2,-101,2,-130,-2,-115,2,-105,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20191229
20191229_NFL_LAR_ARZ,20191229,NFL,spread,full,Arizona,L.A. Rams,7,3,7,7,3,14,0,14,24,31,7,100,-7,-120,7,-118,-7,107,7,-115,-7,105,6.5,-112,-6.5,-108,7,-120,-7,100,7,-105,-7,-115,7,-115,-7,105,7,-115,-7,-105,7,-105,-7,-115,6.5,-112,-6.5,-108,7,-120,-7,100,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20191229
