game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20191117_NFL_TB_NO,20191117,NFL,moneyline,full,New Orleans,Tampa Bay,13,7,7,7,0,7,10,0,34,17,-245,NA,203,NA,-230,NA,202,NA,-220,NA,200,NA,-242,NA,176,NA,-220,NA,190,NA,-260,NA,215,NA,-235,NA,200,NA,-225,NA,185,NA,-220,NA,180,NA,-242,NA,176,NA,-220,NA,190,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191117
20191117_NFL_DET_DAL,20191117,NFL,moneyline,full,Dallas,Detroit,3,21,3,8,7,7,7,6,35,27,-310,NA,252,NA,-369,NA,310,NA,-335,NA,305,NA,-239,NA,198,NA,-370,NA,310,NA,-400,NA,300,NA,-385,NA,305,NA,-360,NA,290,NA,-350,NA,270,NA,-239,NA,198,NA,-370,NA,310,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191117
20191117_NFL_IND_JAX,20191117,NFL,moneyline,full,Jacksonville,Indianapolis,7,0,0,6,7,3,14,9,13,33,125,NA,-145,NA,121,NA,-134,NA,120,NA,-130,NA,100,NA,-130,NA,120,NA,-140,NA,110,NA,-130,NA,115,NA,-135,NA,125,NA,-145,NA,120,NA,-140,NA,100,NA,-130,NA,120,NA,-140,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191117
20191117_NFL_MIN_DEN,20191117,NFL,moneyline,full,Denver,Minnesota,10,10,3,0,0,0,7,20,23,27,416,NA,-550,NA,341,NA,-412,NA,380,NA,-430,NA,351,NA,-558,NA,395,NA,-470,NA,375,NA,-550,NA,395,NA,-520,NA,375,NA,-500,NA,400,NA,-500,NA,351,NA,-558,NA,395,NA,-470,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191117
20191117_NFL_BAL_HOU,20191117,NFL,moneyline,full,Houston,Baltimore,0,0,0,7,0,14,13,14,7,41,176,NA,-210,NA,192,NA,-217,NA,200,NA,-220,NA,145,NA,-195,NA,190,NA,-220,NA,175,NA,-210,NA,190,NA,-225,NA,190,NA,-230,NA,185,NA,-225,NA,145,NA,-195,NA,190,NA,-220,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191117
20191117_NFL_WAS_NYJ,20191117,NFL,moneyline,full,N.Y. Jets,Washington,6,14,0,14,0,3,0,14,34,17,115,NA,-135,NA,111,NA,-122,NA,108,NA,-118,NA,105,NA,-125,NA,-101,NA,-119,NA,100,NA,-120,NA,100,NA,-120,NA,105,NA,-125,NA,105,NA,-125,NA,105,NA,-125,NA,-101,NA,-119,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191117
20191117_NFL_CAR_ATL,20191117,NFL,moneyline,full,Atlanta,Carolina,10,10,6,3,0,0,0,3,29,3,195,NA,-235,NA,177,NA,-199,NA,180,NA,-195,NA,164,NA,-223,NA,170,NA,-195,NA,165,NA,-190,NA,180,NA,-210,NA,170,NA,-200,NA,170,NA,-200,NA,164,NA,-223,NA,170,NA,-195,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191117
20191117_NFL_MIA_BUF,20191117,NFL,moneyline,full,Buffalo,Miami,6,17,7,7,0,14,0,6,37,20,-220,NA,184,NA,-307,NA,263,NA,-310,NA,280,NA,-340,NA,274,NA,-325,NA,270,NA,-330,NA,265,NA,-330,NA,270,NA,-330,NA,270,NA,-325,NA,252,NA,-340,NA,274,NA,-325,NA,270,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191117
20191117_NFL_SF_ARZ,20191117,NFL,moneyline,full,Arizona,San Francisco,9,7,3,7,0,10,7,19,26,36,447,NA,-600,NA,353,NA,-429,NA,390,NA,-440,NA,313,NA,-481,NA,365,NA,-435,NA,350,NA,-500,NA,370,NA,-470,NA,350,NA,-450,NA,350,NA,-450,NA,313,NA,-481,NA,365,NA,-435,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191117
20191117_NFL_OAK_CIN,20191117,NFL,moneyline,full,Cincinnati,Las Vegas,7,0,3,0,0,14,0,3,10,17,384,NA,-500,NA,474,NA,-605,NA,540,NA,-660,NA,462,NA,-625,NA,500,NA,-650,NA,450,NA,-700,NA,520,NA,-670,NA,470,NA,-650,NA,525,NA,-700,NA,462,NA,-625,NA,500,NA,-650,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191117
