game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20151108_NFL_NYJ_JAX,20151108,NFL,total,full,Jacksonville,N.Y. Jets,3,7,3,10,14,0,7,7,23,28,43,-110,43,-110,42,-107,42,-103,42,-110,42,-110,42.5,-110,42.5,-110,42,-110,42,-110,42.5,-110,42.5,-110,42,-105,42,-105,42.5,-110,42.5,-110,42,-110,42,-110,42.5,-110,42.5,-110,42,-110,42,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151108
20151108_NFL_CAR_GB,20151108,NFL,total,full,Green Bay,Carolina,7,0,7,15,3,24,3,7,29,37,46,-110,46,-110,45.5,-105,45.5,-105,45.5,-110,45.5,-110,45,-114,45,-106,46,-102,46,-118,46,-105,46,-115,45.5,-105,45.5,-105,45.5,-110,45.5,-110,45.5,-110,45.5,-110,45,-114,45,-106,46,-102,46,-118,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151108
20151108_NFL_BUF_MIA,20151108,NFL,total,full,Miami,Buffalo,0,7,7,3,9,10,7,7,17,33,46,-110,46,-110,44,-104,44,-106,44,-110,44,-110,44,-110,44,-110,44,-110,44,-110,44,-110,44,-110,44,-105,44,-105,44,-110,44,-110,44,-110,44,-110,44,-110,44,-110,44,-110,44,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151108
20151108_NFL_PIT_OAK,20151108,NFL,total,full,Oakland,Pittsburgh,7,7,7,14,3,18,0,17,35,38,47.5,-110,47.5,-110,47.5,-107,47.5,-103,47.5,-110,47.5,-110,48,-110,48,-110,48,-110,48,-110,48.5,-105,48.5,-115,47.5,-110,47.5,100,48,-110,48,-110,48,-110,48,-110,48,-110,48,-110,48,-110,48,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151108
20151108_NFL_MIN_LAR,20151108,NFL,total,full,Los Angeles,Minnesota,6,9,0,3,0,10,0,8,18,21,40,-110,40,-110,40,-109,40,-101,40.5,-110,40.5,-110,40,-110,40,-110,40,-110,40,-110,40.5,-110,40.5,-110,40,-105,40,-105,40.5,-115,40.5,-105,40,-110,40,-110,40,-110,40,-110,40,-110,40,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151108
20151108_NFL_NO_TEN,20151108,NFL,total,full,Tennessee,New Orleans,10,7,3,8,6,14,7,0,34,28,48,-110,48,-110,50,-113,50,102,50.5,-110,50.5,-110,50.5,-110,50.5,-110,50,-110,50,-110,50.5,-110,50.5,-110,50.5,-105,50.5,-105,50.5,-110,50.5,-110,50.5,-110,50.5,-110,50.5,-110,50.5,-110,50,-110,50,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151108
20151108_NFL_NE_WAS,20151108,NFL,total,full,Washington,New England,0,3,0,7,14,3,3,7,10,27,52,-110,52,-110,51.5,-108,51.5,-102,51.5,-110,51.5,-110,51.5,-110,51.5,-110,51.5,-110,51.5,-110,52,-105,52,-115,51.5,-105,51.5,-105,51.5,-110,51.5,-110,51.5,-110,51.5,-110,51.5,-110,51.5,-110,51.5,-110,51.5,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151108
20151108_NFL_TB_NYG,20151108,NFL,total,full,N.Y. Giants,Tampa Bay,10,7,3,12,6,3,3,6,32,18,47.5,-110,47.5,-110,49,101,49,-111,49,-110,49,-110,48.5,-110,48.5,-110,49,-105,49,-115,49.5,-115,49.5,-105,49.5,-105,49.5,-105,49,-110,49,-110,49,-110,49,-110,48.5,-110,48.5,-110,49,-105,49,-115,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151108
20151108_NFL_SF_ATL,20151108,NFL,total,full,Atlanta,San Francisco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5,-110,44.5,-110,43.5,100,43.5,-110,43.5,-110,43.5,-110,44,-110,44,-110,43.5,-110,43.5,-110,43.5,-110,43.5,-110,43.5,-105,43.5,-105,43.5,-110,43.5,-110,43.5,-110,43.5,-110,44,-110,44,-110,43.5,-110,43.5,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151108
20151108_NFL_IND_DEN,20151108,NFL,total,full,Denver,Indianapolis,0,7,10,7,7,10,0,10,24,27,45,-110,45,-110,45,-106,45,-104,45,-110,45,-110,45,-110,45,-110,45,-110,45,-110,45.5,-110,45.5,-110,45,-105,45,-105,45,-110,45,-110,45.5,-110,45.5,-110,45,-110,45,-110,45,-110,45,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20151108
