game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20190929_NFL_HOU_CAR,20190929,NFL,total,full,Carolina,Houston,3,7,0,6,0,3,7,0,16,10,47,-110,47,-110,47.5,-106,47.5,-105,47.5,-107,47.5,-103,47.5,-110,47.5,-110,48,-105,48,-115,48,-110,48,-110,48,-105,48,-105,47.5,-110,47.5,-110,47.5,-110,47.5,-110,47.5,-110,47.5,-110,48,-105,48,-115,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20190929
20190929_NFL_BAL_CLE,20190929,NFL,total,full,Cleveland,Baltimore,7,3,14,16,0,7,3,15,40,25,46.5,-110,46.5,-110,47,-104,47,-107,47.5,-101,47.5,-109,47,-115,47,-105,47,-110,47,-110,47.5,-115,47.5,-105,47.5,-105,47.5,-105,47.5,-110,47.5,-110,47.5,-110,47.5,-110,47,-115,47,-105,47,-110,47,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20190929
20190929_NFL_DET_KC,20190929,NFL,total,full,Kansas City,Detroit,0,13,7,14,10,3,10,7,34,30,53,-110,53,-110,54.5,101,54.5,-113,54.5,-102,54.5,-108,55,-106,55,-114,55,-105,55,-115,55,-115,55,-105,54.5,-105,54.5,-105,54.5,-110,54.5,-110,54.5,-110,54.5,-110,55,-106,55,-114,55,-105,55,-115,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20190929
20190929_NFL_BUF_NE,20190929,NFL,total,full,New England,Buffalo,13,0,3,0,0,3,7,0,16,10,44,-110,44,-110,41.5,-103,41.5,-108,41.5,-107,41.5,-103,41.5,-110,41.5,-110,41.5,-106,41.5,-114,41.5,-115,41.5,-105,41.5,-105,41.5,-105,41.5,-110,41.5,-110,41.5,-110,41.5,-110,41.5,-110,41.5,-110,41.5,-106,41.5,-114,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20190929
20190929_NFL_MIA_LAC,20190929,NFL,total,full,L.A. Chargers,Miami,10,7,3,10,7,3,0,0,30,10,45,-110,45,-110,43.5,-113,43.5,101,44,-102,44,-108,44,-110,44,-110,43.5,-115,43.5,-105,44,-115,44,-105,44,-105,44,-105,44,-110,44,-110,43.5,-110,43.5,-110,44,-110,44,-110,43.5,-115,43.5,-105,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20190929
20190929_NFL_IND_OAK,20190929,NFL,total,full,Las Vegas,Indianapolis,14,7,3,7,7,3,0,14,31,24,44,-110,44,-110,46,-108,46,-103,46,-105,46,-105,45.5,-112,45.5,-108,46,-110,46,-110,46.5,-110,46.5,-110,46.5,-105,46.5,-105,46,-110,46,-110,46.5,-110,46.5,-110,45.5,-112,45.5,-108,46,-110,46,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20190929
20190929_NFL_ATL_TEN,20190929,NFL,total,full,Tennessee,Atlanta,14,10,0,0,7,0,3,0,24,10,46.5,-110,46.5,-110,46,-113,46,101,46,-109,46,-101,46,-110,46,-110,46,-115,46,-105,46.5,-105,46.5,-115,46.5,-105,46.5,-105,46.5,-110,46.5,-110,46.5,-110,46.5,-110,46,-110,46,-110,46,-115,46,-105,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20190929
20190929_NFL_NYG_WAS,20190929,NFL,total,full,Washington,N.Y. Giants,0,3,0,0,7,10,7,0,3,24,46,-110,46,-110,48,-105,48,-106,48,-102,48,-108,48,-110,48,-110,48,-110,48,-110,48.5,-110,48.5,-110,48,-105,48,-105,48,-110,48,-110,48,-110,48,-110,48,-110,48,-110,48,-110,48,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20190929
20190929_NFL_LAR_TB,20190929,NFL,total,full,Tampa Bay,L.A. Rams,7,21,3,24,0,17,3,20,55,40,50,-110,50,-110,48.5,-104,48.5,-107,48.5,-108,48.5,-102,48.5,-105,48.5,-115,48,-105,48,-115,49,-110,49,-110,48.5,-105,48.5,-105,48.5,-110,48.5,-110,48.5,-110,48.5,-110,48.5,-105,48.5,-115,48,-105,48,-115,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20190929
20190929_NFL_ARZ_SEA,20190929,NFL,total,full,Seattle,Arizona,10,10,0,7,0,3,0,7,27,10,46,-110,46,-110,49,-101,49,-110,48.5,-103,48.5,-107,49,-110,49,-110,48,-120,48,100,49.5,-105,49.5,-115,48.5,-105,48.5,-105,48.5,-110,48.5,-110,49,-110,49,-110,49,-110,49,-110,48,-120,48,100,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20190929
