game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20191027_NFL_ATL_SEA,20191027,NFL,moneyline,full,Seattle,Atlanta,3,21,0,3,0,0,11,9,27,20,-325,NA,263,NA,-323,NA,275,NA,-325,NA,295,NA,-350,NA,281,NA,-340,NA,285,NA,-420,NA,310,NA,-365,NA,295,NA,-350,NA,280,NA,-360,NA,280,NA,-350,NA,281,NA,-340,NA,285,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191027
20191027_NFL_IND_DEN,20191027,NFL,moneyline,full,Denver,Indianapolis,0,6,7,0,0,3,9,3,13,15,226,NA,-275,NA,209,NA,-238,NA,220,NA,-240,NA,199,NA,-240,NA,215,NA,-255,NA,225,NA,-275,NA,220,NA,-270,NA,210,NA,-250,NA,220,NA,-260,NA,199,NA,-240,NA,215,NA,-255,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191027
20191027_NFL_NO_ARZ,20191027,NFL,moneyline,full,Arizona,New Orleans,3,3,3,0,0,10,7,14,9,31,384,NA,-500,NA,467,NA,-625,NA,525,NA,-635,NA,477,NA,-650,NA,490,NA,-615,NA,450,NA,-700,NA,500,NA,-650,NA,470,NA,-650,NA,500,NA,-650,NA,477,NA,-650,NA,490,NA,-615,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191027
20191027_NFL_CHI_LAC,20191027,NFL,moneyline,full,L.A. Chargers,Chicago,0,7,3,7,0,9,7,0,17,16,184,NA,-220,NA,163,NA,-182,NA,165,NA,-175,NA,162,NA,-188,NA,162,NA,-182,NA,165,NA,-190,NA,160,NA,-185,NA,160,NA,-180,NA,165,NA,-190,NA,162,NA,-188,NA,162,NA,-182,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191027
20191027_NFL_LAR_CIN,20191027,NFL,moneyline,full,Cincinnati,L.A. Rams,0,10,0,0,3,14,7,0,10,24,477,NA,-650,NA,467,NA,-594,NA,540,NA,-660,NA,506,NA,-700,NA,475,NA,-600,NA,525,NA,-850,NA,530,NA,-705,NA,470,NA,-650,NA,500,NA,-650,NA,506,NA,-700,NA,475,NA,-600,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191027
20191027_NFL_JAX_NYJ,20191027,NFL,moneyline,full,N.Y. Jets,Jacksonville,7,0,0,8,13,6,3,7,15,29,245,NA,-300,NA,254,NA,-295,NA,275,NA,-305,NA,263,NA,-325,NA,260,NA,-310,NA,250,NA,-300,NA,250,NA,-310,NA,260,NA,-320,NA,245,NA,-310,NA,263,NA,-325,NA,260,NA,-310,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191027
20191027_NFL_DET_NYG,20191027,NFL,moneyline,full,N.Y. Giants,Detroit,0,13,6,7,14,3,7,7,26,31,249,NA,-305,NA,232,NA,-267,NA,245,NA,-265,NA,218,NA,-265,NA,240,NA,-285,NA,225,NA,-275,NA,225,NA,-275,NA,235,NA,-275,NA,230,NA,-280,NA,218,NA,-265,NA,240,NA,-285,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191027
20191027_NFL_TEN_TB,20191027,NFL,moneyline,full,Tampa Bay,Tennessee,3,12,8,0,14,3,3,7,23,27,125,NA,-145,NA,110,NA,-122,NA,113,NA,-123,NA,115,NA,-135,NA,110,NA,-130,NA,110,NA,-130,NA,105,NA,-125,NA,105,NA,-125,NA,110,NA,-130,NA,115,NA,-135,NA,110,NA,-130,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191027
20191027_NFL_BUF_PHI,20191027,NFL,moneyline,full,Philadelphia,Buffalo,3,8,13,7,0,7,6,0,31,13,110,NA,-130,NA,111,NA,-122,NA,103,NA,-113,NA,-101,NA,-119,NA,-110,NA,-110,NA,-105,NA,-115,NA,100,NA,-120,NA,-105,NA,-115,NA,-105,NA,-115,NA,-101,NA,-119,NA,-110,NA,-110,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191027
20191027_NFL_SF_CAR,20191027,NFL,moneyline,full,Carolina,San Francisco,3,0,10,0,14,13,14,10,13,51,215,NA,-260,NA,184,NA,-208,NA,185,NA,-200,NA,176,NA,-210,NA,180,NA,-210,NA,180,NA,-220,NA,175,NA,-205,NA,180,NA,-220,NA,170,NA,-200,NA,176,NA,-210,NA,180,NA,-210,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191027
20191027_NFL_HOU_OAK,20191027,NFL,moneyline,full,Las Vegas,Houston,7,7,7,3,7,3,3,14,24,27,249,NA,-305,NA,207,NA,-236,NA,205,NA,-225,NA,207,NA,-250,NA,205,NA,-245,NA,225,NA,-275,NA,205,NA,-245,NA,200,NA,-240,NA,195,NA,-235,NA,207,NA,-250,NA,205,NA,-245,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191027
20191027_NFL_NE_CLE,20191027,NFL,moneyline,full,Cleveland,New England,0,7,3,3,17,0,7,3,13,27,534,NA,-750,NA,309,NA,-367,NA,340,NA,-380,NA,317,NA,-400,NA,330,NA,-400,NA,390,NA,-580,NA,350,NA,-440,NA,350,NA,-450,NA,320,NA,-420,NA,317,NA,-400,NA,330,NA,-400,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191027
20191027_NFL_KC_GB,20191027,NFL,moneyline,full,Green Bay,Kansas City,14,0,3,14,0,17,0,7,31,24,-220,NA,184,NA,-230,NA,202,NA,-235,NA,215,NA,-240,NA,199,NA,-240,NA,200,NA,-260,NA,215,NA,-230,NA,195,NA,-245,NA,205,NA,-240,NA,200,NA,-240,NA,199,NA,-240,NA,200,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20191027
