game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20201227_NFL_KC_ATL,20201227,NFL,spread,full,Atlanta,Kansas City,0,7,0,7,0,7,0,10,14,17,13,-125,-13,105,11,-110,-11,-100,11,-108,-11,-102,10,-117,-10,-112,10.5,-103,-10.5,-117,11,-110,-11,-110,11,-108,-11,-108,11,-105,-11,-115,11,-110,-11,-110,10,-117,-10,-112,10.5,-103,-10.5,-117,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201227
20201227_NFL_JAX_CHI,20201227,NFL,spread,full,Chicago,Jacksonville,7,6,21,7,3,7,0,7,41,17,-7,-110,7,-110,-9.5,-108,9.5,-103,-9,-103,9,-107,-13,-115,13,-115,-9.5,-120,9.5,100,-9.5,-110,9.5,-110,-9.5,-108,9.5,-108,-9.5,-110,9.5,-110,-10,-110,10,-110,-13,-115,13,-115,-9.5,-120,9.5,100,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201227
20201227_NFL_PIT_IND,20201227,NFL,spread,full,Indianapolis,Pittsburgh,7,14,3,0,0,7,7,14,24,28,-2.5,-110,2.5,-110,-1,100,1,-111,-1,102,1,-112,2.5,-103,-2.5,-116,0,-109,0,-111,-1,-105,1,-115,0,-108,0,-108,-1,-105,1,-115,0,-110,0,-110,2.5,-103,-2.5,-116,0,-109,0,-111,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201227
20201227_NFL_HOU_CIN,20201227,NFL,spread,full,Cincinnati,Houston,7,3,14,13,3,7,14,7,37,31,8,-110,-8,-110,7.5,-113,-7.5,102,7.5,-112,-7.5,102,7,-111,-7,-107,7.5,-115,-7.5,-105,7.5,-115,-7.5,-105,7.5,-113,-7.5,-103,7.5,-110,-7.5,-110,7.5,-110,-7.5,-110,7,-111,-7,-107,7.5,-115,-7.5,-105,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201227
20201227_NFL_NYJ_CLE,20201227,NFL,spread,full,Cleveland,N.Y. Jets,3,0,7,6,7,6,7,3,16,23,-7,-102,7,-118,-6.5,-114,6.5,103,-6.5,-115,6.5,105,-6.5,-116,6.5,-113,-7,-105,7,-115,-7,-110,7,-110,-6.5,-113,6.5,-103,-6.5,-115,6.5,-105,-7,-105,7,-115,-6.5,-116,6.5,-113,-7,-105,7,-115,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201227
20201227_NFL_BAL_NYG,20201227,NFL,spread,full,N.Y. Giants,Baltimore,0,3,3,7,14,6,0,7,13,27,10,-110,-10,-110,10,-116,-10,105,9.5,-103,-9.5,-107,10,-117,-10,-112,10,-112,-10,-108,9.5,-105,-9.5,-115,9,-108,-9,-108,10,-120,-10,100,10,-115,-10,-105,10,-117,-10,-112,10,-112,-10,-108,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201227
20201227_NFL_LAC_DEN,20201227,NFL,spread,full,Denver,L.A. Chargers,0,0,3,13,3,10,0,6,16,19,4,-110,-4,-110,2.5,-111,-2.5,100,2,-105,-2,-105,3.5,-118,-3.5,-111,2,-110,-2,-110,2,-105,-2,-115,2,-108,-2,-108,2.5,-115,-2.5,-105,2,-110,-2,-110,3.5,-118,-3.5,-111,2,-110,-2,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201227
20201227_NFL_WAS_CAR,20201227,NFL,spread,full,Carolina,Washington,6,14,0,0,0,3,3,7,20,13,1,-110,-1,-110,-1,-105,1,-105,-1,-107,1,-103,-2.5,-124,2.5,-106,-1,-110,1,-110,-1,-110,1,-110,-1,-108,1,-108,-1,-110,1,-110,-1,-110,1,-110,-2.5,-124,2.5,-106,-1,-110,1,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201227
20201227_NFL_SEA_LAR,20201227,NFL,spread,full,L.A. Rams,Seattle,3,3,0,3,0,6,7,7,9,20,3,-109,-3,-109,1.5,103,-1.5,-114,2,-105,-2,-105,3.5,164,-3.5,-224,0,-102,0,-118,1.5,-110,-1.5,-110,1.5,-108,-1.5,-108,1.5,-105,-1.5,-115,1.5,-110,-1.5,-110,3.5,164,-3.5,-224,0,-102,0,-118,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201227
20201227_NFL_DAL_PHI,20201227,NFL,spread,full,Philadelphia,Dallas,14,3,0,0,3,17,10,7,17,37,2,-110,-2,-110,-3,-115,3,104,-3,-120,3,110,-4.5,113,4.5,-150,-3,-118,3,-102,-3,-125,3,105,-3,-118,3,102,-3,-120,3,100,-3,-120,3,100,-4.5,113,4.5,-150,-3,-118,3,-102,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201227
20201227_NFL_GB_TEN,20201227,NFL,spread,full,Tennessee,Green Bay,0,7,7,0,6,13,14,7,14,40,5,-110,-5,-110,3,107,-3,-118,3,108,-3,-118,3.5,-123,-3.5,-107,3,106,-3,-126,3,100,-3,-120,3,102,-3,-118,3,105,-3,-125,3,105,-3,-125,3.5,-123,-3.5,-107,3,106,-3,-126,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201227
