game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20151025_NFL_JAX_BUF,20151025,NFL,moneyline,full,Buffalo,Jacksonville,3,10,0,18,0,27,0,7,31,34,-200,NA,170,NA,-170,NA,153,NA,-175,NA,155,NA,-170,NA,150,NA,-170,NA,150,NA,-180,NA,160,NA,-175,NA,155,NA,-175,NA,155,NA,-175,NA,155,NA,-170,NA,150,NA,-170,NA,150,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151025
20151025_NFL_NE_NYJ,20151025,NFL,moneyline,full,N.Y. Jets,New England,3,7,7,6,3,10,3,14,23,30,325,NA,-400,NA,264,NA,-300,NA,260,NA,-320,NA,260,NA,-325,NA,265,NA,-315,NA,275,NA,-350,NA,266,NA,-326,NA,270,NA,-330,NA,260,NA,-320,NA,260,NA,-325,NA,265,NA,-315,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151025
20151025_NFL_IND_NO,20151025,NFL,moneyline,full,New Orleans,Indianapolis,7,13,7,0,0,0,14,7,27,21,175,NA,-205,NA,211,NA,-236,NA,200,NA,-240,NA,207,NA,-255,NA,195,NA,-225,NA,210,NA,-250,NA,212,NA,-252,NA,200,NA,-240,NA,200,NA,-240,NA,207,NA,-255,NA,195,NA,-225,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151025
20151025_NFL_MIA_HOU,20151025,NFL,moneyline,full,Houston,Miami,0,0,13,13,21,20,0,3,26,44,170,NA,-200,NA,195,NA,-218,NA,180,NA,-220,NA,185,NA,-215,NA,180,NA,-210,NA,175,NA,-210,NA,190,NA,-220,NA,180,NA,-220,NA,185,NA,-220,NA,185,NA,-215,NA,180,NA,-210,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151025
20151025_NFL_TEN_ATL,20151025,NFL,moneyline,full,Atlanta,Tennessee,0,3,7,0,0,7,0,0,10,7,-260,NA,210,NA,-230,NA,205,NA,-230,NA,190,NA,-260,NA,210,NA,-250,NA,210,NA,-260,NA,220,NA,-255,NA,215,NA,-250,NA,210,NA,-260,NA,220,NA,-260,NA,210,NA,-250,NA,210,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151025
20151025_NFL_WAS_TB,20151025,NFL,moneyline,full,Tampa Bay,Washington,10,14,0,6,0,7,14,10,30,31,160,NA,-180,NA,136,NA,-150,NA,130,NA,-150,NA,135,NA,-155,NA,130,NA,-150,NA,130,NA,-150,NA,131,NA,-151,NA,135,NA,-155,NA,130,NA,-150,NA,135,NA,-155,NA,130,NA,-150,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151025
20151025_NFL_DET_MIN,20151025,NFL,moneyline,full,Minnesota,Detroit,3,12,10,3,14,3,0,2,28,19,-140,NA,120,NA,104,NA,-115,NA,103,NA,-113,NA,-105,NA,-115,NA,100,NA,-120,NA,NA,NA,NA,NA,-102,NA,-118,NA,-105,NA,-115,NA,100,NA,-120,NA,-105,NA,-115,NA,100,NA,-120,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151025
20151025_NFL_LAR_CLE,20151025,NFL,moneyline,full,Cleveland,Los Angeles,0,3,3,0,10,0,7,7,6,24,205,NA,-245,NA,244,NA,-276,NA,210,NA,-250,NA,205,NA,-245,NA,210,NA,-250,NA,220,NA,-260,NA,224,NA,-274,NA,210,NA,-250,NA,215,NA,-255,NA,205,NA,-245,NA,210,NA,-250,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151025
20151025_NFL_KC_PIT,20151025,NFL,moneyline,full,Pittsburgh,Kansas City,3,0,7,3,3,6,7,7,13,23,120,NA,-140,NA,186,NA,-208,NA,165,NA,-190,NA,165,NA,-185,NA,170,NA,-195,NA,145,NA,-165,NA,171,NA,-196,NA,165,NA,-190,NA,160,NA,-180,NA,165,NA,-185,NA,170,NA,-195,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151025
20151025_NFL_LAC_OAK,20151025,NFL,moneyline,full,Oakland,San Diego,10,20,7,0,3,3,0,23,37,29,170,NA,-200,NA,171,NA,-190,NA,160,NA,-185,NA,170,NA,-200,NA,165,NA,-190,NA,175,NA,-210,NA,168,NA,-193,NA,165,NA,-190,NA,165,NA,-185,NA,170,NA,-200,NA,165,NA,-190,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151025
