game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20201011_NFL_PIT_PHI,20201011,NFL,spread,full,Philadelphia,Pittsburgh,7,7,8,7,7,10,14,7,29,38,7,-115,-7,-105,7.5,-103,-7.5,-107,7.5,-105,-7.5,-105,7.5,-117,-7.5,-103,7.5,-115,-7.5,-105,7.5,-105,-7.5,-115,7.5,-108,-7.5,-108,7.5,-110,-7.5,-110,7.5,-110,-7.5,-110,7.5,-117,-7.5,-103,7.5,-115,-7.5,-105,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201011
20201011_NFL_WAS_LAR,20201011,NFL,spread,full,L.A. Rams,Washington,6,14,3,7,7,3,0,0,30,10,-9.5,-109,9.5,-111,-7,-101,7,-109,-7,-110,7,100,-7,-110,7,-110,-7,-110,7,-110,-7.5,100,7.5,-120,-7,-108,7,-108,-7,-115,7,-105,-7,-105,7,-115,-7,-110,7,-110,-7,-110,7,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201011
20201011_NFL_BAL_CIN,20201011,NFL,spread,full,Cincinnati,Baltimore,0,0,0,3,10,7,3,7,3,27,13,-110,-13,-110,12.5,-105,-12.5,-105,12.5,-108,-12.5,-102,12.5,-110,-12.5,-110,12.5,-110,-12.5,-110,12.5,-110,-12.5,-110,12.5,-108,-12.5,-108,12.5,-110,-12.5,-110,12.5,-110,-12.5,-110,12.5,-110,-12.5,-110,12.5,-110,-12.5,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201011
20201011_NFL_HOU_JAX,20201011,NFL,spread,full,Jacksonville,Houston,0,7,0,7,0,10,3,17,14,30,6.5,-110,-6.5,-110,6.5,100,-6.5,-110,6.5,-105,-6.5,-105,6.5,-113,-6.5,-107,6.5,-108,-6.5,-112,6.5,-110,-6.5,-110,6.5,-108,-6.5,-108,6.5,100,-6.5,-120,6.5,-105,-6.5,-115,6.5,-113,-6.5,-107,6.5,-108,-6.5,-112,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201011
20201011_NFL_ATL_CAR,20201011,NFL,spread,full,Carolina,Atlanta,3,17,0,3,7,0,3,6,23,16,3.5,-110,-3.5,-110,2.5,-101,-2.5,-109,2.5,105,-2.5,-115,2.5,-103,-2.5,-117,2.5,-103,-2.5,-117,2.5,-105,-2.5,-115,2.5,-108,-2.5,-108,2.5,-105,-2.5,-115,2.5,-105,-2.5,-115,2.5,-103,-2.5,-117,2.5,-103,-2.5,-117,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201011
20201011_NFL_KC_OAK,20201011,NFL,spread,full,Las Vegas,Kansas City,3,21,0,16,7,17,0,8,40,32,11.5,-110,-11.5,-110,11,-114,-11,104,10.5,-108,-10.5,-102,10,-112,-10,-108,11,-115,-11,-105,11,-120,-11,100,10,-108,-10,-108,10.5,-110,-10.5,-110,11,-110,-11,-110,10,-112,-10,-108,11,-115,-11,-105,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201011
20201011_NFL_NYJ_ARZ,20201011,NFL,spread,full,Arizona,N.Y. Jets,7,10,7,6,0,3,7,0,30,10,-8.5,-110,8.5,-110,-7,106,7,-117,-7,100,7,-110,-7,105,7,-125,-7,-105,7,-115,-7,-110,7,-110,-7,-103,7,-113,-7,-105,7,-115,-7,-110,7,-110,-7,105,7,-125,-7,-105,7,-115,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201011
20201011_NFL_SF_MIA,20201011,NFL,spread,full,Miami,San Francisco,14,16,7,6,0,7,10,0,43,17,9,-110,-9,-110,8.5,-119,-8.5,108,8,-102,-8,-108,8,-114,-8,-106,8.5,-118,-8.5,-102,8,-110,-8,-110,7.5,-108,-7.5,-108,8,-110,-8,-110,8.5,-115,-8.5,-105,8,-114,-8,-106,8.5,-118,-8.5,-102,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201011
20201011_NFL_DAL_NYG,20201011,NFL,spread,full,N.Y. Giants,Dallas,14,6,3,11,3,21,7,6,34,37,11.5,-110,-11.5,-110,7.5,-114,-7.5,103,7.5,-112,-7.5,102,7.5,-122,-7.5,102,7.5,-115,-7.5,-105,7.5,-110,-7.5,-110,7.5,-113,-7.5,-103,7.5,-110,-7.5,-110,7.5,-110,-7.5,-110,7.5,-117,-7.5,-103,7.5,-115,-7.5,-105,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201011
20201011_NFL_CLE_IND,20201011,NFL,spread,full,Indianapolis,Cleveland,7,3,10,3,3,17,7,5,23,32,-2.5,-110,2.5,-110,1,-107,-1,-103,1,-103,-1,-107,1,-120,-1,100,0,-103,0,-117,1,-110,-1,-110,1,-108,-1,-108,1,-110,-1,-110,1,-110,-1,-110,1,-117,-1,-103,0,-103,0,-117,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20201011
