game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20181111_NFL_TEN_NE,20181111,NFL,spread,full,New England,Tennessee,3,7,0,0,17,7,3,7,10,34,-7,-101,7,-119,-6,101,6,-112,-6,-105,6,-105,-6.5,101,6.5,-122,-6,-110,6,-110,-7,-120,7,100,-6,-105,6,-105,-6.5,-110,6.5,-110,-7,100,7,-120,-6.5,101,6.5,-122,-6,-110,6,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20181111
20181111_NFL_CLE_ATL,20181111,NFL,spread,full,Atlanta,Cleveland,0,10,0,6,7,7,14,0,16,28,-3.5,-110,3.5,-110,-5.5,-103,5.5,-108,-5.5,-101,5.5,-109,-6,-102,6,-118,-5.5,-109,5.5,-111,-6.5,100,6.5,-120,NA,NA,NA,NA,-5.5,-110,5.5,-110,-6,100,6,-120,-6,-102,6,-118,-5.5,-109,5.5,-111,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20181111
20181111_NFL_KC_ARZ,20181111,NFL,spread,full,Arizona,Kansas City,7,0,7,0,10,10,0,6,14,26,17,-110,-17,-110,16.5,-106,-16.5,-104,17,-109,-17,-101,15.5,-109,-15.5,-111,16.5,-112,-16.5,-108,17,-110,-17,-110,16.5,-105,-16.5,-105,16.5,-110,-16.5,-110,17,-120,-17,100,15.5,-109,-15.5,-111,16.5,-112,-16.5,-108,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20181111
20181111_NFL_NYJ_BUF,20181111,NFL,spread,full,Buffalo,N.Y. Jets,14,17,7,3,0,3,7,0,41,10,8.5,-110,-8.5,-110,6.5,-108,-6.5,-103,7,-115,-7,105,7,-140,-7,116,7,-118,-7,-102,7,-110,-7,-110,7,-115,-7,105,7,-115,-7,-105,7,-110,-7,-110,7,-140,-7,116,7,-118,-7,-102,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20181111
20181111_NFL_CHI_DET,20181111,NFL,spread,full,Detroit,Chicago,0,7,3,12,13,13,8,0,22,34,6.5,-110,-6.5,-110,7.5,-114,-7.5,102,7.5,-112,-7.5,102,7,100,-7,-120,7.5,-117,-7.5,-103,7.5,-115,-7.5,-105,7,105,-7,-115,7.5,-120,-7.5,100,7.5,-120,-7.5,100,7,100,-7,-120,7.5,-117,-7.5,-103,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20181111
20181111_NFL_IND_JAX,20181111,NFL,spread,full,Jacksonville,Indianapolis,7,9,7,3,14,15,0,0,26,29,3,-105,-3,-115,3,-105,-3,-105,3,-107,-3,-103,3,-103,-3,-117,3,-110,-3,-110,3,-115,-3,-105,3,-105,-3,-105,3,100,-3,-120,3,-105,-3,-115,3,-103,-3,-117,3,-110,-3,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20181111
20181111_NFL_TB_WAS,20181111,NFL,spread,full,Washington,Tampa Bay,3,3,0,10,0,3,0,0,16,3,0,-110,0,-110,3.5,-108,-3.5,-103,3.5,-110,-3.5,100,3.5,-110,-3.5,-110,3.5,-114,-3.5,-106,3,115,-3,-135,3.5,-105,-3.5,-105,3.5,-110,-3.5,-110,3.5,-110,-3.5,-110,3.5,-110,-3.5,-110,3.5,-114,-3.5,-106,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20181111
20181111_NFL_CIN_NO,20181111,NFL,spread,full,New Orleans,Cincinnati,7,28,10,6,7,0,0,7,51,14,-4.5,-110,4.5,-110,-5.5,-108,5.5,-103,-6,-101,6,-109,-6,-110,6,-110,-6,-104,6,-116,-6.5,-110,6.5,-110,-5.5,-105,5.5,-105,-6,-110,6,-110,-6,-110,6,-110,-6,-110,6,-110,-6,-104,6,-116,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20181111
20181111_NFL_OAK_LAC,20181111,NFL,spread,full,L.A. Chargers,Oakland,0,10,7,3,3,0,0,3,20,6,-9.5,-110,9.5,-110,-10.5,104,10.5,-116,-10,-101,10,-109,-10,-110,10,-110,-10,-115,10,-105,-11,-110,11,-110,-10,-105,10,-105,-10,-105,10,-115,-10,-120,10,100,-10,-110,10,-110,-10,-115,10,-105,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20181111
20181111_NFL_LAR_SEA,20181111,NFL,spread,full,Seattle,L.A. Rams,14,0,7,10,7,10,3,16,31,36,9.5,-110,-9.5,-110,10,-114,-10,102,9.5,-102,-9.5,-108,9.5,-110,-9.5,-110,9.5,-105,-9.5,-115,9,-105,-9,-115,9.5,-105,-9.5,-105,10,-120,-10,100,10,-120,-10,100,9.5,-110,-9.5,-110,9.5,-105,-9.5,-115,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20181111
20181111_NFL_GB_MIA,20181111,NFL,spread,full,Miami,Green Bay,3,6,3,0,7,7,14,3,12,31,9,-115,-9,-105,13,-114,-13,102,13,-108,-13,-102,12,-110,-12,-110,12.5,-110,-12.5,-110,12,100,-12,-120,12.5,-105,-12.5,-105,NA,NA,NA,NA,13,-110,-13,-110,12,-110,-12,-110,12.5,-110,-12.5,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20181111
20181111_NFL_PHI_DAL,20181111,NFL,spread,full,Dallas,Philadelphia,3,10,0,14,0,3,10,7,27,20,6.5,-110,-6.5,-110,7.5,-108,-7.5,-103,7.5,-108,-7.5,-102,7.5,-110,-7.5,-110,7.5,-110,-7.5,-110,8,-105,-8,-115,7,105,-7,-115,7.5,-105,-7.5,-115,7.5,100,-7.5,-120,7.5,-113,-7.5,-107,7.5,-110,-7.5,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/?date=20181111
