game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20151213_NFL_CIN_PIT,20151213,NFL,moneyline,full,Pittsburgh,Cincinnati,7,9,7,10,0,7,3,10,33,20,145,NA,-165,NA,-103,NA,-107,NA,104,NA,-114,NA,100,NA,-120,NA,100,NA,-120,NA,NA,NA,NA,NA,103,NA,-123,NA,-105,NA,-115,NA,-105,NA,-115,NA,100,NA,-120,NA,100,NA,-120,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151213
20151213_NFL_TB_NO,20151213,NFL,moneyline,full,New Orleans,Tampa Bay,7,10,7,0,0,10,0,7,24,17,175,NA,-205,NA,220,NA,-247,NA,210,NA,-250,NA,210,NA,-260,NA,205,NA,-245,NA,200,NA,-240,NA,209,NA,-249,NA,210,NA,-250,NA,220,NA,-260,NA,210,NA,-260,NA,205,NA,-245,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151213
20151213_NFL_CAR_ATL,20151213,NFL,moneyline,full,Atlanta,Carolina,0,0,0,0,21,7,10,0,0,38,305,NA,-375,NA,322,NA,-370,NA,320,NA,-390,NA,315,NA,-385,NA,315,NA,-375,NA,300,NA,-400,NA,335,NA,-415,NA,315,NA,-400,NA,310,NA,-400,NA,325,NA,-400,NA,315,NA,-375,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151213
20151213_NFL_PHI_BUF,20151213,NFL,moneyline,full,Buffalo,Philadelphia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-115,NA,-105,NA,102,NA,-113,NA,105,NA,-115,NA,105,NA,-125,NA,-101,NA,-119,NA,NA,NA,NA,NA,-103,NA,-117,NA,105,NA,-125,NA,110,NA,-130,NA,105,NA,-125,NA,-101,NA,-119,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151213
20151213_NFL_LAR_DET,20151213,NFL,moneyline,full,Detroit,Los Angeles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-127,NA,106,NA,-155,NA,140,NA,-155,NA,135,NA,-154,NA,134,NA,-160,NA,140,NA,-155,NA,135,NA,-159,NA,139,NA,-155,NA,135,NA,-150,NA,130,NA,-165,NA,145,NA,-160,NA,140,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151213
20151213_NFL_CLE_SF,20151213,NFL,moneyline,full,San Francisco,Cleveland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-101,NA,-119,NA,119,NA,-131,NA,118,NA,-138,NA,120,NA,-140,NA,112,NA,-132,NA,NA,NA,NA,NA,114,NA,-134,NA,120,NA,-140,NA,120,NA,-140,NA,120,NA,-140,NA,112,NA,-132,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151213
20151213_NFL_KC_LAC,20151213,NFL,moneyline,full,San Diego,Kansas City,0,0,3,0,0,10,0,0,3,10,380,NA,-475,NA,483,NA,-580,NA,475,NA,-650,NA,460,NA,-600,NA,470,NA,-575,NA,NA,NA,NA,NA,475,NA,-600,NA,460,NA,-640,NA,450,NA,-600,NA,460,NA,-600,NA,470,NA,-575,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151213
20151213_NFL_NYJ_TEN,20151213,NFL,moneyline,full,Tennessee,N.Y. Jets,0,0,8,0,10,17,0,3,8,30,300,NA,-365,NA,297,NA,-340,NA,290,NA,-350,NA,288,NA,-351,NA,290,NA,-350,NA,280,NA,-360,NA,311,NA,-381,NA,280,NA,-350,NA,290,NA,-350,NA,288,NA,-351,NA,290,NA,-350,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151213
20151213_NFL_BAL_SEA,20151213,NFL,moneyline,full,Seattle,Baltimore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-650,NA,500,NA,-430,NA,369,NA,-460,NA,365,NA,-476,NA,381,NA,-500,NA,405,NA,NA,NA,NA,NA,-500,NA,400,NA,-450,NA,350,NA,-475,NA,380,NA,-476,NA,381,NA,-500,NA,405,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151213
20151213_NFL_CHI_WAS,20151213,NFL,moneyline,full,Washington,Chicago,7,7,7,3,0,7,14,0,24,21,165,NA,-185,NA,186,NA,-208,NA,175,NA,-210,NA,180,NA,-210,NA,180,NA,-210,NA,170,NA,-200,NA,184,NA,-214,NA,180,NA,-220,NA,175,NA,-200,NA,180,NA,-210,NA,180,NA,-210,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151213
20151213_NFL_DEN_OAK,20151213,NFL,moneyline,full,Oakland,Denver,0,0,9,6,6,6,0,0,15,12,305,NA,-375,NA,235,NA,-265,NA,220,NA,-260,NA,215,NA,-265,NA,225,NA,-265,NA,220,NA,-260,NA,233,NA,-283,NA,220,NA,-260,NA,215,NA,-255,NA,215,NA,-265,NA,225,NA,-265,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151213
20151213_NFL_GB_DAL,20151213,NFL,moneyline,full,Dallas,Green Bay,0,0,7,0,0,14,0,14,7,28,230,NA,-290,NA,241,NA,-272,NA,235,NA,-275,NA,235,NA,-300,NA,235,NA,-280,NA,250,NA,-300,NA,240,NA,-290,NA,240,NA,-280,NA,230,NA,-270,NA,235,NA,-300,NA,235,NA,-280,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151213
20151213_NFL_HOU_NE,20151213,NFL,moneyline,full,New England,Houston,7,10,3,7,3,3,0,0,27,6,-165,NA,145,NA,-202,NA,181,NA,-230,NA,190,NA,-215,NA,185,NA,-220,NA,190,NA,-255,NA,215,NA,-230,NA,195,NA,-230,NA,190,NA,-240,NA,200,NA,-215,NA,185,NA,-220,NA,190,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151213
