game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20151206_NFL_MIA_BAL,20151206,NFL,moneyline,full,Baltimore,Miami,0,3,7,3,0,15,0,0,13,15,170,NA,-200,NA,156,NA,-173,NA,155,NA,-175,NA,150,NA,-170,NA,150,NA,-170,NA,145,NA,-165,NA,154,NA,-174,NA,155,NA,-175,NA,155,NA,-175,NA,150,NA,-170,NA,150,NA,-170,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151206
20151206_NFL_TEN_JAX,20151206,NFL,moneyline,full,Jacksonville,Tennessee,0,12,7,20,7,14,0,21,39,42,125,NA,-145,NA,126,NA,-139,NA,125,NA,-145,NA,121,NA,-141,NA,122,NA,-142,NA,130,NA,-150,NA,124,NA,-144,NA,130,NA,-150,NA,130,NA,-150,NA,121,NA,-141,NA,122,NA,-142,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151206
20151206_NFL_TB_ATL,20151206,NFL,moneyline,full,Atlanta,Tampa Bay,0,9,3,7,7,0,9,7,19,23,105,NA,-125,NA,104,NA,-115,NA,105,NA,-115,NA,-105,NA,-115,NA,-102,NA,-118,NA,NA,NA,NA,NA,-112,NA,-108,NA,-105,NA,-115,NA,-115,NA,-105,NA,-105,NA,-115,NA,-102,NA,-118,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151206
20151206_NFL_MIN_SEA,20151206,NFL,moneyline,full,Seattle,Minnesota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-125,NA,105,NA,-145,NA,131,NA,-150,NA,130,NA,-155,NA,135,NA,-155,NA,135,NA,NA,NA,NA,NA,-153,NA,133,NA,-155,NA,135,NA,-145,NA,125,NA,-155,NA,135,NA,-155,NA,135,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151206
20151206_NFL_NYG_NYJ,20151206,NFL,moneyline,full,N.Y. Jets,N.Y. Giants,3,7,0,10,3,0,20,0,23,20,-140,NA,120,NA,-123,NA,111,NA,-133,NA,113,NA,-139,NA,119,NA,-130,NA,110,NA,NA,NA,NA,NA,-132,NA,112,NA,-125,NA,105,NA,-140,NA,120,NA,-139,NA,119,NA,-130,NA,110,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151206
20151206_NFL_CHI_SF,20151206,NFL,moneyline,full,San Francisco,Chicago,6,7,0,7,6,6,7,0,26,20,245,NA,-310,NA,222,NA,-250,NA,225,NA,-265,NA,240,NA,-305,NA,220,NA,-260,NA,240,NA,-280,NA,249,NA,-299,NA,230,NA,-270,NA,240,NA,-300,NA,240,NA,-305,NA,220,NA,-260,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151206
20151206_NFL_LAR_ARZ,20151206,NFL,moneyline,full,Arizona,Los Angeles,7,3,14,3,0,0,3,0,27,3,-260,NA,210,NA,-180,NA,162,NA,-185,NA,160,NA,-185,NA,165,NA,-190,NA,165,NA,-200,NA,170,NA,-193,NA,168,NA,-180,NA,160,NA,-180,NA,160,NA,-185,NA,165,NA,-190,NA,165,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151206
20151206_NFL_CLE_CIN,20151206,NFL,moneyline,full,Cincinnati,Cleveland,7,13,14,3,0,3,0,0,37,3,-450,NA,355,NA,-320,NA,281,NA,-340,NA,280,NA,-350,NA,285,NA,-350,NA,290,NA,-380,NA,290,NA,-374,NA,304,NA,-350,NA,280,NA,-355,NA,295,NA,-350,NA,285,NA,-350,NA,290,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151206
20151206_NFL_BUF_HOU,20151206,NFL,moneyline,full,Houston,Buffalo,6,7,0,8,7,14,0,9,21,30,150,NA,-170,NA,129,NA,-143,NA,135,NA,-155,NA,125,NA,-145,NA,130,NA,-150,NA,125,NA,-145,NA,130,NA,-150,NA,130,NA,-150,NA,130,NA,-150,NA,125,NA,-145,NA,130,NA,-150,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151206
20151206_NFL_LAC_DEN,20151206,NFL,moneyline,full,Denver,San Diego,14,3,0,0,0,3,0,0,17,3,-200,NA,170,NA,-230,NA,205,NA,-235,NA,195,NA,-255,NA,207,NA,-245,NA,205,NA,-240,NA,200,NA,-251,NA,211,NA,-240,NA,200,NA,-240,NA,200,NA,-255,NA,207,NA,-245,NA,205,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151206
20151206_NFL_OAK_KC,20151206,NFL,moneyline,full,Kansas City,Oakland,7,0,7,20,7,7,6,0,34,20,-145,NA,125,NA,-156,NA,141,NA,-155,NA,135,NA,-157,NA,137,NA,-158,NA,138,NA,NA,NA,NA,NA,-158,NA,138,NA,-150,NA,130,NA,-155,NA,135,NA,-157,NA,137,NA,-158,NA,138,NA,https://classic.sportsbookreview.com/betting-odds/nfl-football/money-line/?date=20151206
