game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20181104_NFL_MIA_NYJ,20181104,NFL,total,full,N.Y. Jets,Miami,0,3,0,3,0,6,0,7,6,13,45.5,-110,45.5,-110,43.5,100,43.5,-111,43,-107,43,-103,43,-115,43,-105,43,-110,43,-110,43,-110,43,-110,43,-105,43,-105,43,-110,43,-110,43,-110,43,-110,43,-115,43,-105,43,-110,43,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20181104
20181104_NFL_WAS_ATL,20181104,NFL,total,full,Atlanta,Washington,7,14,7,10,0,7,7,0,38,14,47.5,-110,47.5,-110,46.5,-103,46.5,-108,46.5,-103,46.5,-107,47,-103,47,-118,46,-115,46,-105,47,-110,47,-110,46.5,-105,46.5,-105,47,-110,47,-110,46.5,-110,46.5,-110,47,-103,47,-118,46,-115,46,-105,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20181104
20181104_NFL_MIN_DET,20181104,NFL,total,full,Detroit,Minnesota,0,6,0,3,7,10,0,7,9,24,51,-110,51,-110,47,-101,47,-110,47,-106,47,-104,47,-110,47,-110,46.5,-114,46.5,-106,47.5,-110,47.5,-110,47,-105,47,-105,47,-110,47,-110,47.5,-110,47.5,-110,47,-110,47,-110,46.5,-114,46.5,-106,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20181104
20181104_NFL_CLE_KC,20181104,NFL,total,full,Kansas City,Cleveland,7,14,13,3,3,12,0,6,37,21,52.5,-105,52.5,-115,51,-103,51,-108,51,-101,51,-109,51,-103,51,-118,51,-107,51,-113,52,-105,52,-115,51,-105,51,-105,51,-110,51,-110,51.5,-110,51.5,-110,51,-103,51,-118,51,-107,51,-113,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20181104
20181104_NFL_CAR_TB,20181104,NFL,total,full,Tampa Bay,Carolina,0,14,7,7,14,21,0,7,28,42,53.5,-110,53.5,-110,55.5,102,55.5,-113,55,-108,55,-102,56,107,56,-129,55.5,-110,55.5,-110,56,-110,56,-110,55.5,-105,55.5,-105,55.5,-110,55.5,-110,56,-110,56,-110,56,107,56,-129,55.5,-110,55.5,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20181104
20181104_NFL__,20181104,NFL,total,full,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,-110,48,-110,47,-101,47,-110,47,-102,47,-108,47,-107,47,-113,47,-107,47,-113,46.5,-115,46.5,-105,47,-105,47,-105,47,-110,47,-110,47,-110,47,-110,47,-107,47,-113,47,-107,47,-113,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20181104
20181104_NFL_BUF_CHI,20181104,NFL,total,full,Chicago,Buffalo,0,28,3,10,0,0,3,6,41,9,38,-105,38,-115,38,-106,38,-104,38,-108,38,-102,38,-111,38,-108,38.5,-105,38.5,-115,38,-115,38,-105,38,-105,38,-105,38,-110,38,-110,38.5,-110,38.5,-110,38,-111,38,-108,38.5,-105,38.5,-115,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20181104
20181104_NFL_SEA_LAC,20181104,NFL,total,full,L.A. Chargers,Seattle,6,13,0,6,7,3,0,7,25,17,48,-110,48,-110,48.5,-113,48.5,102,48.5,-108,48.5,-102,48.5,-107,48.5,-113,48.5,-110,48.5,-110,49,-110,49,-110,48.5,-105,48.5,-105,48.5,-110,48.5,-110,49,-110,49,-110,48.5,-110,48.5,-110,48.5,-110,48.5,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20181104
20181104_NFL_DEN_HOU,20181104,NFL,total,full,Houston,Denver,7,9,0,3,3,7,7,0,19,17,47,-115,47,-105,46.5,-106,46.5,-104,46.5,-102,46.5,-108,46.5,-110,46.5,-110,47.5,-110,47.5,-110,47,-110,47,-110,46.5,-105,46.5,-105,46.5,-110,46.5,-110,46.5,-110,46.5,-110,46.5,-110,46.5,-110,47.5,-110,47.5,-110,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20181104
20181104_NFL_NO_LAR,20181104,NFL,total,full,L.A. Rams,New Orleans,7,10,10,8,14,21,0,10,35,45,59,-110,59,-110,57.5,-102,57.5,-109,57.5,-101,57.5,-109,57,-110,57,-110,57,-115,57,-105,58,-115,58,-105,57.5,-105,57.5,-105,57,-115,57,-105,58,-110,58,-110,57,-110,57,-110,57,-115,57,-105,https://classic.sportsbookreview.com/betting-odds/nfl-football/totals/?date=20181104
