Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open,home_open,pinnacle1,pinnacle2,fiveDimes1,fiveDimes2,bookmaker1,bookmaker2,BOL1,BOL2,Bovada1,Bovada2,Heritage1,Heritage2,Intertops1,Intertops2,youwager1,youwager2,justbet1,justbet2,sportsbet1,sportsbet2,oddsURL
20171125,NBA,moneyline,full,Portland,Washington,27,14,32,35,30,22,31,22,108,105,+160,-185,+153,-170,+160,-170,+151,-175,+155,-175,+155,-175,+155,-175,+160,-180,+155,-175,+151,-175,+155,-175,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171125
20171125,NBA,moneyline,full,San Antonio,Charlotte,14,26,32,34,15,14,29,28,106,86,-115,-105,+118,-130,+110,-120,+110,-130,+120,-140,-120,+100,+105,-125,+110,-130,+105,-125,+110,-130,+120,-140,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171125
20171125,NBA,moneyline,full,Orlando,Philadelphia,28,27,30,26,31,39,31,29,111,130,+155,-180,+180,-200,+190,-210,+172,-205,+180,-210,,,+185,-215,+180,-220,+180,-210,+172,-205,+180,-210,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171125
20171125,NBA,moneyline,full,Toronto,Atlanta,28,39,32,13,25,14,19,20,112,78,-300,+245,-241,+215,-235,+215,-245,+203,-240,+200,-260,+220,-265,+215,-250,+210,-255,+215,-245,+203,-240,+200,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171125
20171125,NBA,moneyline,full,New York,Houston,39,22,13,28,29,29,37,22,102,117,+797,-1300,+1886,-3750,+2950,-4400,+876,-1500,+1700,-3200,+750,-1400,+1815,-3065,+1400,-5000,+910,-1400,+876,-1500,+1700,-3200,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171125
20171125,NBA,moneyline,full,Boston,Indiana,27,18,37,26,32,22,16,28,108,98,-125,+105,-150,+136,-150,+140,-155,+135,-155,+135,-190,+165,-155,+135,-155,+135,-160,+140,-155,+135,-155,+135,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171125
20171125,NBA,moneyline,full,New Orleans,Golden State,31,22,22,20,17,36,31,26,95,110,+711,-1100,+470,-562,+500,-600,+483,-660,+445,-550,+425,-650,+490,-640,+440,-600,+465,-650,+483,-660,+445,-550,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171125
20171125,NBA,moneyline,full,Oklahoma City,Dallas,24,13,18,26,25,27,26,19,81,97,-215,+180,-237,+211,-230,+210,-235,+195,-250,+210,-260,+220,-250,+210,-245,+205,-240,+200,-235,+195,-250,+210,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171125
20171125,NBA,moneyline,full,Milwaukee,Utah,30,27,28,23,31,33,31,26,108,121,-120,+100,-125,+113,-118,+108,-120,+100,-133,+113,-120,+100,-120,+100,-125,+105,-125,+105,-120,+100,-133,+113,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171125
20171125,NBA,moneyline,full,L.A. Clippers,Sacramento,25,22,29,21,31,30,10,24,97,95,-180,+155,-178,+160,-175,+165,-185,+160,-180,+160,-180,+160,-190,+165,-190,+165,-200,+175,-170,+148,-180,+160,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171125
