Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open,home_open,pinnacle1,pinnacle2,fiveDimes1,fiveDimes2,bookmaker1,bookmaker2,BOL1,BOL2,Bovada1,Bovada2,Heritage1,Heritage2,Intertops1,Intertops2,youwager1,youwager2,justbet1,justbet2,sportsbet1,sportsbet2,oddsURL
20160219,NBA,spread,full,Detroit,Washington,15,25,21,25,29,26,28,15,86,98,PK-110,PK-110,+2 -105,-2 -105,+2 -110,-2 -110,+2 -110,-2 -110,+2 -105,-2 -115,+2 -110,-2 -110,+2 -105,-2 -105,+2 -110,-2 -110,+2 -110,-2 -110,+2 -110,-2 -110,+2 -105,-2 -115,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160219
20160219,NBA,spread,full,Dallas,Orlando,6,38,30,17,6,31,25,16,97,110,PK-110,PK-110,+1½ -104,-1½ -106,+1½ -110,-1½ -110,+1 -105,-1 -115,+1½ -108,-1½ -112,+1 -105,-1 -115,+1½ -105,-1½ -105,+1½ -110,-1½ -110,+1½ -110,-1½ -110,+1 -105,-1 -115,+1½ -108,-1½ -112,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160219
20160219,NBA,spread,full,New York,Brooklyn,32,20,24,22,23,27,34,25,98,109,-3½ -110,+3½ -110,-5 -102,+5 -108,-5 -110,+5 -110,-5 -110,+5 -110,-5 -110,+5 -110,-5½ -105,+5½ -115,-5 -105,+5 -105,-5 -110,+5 -110,-5 -110,+5 -110,-5 -110,+5 -110,-5 -110,+5 -110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160219
20160219,NBA,spread,full,Miami,Atlanta,22,30,27,36,19,33,29,30,115,111,+9½ -115,-9½ -105,+10 +100,-10 -110,+10 -110,-10 -110,+10½ -105,-10½ -115,+10 -105,-10 -115,+10 -105,-10 -115,+10½ -105,-10½ -105,+10½ -110,-10½ -110,+10½ -110,-10½ -110,+10½ -105,-10½ -115,+10 -105,-10 -115,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160219
20160219,NBA,spread,full,Toronto,Chicago,35,23,23,25,24,28,37,27,106,116,-6 -105,+6 -115,-7½ +100,+7½ -110,-7½ -110,+7½ -110,-7½ -110,+7½ -110,-7½ -107,+7½ -113,-7½ -115,+7½ -105,-7½ -105,+7½ -105,-7½ -110,+7½ -110,-7½ -110,+7½ -110,-7½ -110,+7½ -110,-7½ -107,+7½ -113,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160219
20160219,NBA,spread,full,Philadelphia,New Orleans,26,29,35,24,37,34,21,29,114,121,+10 -110,-10 -110,+8½ +102,-8½ -113,+9 -102,-9 -108,+9 -105,-9 -115,+9 -110,-9 -110,+9 -105,-9 -115,+9 -105,-9 -105,+9 -110,-9 -110,+9 -110,-9 -110,+9 -105,-9 -115,+9 -110,-9 -110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160219
20160219,NBA,spread,full,Charlotte,Milwaukee,28,24,18,28,25,27,26,17,98,95,PK-110,PK-110,-1½ -106,+1½ -104,-1½ -110,+1½ -110,-1½ -110,+1½ -110,-1½ -112,+1½ -108,-1½ -105,+1½ -115,-1½ -105,+1½ -105,-1½ -110,+1½ -110,-1½ -110,+1½ -110,-1½ -110,+1½ -110,-1½ -112,+1½ -108,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160219
20160219,NBA,spread,full,Minnesota,Memphis,27,21,33,23,28,23,25,33,104,109,+5 -110,-5 -110,+4½ -105,-4½ -105,+4½ -110,-4½ -110,+4½ -105,-4½ -115,+4½ -105,-4½ -115,+5 -110,-5 -110,+5 -105,-5 -105,+4½ -110,-4½ -110,+4½ -110,-4½ -110,+4½ -105,-4½ -115,+4½ -105,-4½ -115,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160219
20160219,NBA,spread,full,Indiana,Oklahoma City,24,20,23,34,24,27,25,22,101,98,+9 -110,-9 -110,+8 -108,-8 -102,+8 -110,-8 -110,+8 -115,-8 -105,+8 -115,-8 -105,+8 -110,-8 -110,+8 -105,-8 -105,+8 -110,-8 -110,+8 -110,-8 -110,+8 -115,-8 -105,+8 -115,-8 -105,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160219
20160219,NBA,spread,full,Houston,Phoenix,21,35,25,35,24,21,20,35,116,100,-8 -110,+8 -110,-7½ -105,+7½ -105,-7½ -110,+7½ -110,-8 -105,+8 -115,-7½ -110,+7½ -110,-8 -110,+8 -110,-7½ -105,+7½ -105,-7½ -110,+7½ -110,-8 -110,+8 -110,-8 -105,+8 -115,-7½ -110,+7½ -110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160219
