game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20171105_NBA_CLE_ATL,20171105,NBA,moneyline,full,Atlanta,Cleveland,37,17,37,26,28,17,33,37,117,115,837,NA,-1400,NA,606,NA,-753,NA,650,NA,-825,NA,614,NA,-900,NA,600,NA,-800,NA,550,NA,-900,NA,610,NA,-860,NA,600,NA,-900,NA,650,NA,-900,NA,614,NA,-900,NA,NA,NA,NA,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171105
20171105_NBA_L.A. Clippers_MIA,20171105,NBA,moneyline,full,Miami,L.A. Clippers,34,28,27,15,20,29,17,35,104,101,192,NA,-230,NA,180,NA,-200,NA,185,NA,-200,NA,172,NA,-205,NA,175,NA,-205,NA,NA,NA,NA,NA,180,NA,-210,NA,175,NA,-205,NA,185,NA,-220,NA,172,NA,-205,NA,175,NA,-205,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171105
20171105_NBA_Toronto_WAS,20171105,NBA,moneyline,full,Washington,Toronto,32,30,22,23,17,29,30,20,107,96,172,NA,-205,NA,222,NA,-250,NA,230,NA,-250,NA,222,NA,-270,NA,210,NA,-250,NA,225,NA,-265,NA,220,NA,-270,NA,230,NA,-270,NA,225,NA,-265,NA,222,NA,-270,NA,210,NA,-250,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171105
20171105_NBA_Orlando_Boston,20171105,NBA,moneyline,full,Boston,Orlando,22,27,28,27,20,18,31,19,104,88,-155,NA,135,NA,-152,NA,137,NA,-155,NA,145,NA,-160,NA,140,NA,-158,NA,138,NA,-165,NA,145,NA,-155,NA,135,NA,-160,NA,140,NA,-155,NA,135,NA,-160,NA,140,NA,-158,NA,138,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171105
20171105_NBA_HOU_Utah,20171105,NBA,moneyline,full,Utah,Houston,28,21,36,25,39,28,48,22,110,137,215,NA,-260,NA,201,NA,-225,NA,200,NA,-220,NA,199,NA,-240,NA,195,NA,-225,NA,200,NA,-240,NA,205,NA,-245,NA,200,NA,-240,NA,200,NA,-240,NA,199,NA,-240,NA,195,NA,-225,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171105
20171105_NBA_San Antonio_Phoenix,20171105,NBA,moneyline,full,Phoenix,San Antonio,20,35,13,27,28,23,34,27,95,112,520,NA,-725,NA,371,NA,-432,NA,390,NA,-440,NA,384,NA,-500,NA,370,NA,-440,NA,350,NA,-500,NA,390,NA,-515,NA,390,NA,-520,NA,380,NA,-475,NA,384,NA,-500,NA,370,NA,-440,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171105
20171105_NBA_New York_Indiana,20171105,NBA,moneyline,full,Indiana,New York,33,29,22,17,25,24,23,36,101,108,110,NA,-130,NA,-111,NA,101,NA,-112,NA,102,NA,-120,NA,100,NA,-107,NA,-113,NA,NA,NA,NA,NA,-110,NA,-110,NA,-115,NA,-105,NA,-120,NA,100,NA,-120,NA,100,NA,-107,NA,-113,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171105
20171105_NBA_MIN_Charlotte,20171105,NBA,moneyline,full,Charlotte,Minnesota,28,23,28,15,28,40,29,15,94,112,172,NA,-205,NA,181,NA,-202,NA,190,NA,-210,NA,180,NA,-215,NA,170,NA,-195,NA,170,NA,-200,NA,180,NA,-210,NA,170,NA,-200,NA,175,NA,-200,NA,180,NA,-215,NA,170,NA,-195,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171105
20171105_NBA_Portland_Oklahoma City,20171105,NBA,moneyline,full,Oklahoma City,Portland,20,26,21,32,28,22,28,25,99,103,-145,NA,125,NA,-140,NA,127,NA,-140,NA,130,NA,-145,NA,125,NA,-148,NA,128,NA,-160,NA,140,NA,-150,NA,130,NA,-145,NA,125,NA,-150,NA,130,NA,-145,NA,125,NA,-148,NA,128,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171105
20171105_NBA_L.A. Lakers_Memphis,20171105,NBA,moneyline,full,Memphis,L.A. Lakers,24,30,16,32,27,35,26,19,102,107,NA,NA,NA,NA,-135,NA,122,NA,-135,NA,125,NA,-135,NA,115,NA,-140,NA,120,NA,-150,NA,130,NA,-140,NA,120,NA,-130,NA,110,NA,-140,NA,120,NA,-135,NA,115,NA,-140,NA,120,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171105
