Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open,home_open,pinnacle1,pinnacle2,fiveDimes1,fiveDimes2,bookmaker1,bookmaker2,BOL1,BOL2,Bovada1,Bovada2,Heritage1,Heritage2,Intertops1,Intertops2,youwager1,youwager2,justbet1,justbet2,sportsbet1,sportsbet2,oddsURL
20180115,NBA,spread,full,Charlotte,Detroit,27,23,34,34,27,29,24,27,118,107,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20180115
20180115,NBA,spread,full,Toronto,Philadelphia,23,26,26,36,32,27,34,24,111,117,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20180115
20180115,NBA,spread,full,Milwaukee,Washington,28,25,25,26,30,21,21,23,104,95,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20180115
20180115,NBA,spread,full,New York,Brooklyn,26,26,31,36,24,18,39,23,119,104,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20180115
20180115,NBA,spread,full,San Antonio,Atlanta,23,25,25,26,21,23,28,30,99,102,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20180115
20180115,NBA,spread,full,Miami,Chicago,25,23,24,39,32,23,29,35,111,119,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20180115
20180115,NBA,spread,full,L.A. Lakers,Memphis,27,23,27,37,34,26,37,26,114,123,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20180115
20180115,NBA,spread,full,Golden State,Cleveland,35,22,36,25,37,27,27,17,118,108,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20180115
20180115,NBA,spread,full,Sacramento,Oklahoma City,24,28,16,20,20,26,31,18,88,95,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20180115
20180115,NBA,spread,full,Indiana,Utah,31,27,27,24,21,26,18,29,109,94,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20180115
20180115,NBA,spread,full,Houston,L.A. Clippers,31,25,28,18,30,29,33,21,102,113,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20180115
