game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20141118_NBA_ATL_L.A. Lakers,20141118,NBA,moneyline,full,L.A. Lakers,Atlanta,31,36,24,23,20,32,31,26,114,109,400,NA,-500,NA,NA,NA,-415,NA,NA,NA,NA,NA,350,NA,NA,NA,355,NA,-425,NA,310,NA,-420,NA,350,NA,-440,NA,335,NA,-430,NA,335,NA,-425,NA,NA,NA,NA,NA,355,NA,-425,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20141118
20141118_NBA_Milwaukee_New York,20141118,NBA,moneyline,full,New York,Milwaukee,30,19,31,33,30,36,29,22,113,117,135,NA,-160,NA,107,NA,-118,NA,110,NA,-120,NA,-101,NA,-119,NA,104,NA,-124,NA,NA,NA,NA,NA,105,NA,-125,NA,NA,NA,NA,NA,105,NA,-125,NA,NA,NA,-119,NA,104,NA,-124,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20141118
20141118_NBA_Utah_Oklahoma City,20141118,NBA,moneyline,full,Oklahoma City,Utah,23,19,17,22,14,26,32,26,81,98,150,NA,-175,NA,132,NA,-146,NA,135,NA,-145,NA,NA,NA,NA,NA,128,NA,-148,NA,135,NA,-155,NA,135,NA,-155,NA,130,NA,-150,NA,NA,NA,NA,NA,135,NA,-160,NA,128,NA,-148,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20141118
20141118_NBA_Sacramento_NO,20141118,NBA,moneyline,full,New Orleans,Sacramento,20,25,31,30,27,27,15,31,106,100,NA,NA,NA,NA,136,NA,-150,NA,135,NA,-145,NA,130,NA,-150,NA,130,NA,-150,NA,130,NA,-150,NA,130,NA,-150,NA,135,NA,-155,NA,135,NA,-155,NA,NA,NA,NA,NA,130,NA,-150,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20141118
