Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open,home_open,pinnacle1,pinnacle2,fiveDimes1,fiveDimes2,bookmaker1,bookmaker2,BOL1,BOL2,Bovada1,Bovada2,Heritage1,Heritage2,Intertops1,Intertops2,youwager1,youwager2,justbet1,justbet2,sportsbet1,sportsbet2,oddsURL
20180105,NBA,total,full,Detroit,Philadelphia,15,17,29,17,32,30,35,17,78,114, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180105
20180105,NBA,total,full,Minnesota,Boston,19,19,24,22,19,22,25,25,84,91, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180105
20180105,NBA,total,full,New York,Miami,6,20,26,26,6,26,25,24,84,107, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180105
20180105,NBA,total,full,Toronto,Milwaukee,33,28,43,25,24,35,19,32,129,110, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180105
20180105,NBA,total,full,Chicago,Dallas,34,23,23,47,28,25,35,36,127,124, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180105
20180105,NBA,total,full,Phoenix,San Antonio,26,16,30,17,26,23,31,23,89,103, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180105
20180105,NBA,total,full,Utah,Denver,26,23,16,26,23,23,38,15,91,99, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180105
20180105,NBA,total,full,Washington,Memphis,33,25,29,15,24,26,22,28,102,100, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180105
20180105,NBA,total,full,Atlanta,Portland,22,24,22,21,30,22,30,28,89,110, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180105
20180105,NBA,total,full,Charlotte,L.A. Lakers,28,35,30,15,24,24,28,18,108,94, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180105
