game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20181123_NBA_Brooklyn_MIN,20181123,NBA,spread,full,Minnesota,Brooklyn,22,32,35,23,26,23,23,30,112,102,-1,-110,1,-110,-2,-102,2,-108,-2,-106,2,-104,-2.5,-105,2.5,-115,-2,-112,2,-108,-2.5,-110,2.5,-110,-2,-105,2,-105,-2,-110,2,-110,-2,-110,2,-110,-2,-110,2,-110,-2,-112,2,-108,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20181123
20181123_NBA_L.A. Clippers_Memphis,20181123,NBA,spread,full,Memphis,L.A. Clippers,9,30,18,28,9,16,28,31,94,112,3,-110,-3,-110,4.5,-106,-4.5,-104,4.5,-108,-4.5,-102,4.5,-110,-4.5,-110,NA,NA,NA,NA,NA,NA,NA,NA,4.5,-105,-4.5,-105,4.5,-110,-4.5,-110,4.5,-110,-4.5,-110,4.5,-110,-4.5,-110,4.5,-112,-4.5,-108,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20181123
20181123_NBA_DET_HOU,20181123,NBA,spread,full,Houston,Detroit,30,26,23,19,13,34,27,17,111,116,-3.5,-110,3.5,-110,-4,-102,4,-108,-4,-105,4,-105,-3.5,-110,3.5,-110,-4,-110,4,-110,-4.5,-105,4.5,-115,-4,-105,4,-105,-4,-110,4,-110,-4,-110,4,-110,-3.5,-110,3.5,-110,-4,-110,4,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20181123
20181123_NBA_ATL_Boston,20181123,NBA,spread,full,Boston,Atlanta,45,16,21,32,23,22,19,32,114,96,-9.5,-110,9.5,-110,-7.5,-113,7.5,102,-7.5,-108,7.5,-102,-8,-110,8,-110,-8,-107,8,-113,-8,-110,8,-110,-8,-105,8,-105,-8,-110,8,-110,NA,NA,NA,NA,-8,-110,8,-110,NA,NA,NA,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20181123
20181123_NBA_PHI_CLE,20181123,NBA,spread,full,Cleveland,Philadelphia,31,23,30,37,23,31,29,29,121,112,13.5,-110,-13.5,-110,13,-110,-13,-100,13,-105,-13,-105,13,-115,-13,-105,13,-115,-13,-105,13,-115,-13,-105,13,-105,-13,-105,13,-115,-13,-105,13,-110,-13,-110,13,-115,-13,-105,13,-115,-13,-105,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20181123
20181123_NBA_New York_NO,20181123,NBA,spread,full,New Orleans,New York,34,26,30,19,28,31,28,27,109,114,-7.5,-110,7.5,-110,-8,-101,8,-109,-7.5,-106,7.5,-104,-7.5,-110,7.5,-110,-8,-110,8,-110,-8,-105,8,-115,-7.5,-105,7.5,-105,-7.5,-110,7.5,-110,-8,-110,8,-110,-7.5,-110,7.5,-110,-8,-110,8,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20181123
20181123_NBA_Toronto_WAS,20181123,NBA,spread,full,Washington,Toronto,26,36,25,20,38,32,31,24,107,125,10,-110,-10,-110,10,100,-10,-110,10.5,-105,-10.5,-105,10.5,-110,-10.5,-110,10,-105,-10,-115,10.5,-110,-10.5,-110,10.5,-105,-10.5,-105,10.5,-110,-10.5,-110,10.5,-110,-10.5,-110,10.5,-110,-10.5,-110,10,-105,-10,-115,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20181123
20181123_NBA_Oklahoma City_Charlotte,20181123,NBA,spread,full,Charlotte,Oklahoma City,31,26,23,24,33,29,27,20,104,109,6,-110,-6,-110,6.5,-101,-6.5,-109,7,-109,-7,-101,6.5,-104,-6.5,-116,6.5,-105,-6.5,-115,6.5,-110,-6.5,-110,7,-105,-7,-105,7,-110,-7,-110,6,-110,-6,-110,6.5,-105,-6.5,-115,6.5,-105,-6.5,-115,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20181123
20181123_NBA_Indiana_San Antonio,20181123,NBA,spread,full,San Antonio,Indiana,29,25,28,29,23,22,24,31,111,100,3.5,-110,-3.5,-110,1.5,-105,-1.5,-105,NA,NA,NA,NA,1.5,-110,-1.5,-110,1.5,-109,-1.5,-111,2,-115,-2,-105,1.5,-105,-1.5,-105,NA,NA,NA,NA,1.5,-110,-1.5,-110,1.5,-110,-1.5,-110,1.5,-109,-1.5,-111,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20181123
20181123_NBA_CHI_MIA,20181123,NBA,spread,full,Miami,Chicago,28,32,18,25,26,13,30,27,103,96,-2,-110,2,-110,-3.5,-108,3.5,-102,-4,-105,4,-105,-4,-105,4,-115,-3.5,-118,3.5,-102,-4,-115,4,-105,-4,-105,4,-105,-4,-110,4,-110,-4,-110,4,-110,-4,-115,4,-105,-3.5,-118,3.5,-102,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20181123
