game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20171105_NBA_CLE_ATL,20171105,NBA,spread,full,Atlanta,Cleveland,37,17,37,26,28,17,33,37,117,115,13.5,-110,-13.5,-110,11.5,-103,-11.5,-107,11.5,-103,-11.5,-107,11,-105,-11,-115,11.5,-108,-11.5,-112,11.5,-105,-11.5,-115,11.5,-105,-11.5,-105,11.5,-110,-11.5,-110,11.5,-110,-11.5,-110,11,-105,-11,-115,11.5,-108,-11.5,-112,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20171105
20171105_NBA_L.A. Clippers_MIA,20171105,NBA,spread,full,Miami,L.A. Clippers,34,28,27,15,20,29,17,35,104,101,5.5,-110,-5.5,-110,5,-105,-5,-105,5,-108,-5,-102,5.5,-115,-5.5,-105,5.5,-116,-5.5,-104,5.5,-110,-5.5,-110,5,-105,-5,-105,5.5,-115,-5.5,-105,5,-110,-5,-110,5.5,-115,-5.5,-105,5.5,-116,-5.5,-104,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20171105
20171105_NBA_Toronto_WAS,20171105,NBA,spread,full,Washington,Toronto,32,30,22,23,17,29,30,20,107,96,5,-110,-5,-110,6.5,-107,-6.5,-103,6.5,-107,-6.5,-103,6.5,-115,-6.5,-105,6.5,-110,-6.5,-110,6.5,-110,-6.5,-110,6.5,-105,-6.5,-105,6.5,-110,-6.5,-110,6.5,-110,-6.5,-110,6.5,-115,-6.5,-105,6.5,-110,-6.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20171105
20171105_NBA_Orlando_Boston,20171105,NBA,spread,full,Boston,Orlando,22,27,28,27,20,18,31,19,104,88,-3,-110,3,-110,-3.5,100,3.5,-110,-3.5,-103,3.5,-107,-3.5,-110,3.5,-110,-3.5,-108,3.5,-112,-4,-105,4,-115,-3.5,-105,3.5,-105,-3.5,-110,3.5,-110,-3.5,-110,3.5,-110,-3.5,-110,3.5,-110,-3.5,-108,3.5,-112,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20171105
20171105_NBA_HOU_Utah,20171105,NBA,spread,full,Utah,Houston,28,21,36,25,39,28,48,22,110,137,6.5,-110,-6.5,-110,6.5,-113,-6.5,102,6,-102,-6,-108,6,-110,-6,-110,6.5,-115,-6.5,-105,6.5,-110,-6.5,-110,6,-105,-6,-105,6.5,-110,-6.5,-110,6,-110,-6,-110,6,-110,-6,-110,6.5,-115,-6.5,-105,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20171105
20171105_NBA_San Antonio_Phoenix,20171105,NBA,spread,full,Phoenix,San Antonio,20,35,13,27,28,23,34,27,95,112,10,-110,-10,-110,9.5,-110,-9.5,-100,9.5,-107,-9.5,-103,9.5,-115,-9.5,-105,9.5,-115,-9.5,-105,9.5,-110,-9.5,-110,9.5,-105,-9.5,-105,9.5,-110,-9.5,-110,9.5,-110,-9.5,-110,9.5,-115,-9.5,-105,9.5,-115,-9.5,-105,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20171105
20171105_NBA_New York_Indiana,20171105,NBA,spread,full,Indiana,New York,33,29,22,17,25,24,23,36,101,108,2,-110,-2,-110,-1,-106,1,-104,-1,-105,1,-105,-1.5,-110,1.5,-110,-1,-112,1,-108,-1,-110,1,-110,-1,100,1,-110,-1,-110,1,-110,-1,-110,1,-110,-1.5,-110,1.5,-110,-1,-112,1,-108,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20171105
20171105_NBA_MIN_Charlotte,20171105,NBA,spread,full,Charlotte,Minnesota,28,23,28,15,28,40,29,15,94,112,5,-110,-5,-110,5,102,-5,-113,5.5,-107,-5.5,-103,5,-105,-5,-115,5,-105,-5,-115,5,-115,-5,-105,5.5,-105,-5.5,-105,5,-110,-5,-110,5,-110,-5,-110,5,-105,-5,-115,5,-105,-5,-115,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20171105
20171105_NBA_Portland_Oklahoma City,20171105,NBA,spread,full,Oklahoma City,Portland,20,26,21,32,28,22,28,25,99,103,-3,-110,3,-110,-3,101,3,-111,-3,-103,3,-107,-3,-105,3,-115,-3,-105,3,-115,-3.5,-110,3.5,-110,-3,-105,3,-105,-3,-110,3,-110,-3,-110,3,-110,-3,-105,3,-115,-3,-105,3,-115,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20171105
20171105_NBA_L.A. Lakers_Memphis,20171105,NBA,spread,full,Memphis,L.A. Lakers,24,30,16,32,27,35,26,19,102,107,-1.5,-110,1.5,-110,-2.5,-105,2.5,-105,-2.5,-105,2.5,-105,-2,-115,2,-105,-2.5,-111,2.5,-109,-3,-110,3,-110,-2.5,-105,2.5,-105,-2.5,-110,2.5,-110,-2.5,-110,2.5,-110,-2,-115,2,-105,-2.5,-111,2.5,-109,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20171105
