Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open,home_open,pinnacle1,pinnacle2,fiveDimes1,fiveDimes2,bookmaker1,bookmaker2,BOL1,BOL2,Bovada1,Bovada2,Heritage1,Heritage2,Intertops1,Intertops2,youwager1,youwager2,justbet1,justbet2,sportsbet1,sportsbet2,oddsURL
20150204,NBA,spread,full,Detroit,Indiana,26,23,27,33,29,19,33,33,109,114,+4 -110,-4 -110,+4½ -109,-4½ -101,+4½ -108,-4½ -102,+4½ -105,-4½ -115,+4 -105,-4 -115,+4 -115,-4 -105,+4½ -108,-4½ -108,+4½ -110,-4½ -110,+4½ -110,-4½ -110,+4½ -110,-4½ -110,+4 -105,-4 -115,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150204
20150204,NBA,spread,full,Denver,Boston,29,22,27,22,26,35,22,21,100,104,+1 -110,-1 -110,+3½ -107,-3½ -103,+3½ -105,-3½ -105,+4 -117,-4 -103,+3½ -110,-3½ -110,+3½ -110,-3½ -110,+3½ -108,-3½ -108,+3½ -110,-3½ -110,+3½ -110,-3½ -110,+4 -117,-4 -103,+3½ -110,-3½ -110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150204
20150204,NBA,spread,full,Washington,Atlanta,18,28,28,22,29,30,18,28,96,105,+6½ -110,-6½ -110,+5½ -103,-5½ -107,+6 -109,-6 -101,+6 -115,-6 -105,+6 -110,-6 -110,+6 -105,-6 -115,+6 -108,-6 -108,+6 -110,-6 -110,+6 -110,-6 -110,+6 -115,-6 -105,+6 -110,-6 -110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150204
20150204,NBA,spread,full,Brooklyn,Toronto,22,27,27,33,28,23,21,21,109,93,+8½ -110,-8½ -110,+7½ -103,-7½ -107,+7½ -108,-7½ -102,+7½ -105,-7½ -115,+7½ -110,-7½ -110,+7½ -105,-7½ -115,+7½ -108,-7½ -108,+7½ -110,-7½ -110,+7½ -110,-7½ -110,+7½ -105,-7½ -115,+7½ -110,-7½ -110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150204
20150204,NBA,spread,full,Miami,Minnesota,24,27,32,18,27,26,23,26,101,102,-1½ -110,+1½ -110,+2 -107,-2 -103,+2 -105,-2 -105,+2 -110,-2 -110,+2 -110,-2 -110,+1½ -105,-1½ -115,+2 -108,-2 -108,+2 -110,-2 -110,+2 -110,-2 -110,+2 -110,-2 -110,+2 -110,-2 -110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150204
20150204,NBA,spread,full,Oklahoma City,New Orleans,31,20,26,25,29,28,19,15,102,91,+2 -110,-2 -110,+4 -105,-4 -105,+4 -105,-4 -105,+4 -110,-4 -110,+4 -107,-4 -113,+4 -110,-4 -110,+4 -108,-4 -108,+4 -110,-4 -110,+4 -110,-4 -110,+4 -110,-4 -110,+4 -107,-4 -113,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150204
20150204,NBA,spread,full,Chicago,Houston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+3 -110,-3 -110,+3 -113,-3 +102,+3 -108,-3 -102,+3 -115,-3 -105,+3 -115,-3 -105,+3 -115,-3 -105,+2½ -108,-2½ -108,+3 -110,-3 -110,+3 -110,-3 -110,+3 -115,-3 -105,+3 -115,-3 -105,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150204
20150204,NBA,spread,full,L.A. Lakers,Milwaukee,24,30,14,26,11,26,20,28,105,113,+8 -110,-8 -110,+9½ -108,-9½ -102,+9½ -103,-9½ -107,+9½ -110,-9½ -110,+9½ -115,-9½ -105,+9½ -110,-9½ -110,+9½ -108,-9½ -108,+9½ -110,-9½ -110,+9½ -110,-9½ -110,+9½ -110,-9½ -110,+9½ -115,-9½ -105,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150204
20150204,NBA,spread,full,Orlando,San Antonio,25,19,30,29,24,27,27,32,103,110,+12½ -110,-12½ -110,+13½ -104,-13½ -106,+13½ -102,-13½ -108,+13½ -110,-13½ -110,+14 -115,-14 -105,+13½ -110,-13½ -110,+13½ -108,-13½ -108,+13½ -110,-13½ -110,+13½ -110,-13½ -110,+13½ -110,-13½ -110,+14 -115,-14 -105,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150204
20150204,NBA,spread,full,Memphis,Utah,30,28,19,23,23,28,20,19,100,90,-7 -110,+7 -110,-6½ -107,+6½ -103,-6½ -105,+6½ -105,-6½ -110,+6½ -110,-6½ -115,+6½ -105,-7 -105,+7 -115,-6½ -108,+6½ -108,-6½ -115,+6½ -105,-6½ -110,+6½ -110,-6½ -110,+6½ -110,-6½ -115,+6½ -105,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150204
20150204,NBA,spread,full,Dallas,Golden State,42,20,36,16,25,33,43,27,114,128,+8 -110,-8 -110,+8 -110,-8 +100,+8 -105,-8 -105,+8 -115,-8 -105,+8 -103,-8 -117,+8½ -110,-8½ -110,+8 -108,-8 -108,+8 -105,-8 -115,+8 -110,-8 -110,+8 -115,-8 -105,+8 -103,-8 -117,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150204
