game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20151218_NBA_Orlando_Portland,20151218,NBA,spread,full,Portland,Orlando,26,22,20,26,29,20,25,28,94,102,5,-115,-5,-105,4.5,-107,-4.5,-103,4.5,-110,-4.5,-110,4.5,-115,-4.5,-105,4,-105,-4,-115,4.5,-110,-4.5,-110,4,-105,-4,-105,4.5,-110,-4.5,-110,4.5,-110,-4.5,-110,4.5,-115,-4.5,-105,4,-105,-4,-115,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20151218
20151218_NBA_PHI_New York,20151218,NBA,spread,full,New York,Philadelphia,30,35,24,18,23,21,24,29,107,97,-6,-115,6,-105,-6,104,6,-115,-6,-110,6,-110,-6,-105,6,-115,-5.5,-112,5.5,-108,-6.5,-110,6.5,-110,-5.5,-105,5.5,-105,-6,-105,6,-115,-6,-110,6,-110,-6,-105,6,-115,-5.5,-112,5.5,-108,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20151218
20151218_NBA_Indiana_Brooklyn,20151218,NBA,spread,full,Brooklyn,Indiana,18,29,30,20,23,26,23,32,97,104,11,-115,-11,-105,10.5,-103,-10.5,-107,10,-110,-10,-110,10,-105,-10,-115,10.5,-110,-10.5,-110,10.5,-110,-10.5,-110,10.5,-105,-10.5,-105,10.5,-110,-10.5,-110,10,-110,-10,-110,10,-105,-10,-115,10.5,-110,-10.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20151218
20151218_NBA_Boston_ATL,20151218,NBA,spread,full,Atlanta,Boston,19,23,29,38,25,18,30,28,109,101,4.5,-110,-4.5,-110,3.5,-109,-3.5,-101,3.5,-110,-3.5,-110,3.5,-115,-3.5,-105,3.5,-110,-3.5,-110,4,-115,-4,-105,3.5,-105,-3.5,-105,3.5,-115,-3.5,-105,3.5,-110,-3.5,-110,3.5,-115,-3.5,-105,3.5,-110,-3.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20151218
20151218_NBA_MIA_Toronto,20151218,NBA,spread,full,Toronto,Miami,27,23,31,27,25,30,22,17,108,94,3,-110,-3,-110,5,-105,-5,-105,4.5,-110,-4.5,-110,4.5,-110,-4.5,-110,4.5,-108,-4.5,-112,5,-110,-5,-110,4.5,-105,-4.5,-105,4.5,-105,-4.5,-115,4.5,-110,-4.5,-110,4.5,-110,-4.5,-110,4.5,-108,-4.5,-112,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20151218
20151218_NBA_CHI_DET,20151218,NBA,spread,full,Detroit,Chicago,NA,7,4,NA,NA,7,4,NA,11,11,4.5,-110,-4.5,-110,5,-106,-5,-104,5,-110,-5,-110,4.5,-105,-4.5,-115,5,-110,-5,-110,5,-105,-5,-115,4.5,-105,-4.5,-105,5,-115,-5,-105,5,-110,-5,-110,4.5,-105,-4.5,-115,5,-110,-5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20151218
20151218_NBA_San Antonio_L.A. Clippers,20151218,NBA,spread,full,L.A. Clippers,San Antonio,30,25,33,19,26,29,30,30,107,115,7.5,-115,-7.5,-105,8,-105,-8,-105,7.5,-110,-7.5,-110,7.5,-105,-7.5,-115,7.5,-110,-7.5,-110,8,-110,-8,-110,8,-105,-8,-105,8,-110,-8,-110,8,-110,-8,-110,7.5,-105,-7.5,-115,7.5,-110,-7.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20151218
20151218_NBA_MIN_Sacramento,20151218,NBA,spread,full,Sacramento,Minnesota,24,30,23,18,31,27,25,16,95,99,-1.5,-110,1.5,-110,-2.5,-102,2.5,-108,-2.5,-110,2.5,-110,-2.5,-110,2.5,-110,-2.5,-110,2.5,-110,-3,-105,3,-115,-2.5,-105,2.5,-105,-2.5,-110,2.5,-110,-2.5,-110,2.5,-110,-2.5,-110,2.5,-110,-2.5,-110,2.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20151218
20151218_NBA_DAL_Memphis,20151218,NBA,spread,full,Memphis,Dallas,26,23,17,22,25,30,20,22,88,97,3,-110,-3,-110,2,-110,-2,100,2,-110,-2,-110,2,-115,-2,-105,2,-115,-2,-105,3,-115,-3,-105,2,-105,-2,-105,2,-110,-2,-110,2.5,-110,-2.5,-110,2.5,-110,-2.5,-110,2,-115,-2,-105,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20151218
20151218_NBA_Utah_DEN,20151218,NBA,spread,full,Denver,Utah,23,26,24,15,30,23,24,20,88,97,5.5,-110,-5.5,-110,5.5,-106,-5.5,-104,5.5,-105,-5.5,-105,5.5,-110,-5.5,-110,5.5,-110,-5.5,-110,5.5,-115,-5.5,-105,5.5,-105,-5.5,-105,5.5,-110,-5.5,-110,5.5,-110,-5.5,-110,5.5,-110,-5.5,-110,5.5,-110,-5.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20151218
