Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open,home_open,pinnacle1,pinnacle2,fiveDimes1,fiveDimes2,bookmaker1,bookmaker2,BOL1,BOL2,Bovada1,Bovada2,Heritage1,Heritage2,Intertops1,Intertops2,youwager1,youwager2,justbet1,justbet2,sportsbet1,sportsbet2,oddsURL
20150119,NBA,spread,full,Philadelphia,Washington,14,18,26,18,27,28,30,26,76,111,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150119
20150119,NBA,spread,full,Minnesota,Charlotte,20,13,19,28,23,27,33,22,80,105,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150119
20150119,NBA,spread,full,Detroit,Atlanta,12,29,20,21,16,28,24,25,82,93,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150119
20150119,NBA,spread,full,Boston,L.A. Clippers,17,20,25,31,23,24,27,28,93,102,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150119
20150119,NBA,spread,full,Denver,Golden State,15,13,32,19,25,30,34,33,79,122,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150119
20150119,NBA,spread,full,Dallas,Memphis,25,28,29,21,16,30,29,20,103,95,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150119
20150119,NBA,spread,full,New Orleans,New York,16,25,24,27,22,31,25,21,92,99,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150119
20150119,NBA,spread,full,Indiana,Houston,21,24,23,30,29,26,34,21,98,110,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150119
20150119,NBA,spread,full,Chicago,Cleveland,19,20,23,32,24,30,30,24,94,108,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150119
20150119,NBA,spread,full,Toronto,Milwaukee,22,31,15,24,25,19,18,27,92,89,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150119
20150119,NBA,spread,full,Sacramento,Portland,31,25,19,19,23,28,16,31,94,98,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150119
20150119,NBA,spread,full,L.A. Lakers,Phoenix,26,25,26,23,26,25,36,28,100,115,,,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20150119
