game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20210303_NBA_Toronto_DET,20210303,NBA,moneyline,full,Detroit,Toronto,43,26,29,31,37,23,20,25,129,105,237,NA,-290,NA,283,NA,-333,NA,295,NA,-325,NA,267,NA,-331,NA,260,NA,-310,NA,255,NA,-310,NA,265,NA,-325,NA,270,NA,-330,NA,245,NA,-310,NA,267,NA,-331,NA,260,NA,-310,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20210303
20210303_NBA_CLE_Indiana,20210303,NBA,moneyline,full,Indiana,Cleveland,28,23,31,32,28,33,29,21,114,111,-230,NA,192,NA,-246,NA,215,NA,-250,NA,230,NA,-250,NA,207,NA,-215,NA,185,NA,-270,NA,220,NA,-260,NA,210,NA,-270,NA,230,NA,-250,NA,210,NA,-250,NA,207,NA,-215,NA,185,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20210303
20210303_NBA_PHI_Utah,20210303,NBA,moneyline,full,Utah,Philadelphia,34,27,28,29,5,26,26,32,123,131,-160,NA,140,NA,-155,NA,140,NA,-150,NA,140,NA,-145,NA,125,NA,-165,NA,145,NA,-155,NA,135,NA,-150,NA,130,NA,-160,NA,140,NA,-155,NA,135,NA,-145,NA,125,NA,-165,NA,145,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20210303
20210303_NBA_HOU_Brooklyn,20210303,NBA,moneyline,full,Brooklyn,Houston,30,37,34,31,27,27,31,29,132,114,-450,NA,351,NA,-563,NA,447,NA,-525,NA,450,NA,-600,NA,447,NA,-550,NA,430,NA,-550,NA,375,NA,-605,NA,455,NA,-580,NA,425,NA,-570,NA,440,NA,-600,NA,447,NA,-550,NA,430,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20210303
20210303_NBA_NO_CHI,20210303,NBA,moneyline,full,Chicago,New Orleans,26,38,32,32,25,20,34,45,128,124,155,NA,-180,NA,205,NA,-233,NA,210,NA,-230,NA,207,NA,-250,NA,200,NA,-240,NA,200,NA,-240,NA,185,NA,-220,NA,190,NA,-230,NA,190,NA,-230,NA,207,NA,-250,NA,200,NA,-240,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20210303
20210303_NBA_Orlando_ATL,20210303,NBA,moneyline,full,Atlanta,Orlando,27,15,36,37,39,22,29,22,115,112,-170,NA,148,NA,-141,NA,127,NA,-145,NA,135,NA,-150,NA,130,NA,-145,NA,125,NA,-145,NA,125,NA,-140,NA,120,NA,-145,NA,125,NA,-150,NA,130,NA,-150,NA,130,NA,-145,NA,125,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20210303
20210303_NBA_MIN_Charlotte,20210303,NBA,moneyline,full,Charlotte,Minnesota,36,26,36,37,33,23,20,26,135,102,-115,NA,-105,NA,-124,NA,112,NA,-125,NA,115,NA,-130,NA,110,NA,-135,NA,115,NA,-150,NA,130,NA,-140,NA,120,NA,-130,NA,110,NA,-130,NA,110,NA,-130,NA,110,NA,-135,NA,115,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20210303
20210303_NBA_DAL_Oklahoma City,20210303,NBA,moneyline,full,Oklahoma City,Dallas,23,19,19,17,25,24,26,12,78,87,263,NA,-325,NA,172,NA,-194,NA,170,NA,-185,NA,170,NA,-200,NA,185,NA,-215,NA,170,NA,-200,NA,175,NA,-205,NA,170,NA,-200,NA,170,NA,-200,NA,170,NA,-200,NA,185,NA,-215,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20210303
20210303_NBA_Portland_Golden State,20210303,NBA,moneyline,full,Golden State,Portland,29,27,24,26,28,27,27,26,106,108,-130,NA,110,NA,-115,NA,104,NA,-113,NA,103,NA,-120,NA,100,NA,-120,NA,100,NA,-115,NA,-105,NA,-110,NA,-110,NA,-115,NA,-105,NA,-115,NA,-105,NA,-120,NA,100,NA,-120,NA,100,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20210303
20210303_NBA_Sacramento_L.A. Lakers,20210303,NBA,moneyline,full,L.A. Lakers,Sacramento,31,30,27,32,23,40,24,36,120,123,151,NA,-175,NA,158,NA,-177,NA,167,NA,-178,NA,163,NA,-190,NA,158,NA,-178,NA,165,NA,-190,NA,160,NA,-185,NA,160,NA,-180,NA,165,NA,-190,NA,163,NA,-190,NA,158,NA,-178,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20210303
