Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open,home_open,pinnacle1,pinnacle2,fiveDimes1,fiveDimes2,bookmaker1,bookmaker2,BOL1,BOL2,Bovada1,Bovada2,Heritage1,Heritage2,Intertops1,Intertops2,youwager1,youwager2,justbet1,justbet2,sportsbet1,sportsbet2,oddsURL
20161228,NBA,spread,full,Indiana,Washington,25,23,26,31,23,35,27,26,105,111,+4 -110,-4 -110,+4 +100,-4 -110,+4 -110,-4 -110,+4 -110,-4 -110,+4 -110,-4 -110,+4½ -115,-4½ -105,+4 -105,-4 -105,+4 -110,-4 -110,+4 -110,-4 -110,+4 -110,-4 -110,+4 -110,-4 -110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20161228
20161228,NBA,spread,full,Charlotte,Orlando,32,30,35,23,28,27,13,33,120,101,-2½ -110,+2½ -110,-4 -109,+4 -101,-4½ -110,+4½ -110,-4½ -115,+4½ -105,-4½ -105,+4½ -115,-4½ -110,+4½ -110,-4½ -105,+4½ -105,-4½ -110,+4½ -110,-4½ -110,+4½ -110,-4½ -115,+4½ -105,-4½ -105,+4½ -115,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20161228
20161228,NBA,spread,full,New York,Atlanta,25,22,19,19,13,22,23,20,98,102,+2 -110,-2 -110,+5 -104,-5 -106,+5½ -110,-5½ -110,+5 -110,-5 -110,+5½ -110,-5½ -110,+5 -105,-5 -115,+5½ -105,-5½ -105,+5 -110,-5 -110,+5½ -110,-5½ -110,+5 -110,-5 -110,+5½ -110,-5½ -110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20161228
20161228,NBA,spread,full,Milwaukee,Detroit,31,31,28,29,28,26,21,19,119,94,+4 -110,-4 -110,+3½ -113,-3½ +102,+3½ -110,-3½ -110,+3½ -115,-3½ -105,+3½ -115,-3½ -105,+3½ -110,-3½ -110,+3 -105,-3 -105,+3½ -110,-3½ -110,+3½ -110,-3½ -110,+3½ -115,-3½ -105,+3½ -115,-3½ -105,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20161228
20161228,NBA,spread,full,L.A. Clippers,New Orleans,27,29,21,21,19,30,27,26,98,102,+4 -110,-4 -110,-1 -102,+1 -108,-1 -103,+1 -107,PK-110,PK-110,+1 -110,-1 -110,-1 -105,+1 -115,-1 -105,+1 -105,-1 -115,+1 -105,-1 -110,+1 -110,PK-110,PK-110,+1 -110,-1 -110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20161228
20161228,NBA,spread,full,Brooklyn,Chicago,20,29,29,21,23,23,30,25,99,101,+10 -110,-10 -110,+9½ -104,-9½ -106,+9½ -105,-9½ -105,+9½ -105,-9½ -115,+9½ -105,-9½ -115,+9½ -110,-9½ -110,+9½ -105,-9½ -105,+9½ -110,-9½ -110,+9½ -110,-9½ -110,+9½ -105,-9½ -115,+9½ -105,-9½ -115,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20161228
20161228,NBA,spread,full,Phoenix,San Antonio,27,37,18,16,30,28,31,30,98,119,+13½ -110,-13½ -110,+11½ -113,-11½ +102,+11 -109,-11 -101,+11 -115,-11 -105,+11 -115,-11 -105,+11 -110,-11 -110,+11 -105,-11 -105,+11 -110,-11 -110,+11½ -110,-11½ -110,+11 -115,-11 -105,+11 -115,-11 -105,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20161228
20161228,NBA,spread,full,Minnesota,Denver,31,18,24,30,22,27,32,24,103,105,+4 -110,-4 -110,+4 -109,-4 -101,+4 -110,-4 -110,+4 -115,-4 -105,+4 -110,-4 -110,+4 -110,-4 -110,+4 -105,-4 -105,+4 -110,-4 -110,+4 -110,-4 -110,+4 -115,-4 -105,+4 -110,-4 -110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20161228
20161228,NBA,spread,full,Sacramento,Portland,21,23,19,26,30,30,15,27,89,102,-2 -110,+2 -110,+2 -109,-2 -101,+1½ -103,-1½ -107,+2 -110,-2 -110,+2 -110,-2 -110,+2 -110,-2 -110,+2 -105,-2 -105,+1½ -110,-1½ -110,+2 -110,-2 -110,+2 -110,-2 -110,+2 -110,-2 -110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20161228
20161228,NBA,spread,full,Toronto,Golden State,17,38,32,24,42,30,32,17,111,121,+9 -110,-9 -110,+9½ -115,-9½ +104,+9½ -110,-9½ -110,+9½ -115,-9½ -105,+9½ -110,-9½ -110,+10 -115,-10 -105,+9½ -105,-9½ -105,+9½ -115,-9½ -105,+9½ -110,-9½ -110,+9½ -117,-9½ -103,+9½ -110,-9½ -110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20161228
