game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20180409_NBA_DET_Toronto,20180409,NBA,total,full,Toronto,Detroit,32,25,28,23,32,28,20,18,108,98,208,-110,208,-110,211,-101,211,-109,210.5,-102,210.5,-108,210,-111,210,-109,210.5,-111,210.5,-109,210,-105,210,-115,211,-105,211,-105,210,-110,210,-110,209.5,-110,209.5,-110,210,-111,210,-109,210.5,-111,210.5,-109,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180409
20180409_NBA_New York_CLE,20180409,NBA,total,full,Cleveland,New York,26,35,29,33,25,24,28,32,123,109,223.5,-110,223.5,-110,222,-106,222,-104,222,-103,222,-107,221.5,-110,221.5,-110,222,-109,222,-111,222,-115,222,-105,222,-105,222,-105,222,-110,222,-110,222,-110,222,-110,221.5,-110,221.5,-110,222,-109,222,-111,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180409
20180409_NBA_Brooklyn_CHI,20180409,NBA,total,full,Chicago,Brooklyn,26,29,28,22,29,33,24,28,105,114,220.5,-110,220.5,-110,218.5,-104,218.5,-106,219,-103,219,-117,218.5,-110,218.5,-110,218.5,-110,218.5,-110,219,-110,219,-110,219,-105,219,-105,218.5,-110,218.5,-110,219,-110,219,-110,218.5,-110,218.5,-110,218.5,-110,218.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180409
20180409_NBA_MIA_Oklahoma City,20180409,NBA,total,full,Oklahoma City,Miami,21,28,27,39,27,25,29,12,115,93,212.5,-110,212.5,-110,212.5,-101,212.5,-109,212.5,-108,212.5,-102,213,-110,213,-110,212.5,-107,212.5,-113,212,-115,212,-105,212.5,-105,212.5,-105,212.5,-110,212.5,-110,212.5,-110,212.5,-110,213,-110,213,-110,212.5,-107,212.5,-113,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180409
20180409_NBA_MIN_Memphis,20180409,NBA,total,full,Memphis,Minnesota,26,27,22,19,20,36,27,30,94,113,212,-110,212,-110,215,-108,215,-102,215,-105,215,-105,215,-110,215,-110,215,-110,215,-110,214,-110,214,-110,214.5,-105,214.5,-105,214,-110,214,-110,213.5,-110,213.5,-110,215,-110,215,-110,215,-110,215,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180409
20180409_NBA_Milwaukee_Orlando,20180409,NBA,total,full,Orlando,Milwaukee,21,21,25,19,31,14,29,28,86,102,208.5,-110,208.5,-110,211.5,-105,211.5,-105,211.5,-108,211.5,-102,212,-110,212,-110,211.5,-110,211.5,-110,212,-105,212,-115,212,-105,212,-105,211.5,-110,211.5,-110,212,-110,212,-110,212,-110,212,-110,211.5,-110,211.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180409
20180409_NBA_San Antonio_Sacramento,20180409,NBA,total,full,Sacramento,San Antonio,25,25,16,19,17,26,17,38,85,98,198,-110,198,-110,200.5,-105,200.5,-105,200.5,-105,200.5,-105,200.5,-110,200.5,-110,200.5,-108,200.5,-112,201,-105,201,-115,200,-105,200,-105,200.5,-110,200.5,-110,200.5,-110,200.5,-110,200.5,-110,200.5,-110,200.5,-108,200.5,-112,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180409
20180409_NBA_DEN_Portland,20180409,NBA,total,full,Portland,Denver,23,26,20,13,28,14,24,22,82,88,218,-110,218,-110,220.5,-105,220.5,-105,220,-107,220,-103,221.5,-110,221.5,-110,220.5,-110,220.5,-110,220,-110,220,-110,220.5,-105,220.5,-105,220,-110,220,-110,220,-110,220,-110,221.5,-110,221.5,-110,220.5,-110,220.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180409
20180409_NBA_L.A. Clippers_NO,20180409,NBA,total,full,New Orleans,L.A. Clippers,31,28,34,20,23,26,22,29,113,100,227.5,-110,227.5,-110,223,-102,223,-108,222.5,-107,222.5,-103,222.5,-110,222.5,-110,222.5,-112,222.5,-108,223,-105,223,-115,222.5,-105,222.5,-105,222.5,-110,222.5,-110,222,-110,222,-110,222.5,-110,222.5,-110,222.5,-112,222.5,-108,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20180409
