Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open,home_open,pinnacle1,pinnacle2,fiveDimes1,fiveDimes2,bookmaker1,bookmaker2,BOL1,BOL2,Bovada1,Bovada2,Heritage1,Heritage2,Intertops1,Intertops2,youwager1,youwager2,justbet1,justbet2,sportsbet1,sportsbet2,oddsURL
20171206,NBA,moneyline,full,Atlanta,Orlando,23,29,27,17,10,31,13,30,106,110,+199,-240,+227,-255,+215,-235,+203,-245,+220,-260,+200,-240,+220,-270,+215,-255,+215,-255,+203,-245,+220,-260,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171206
20171206,NBA,moneyline,full,Sacramento,Cleveland,22,35,21,17,19,29,25,28,95,101,+711,-1100,+736,-950,+700,-900,+711,-1100,+725,-1000,+650,-1100,+700,-950,+675,-1100,+700,-1100,+711,-1100,+725,-1000,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171206
20171206,NBA,moneyline,full,Chicago,Indiana,30,25,28,13,20,19,30,29,96,98,+400,-525,+423,-500,+450,-525,+428,-570,+405,-500,+375,-550,+435,-560,+380,-510,+450,-600,+428,-570,+405,-500,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171206
20171206,NBA,moneyline,full,Dallas,Boston,26,31,16,17,24,23,23,27,90,97,+317,-400,+285,-325,+285,-315,+263,-325,+295,-355,+285,-370,+285,-355,+275,-340,+280,-340,+263,-325,+295,-355,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171206
20171206,NBA,moneyline,full,Memphis,New York,32,17,18,21,23,26,27,23,88,99,+120,-140,+104,-115,+115,-125,+105,-125,+105,-125,+110,-130,+110,-130,+105,-125,+100,-120,+105,-125,+105,-125,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171206
20171206,NBA,moneyline,full,Detroit,Milwaukee,27,24,25,24,30,30,16,28,100,104,+120,-140,+165,-183,+160,-170,+160,-185,+158,-178,+150,-170,+155,-180,+155,-175,+155,-175,+160,-185,+158,-178,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171206
20171206,NBA,moneyline,full,Denver,New Orleans,33,33,25,23,33,34,30,26,114,123,+151,-175,+195,-218,+190,-210,+192,-230,+185,-215,+180,-220,+195,-230,+180,-220,+185,-225,+192,-230,+185,-215,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171206
20171206,NBA,moneyline,full,Golden State,Charlotte,26,27,26,22,18,20,30,19,101,87,-170,+148,-147,+133,-150,+140,-155,+135,-140,+120,-165,+145,-160,+140,-155,+135,-155,+135,-155,+135,-140,+120,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171206
20171206,NBA,moneyline,full,Miami,San Antonio,35,23,24,23,27,30,29,31,105,117,+263,-325,+274,-312,+280,-310,+281,-350,+275,-330,+280,-360,+300,-370,+280,-350,+300,-360,+281,-350,+275,-330,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171206
20171206,NBA,moneyline,full,Minnesota,L.A. Clippers,29,33,26,25,22,27,31,27,113,107,-215,+180,-190,+171,-200,+185,-210,+176,-205,+175,-220,+180,-215,+185,-200,+170,-210,+180,-210,+176,-205,+175,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20171206
