game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20160312_NBA_DAL_Indiana,20160312,NBA,spread,full,Indiana,Dallas,26,29,28,29,23,28,24,30,112,105,1.5,-110,-1.5,-110,1,-105,-1,-105,1,-110,-1,-110,1.5,-110,-1.5,-110,1,-110,-1,-110,1,-105,-1,-115,1,-105,-1,-105,1,-110,-1,-110,1,-110,-1,-110,1.5,-110,-1.5,-110,1,-110,-1,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160312
20160312_NBA_Toronto_MIA,20160312,NBA,spread,full,Miami,Toronto,7,22,25,26,7,28,25,17,87,112,6.5,-110,-6.5,-110,6.5,-111,-6.5,101,6.5,-110,-6.5,-110,6.5,-110,-6.5,-110,6.5,-110,-6.5,-110,6.5,-110,-6.5,-110,6.5,-105,-6.5,-105,6.5,-110,-6.5,-110,6.5,-110,-6.5,-110,6.5,-115,-6.5,-105,6.5,-110,-6.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160312
20160312_NBA_PHI_DET,20160312,NBA,spread,full,Detroit,Philadelphia,27,25,38,35,32,25,30,24,125,111,-10.5,-110,10.5,-110,-11,-114,11,103,-11.5,-110,11.5,-110,-11.5,-110,11.5,-110,-11,-115,11,-105,-11.5,-115,11.5,-105,-11.5,-105,11.5,-105,-11.5,-110,11.5,-110,-11.5,-110,11.5,-110,-11.5,-110,11.5,-110,-11,-115,11,-105,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160312
20160312_NBA_Charlotte_HOU,20160312,NBA,spread,full,Houston,Charlotte,19,38,30,22,34,28,28,35,109,125,4.5,-110,-4.5,-110,5.5,-108,-5.5,-102,5.5,-110,-5.5,-110,5.5,-110,-5.5,-110,5,-108,-5,-112,5.5,-110,-5.5,-110,5.5,-105,-5.5,-105,5.5,-110,-5.5,-110,5.5,-110,-5.5,-110,5.5,-110,-5.5,-110,5,-108,-5,-112,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160312
20160312_NBA_Milwaukee_NO,20160312,NBA,spread,full,New Orleans,Milwaukee,28,24,19,21,33,22,22,26,92,103,4,-110,-4,-110,6.5,-109,-6.5,-101,6.5,-110,-6.5,-110,6.5,-105,-6.5,-115,6.5,-110,-6.5,-110,6.5,-105,-6.5,-115,NA,NA,NA,NA,6.5,-110,-6.5,-110,6.5,-110,-6.5,-110,6.5,-105,-6.5,-115,6.5,-110,-6.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160312
20160312_NBA_ATL_Memphis,20160312,NBA,spread,full,Memphis,Atlanta,22,19,17,25,18,31,22,24,83,95,12.5,-110,-12.5,-110,14,-102,-14,-108,14,-110,-14,-110,14.5,-115,-14.5,-105,14,-107,-14,-113,13.5,-105,-13.5,-115,14,-105,-14,-105,14,-110,-14,-110,14.5,-110,-14.5,-110,14.5,-115,-14.5,-105,14,-107,-14,-113,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160312
20160312_NBA_San Antonio_Oklahoma City,20160312,NBA,spread,full,Oklahoma City,San Antonio,22,27,19,17,25,20,21,27,85,93,8,-110,-8,-110,9,-103,-9,-107,9,-110,-9,-110,9,-110,-9,-110,9,-110,-9,-110,8,-110,-8,-110,9,-105,-9,-105,9,-110,-9,-110,8.5,-110,-8.5,-110,9,-105,-9,-115,9,-110,-9,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160312
20160312_NBA_DEN_WAS,20160312,NBA,spread,full,Washington,Denver,23,27,33,17,27,25,23,41,100,116,1,-110,-1,-110,1,-101,-1,-109,1,-110,-1,-110,1.5,-110,-1.5,-110,1.5,-110,-1.5,-110,NA,NA,NA,NA,1,-105,-1,-105,0,-110,0,-110,1,-110,-1,-110,1.5,-110,-1.5,-110,1.5,-110,-1.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160312
20160312_NBA_Portland_Orlando,20160312,NBA,spread,full,Orlando,Portland,24,18,23,19,31,32,27,31,84,121,8,-110,-8,-110,8.5,-105,-8.5,-105,8.5,-105,-8.5,-105,9,-110,-9,-110,8.5,-110,-8.5,-110,8.5,-110,-8.5,-110,8.5,-105,-8.5,-105,8.5,-110,-8.5,-110,8,-110,-8,-110,9,-110,-9,-110,8.5,-110,-8.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160312
20160312_NBA_Golden State_Phoenix,20160312,NBA,spread,full,Phoenix,Golden State,24,32,39,21,31,29,26,37,116,123,19,-110,-19,-110,18.5,-105,-18.5,-105,18.5,-105,-18.5,-105,19,-110,-19,-110,18.5,-110,-18.5,-110,18.5,-110,-18.5,-110,18.5,-105,-18.5,-105,18,-110,-18,-110,18.5,-110,-18.5,-110,19,-110,-19,-110,18.5,-110,-18.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20160312
