game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20171223_NBA_Toronto_PHI,20171223,NBA,total,full,Philadelphia,Toronto,27,19,17,23,27,28,26,21,86,102,219,-110,219,-110,218,-107,218,-103,219,-103,219,-107,217.5,-110,217.5,-110,218,-107,218,-113,219,-105,219,-115,219,-105,219,-105,218,-110,218,-110,218,-110,218,-110,217.5,-110,217.5,-110,218,-107,218,-113,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20171223
20171223_NBA_Charlotte_Milwaukee,20171223,NBA,total,full,Milwaukee,Charlotte,23,31,31,21,24,29,28,30,106,111,210.5,-110,210.5,-110,207,-106,207,-104,207,-103,207,-107,207.5,-110,207.5,-110,207,-110,207,-110,207,-105,207,-115,207,-105,207,-105,207.5,-110,207.5,-110,207,-110,207,-110,207.5,-110,207.5,-110,207,-110,207,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20171223
20171223_NBA_WAS_Orlando,20171223,NBA,total,full,Orlando,Washington,29,19,35,20,37,35,28,30,103,130,208.5,-110,208.5,-110,212,-106,212,-104,212,-103,212,-107,212.5,-110,212.5,-110,212,-111,212,-109,211,-115,211,-105,212,-105,212,-105,212,-110,212,-110,212,-110,212,-110,212.5,-110,212.5,-110,212,-111,212,-109,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20171223
20171223_NBA_Indiana_Brooklyn,20171223,NBA,total,full,Brooklyn,Indiana,8,29,24,30,8,21,20,39,99,123,215,-110,215,-110,216.5,-101,216.5,-109,216,-105,216,-105,216.5,-110,216.5,-110,216,-112,216,-108,215,-115,215,-105,216,-105,216,-105,216,-110,216,-110,216,-110,216,-110,216.5,-110,216.5,-110,216,-112,216,-108,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20171223
20171223_NBA_ATL_DAL,20171223,NBA,total,full,Dallas,Atlanta,25,28,27,27,25,23,31,33,107,112,203,-110,203,-110,203,-105,203,-105,203,-103,203,-107,203,-110,203,-110,203.5,-110,203.5,-110,203,-110,203,-110,203,-105,203,-105,203,-110,203,-110,203,-110,203,-110,203,-110,203,-110,203.5,-110,203.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20171223
20171223_NBA_Boston_CHI,20171223,NBA,total,full,Chicago,Boston,31,27,18,16,33,27,38,19,92,117,207,-110,207,-110,204.5,-108,204.5,-102,204.5,-106,204.5,-104,204.5,-110,204.5,-110,204.5,-112,204.5,-108,205,-105,205,-115,204.5,-105,204.5,-105,205,-110,205,-110,204.5,-110,204.5,-110,204.5,-110,204.5,-110,204.5,-112,204.5,-108,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20171223
20171223_NBA_Memphis_L.A. Clippers,20171223,NBA,total,full,L.A. Clippers,Memphis,33,26,22,31,30,33,27,25,112,115,196.5,-110,196.5,-110,197.5,-102,197.5,-108,197,-108,197,-102,198,-110,NA,NA,NA,NA,NA,NA,197,-115,197,-105,197.5,-105,197.5,-105,197.5,-110,197.5,-110,197,-110,197,-110,198,-110,198,-110,197.5,-112,197.5,-108,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20171223
20171223_NBA_MIA_NO,20171223,NBA,total,full,New Orleans,Miami,27,29,27,26,28,25,16,25,109,94,209.5,-110,209.5,-110,209,-101,209,-109,209.5,-104,209.5,-116,208.5,-110,208.5,-110,209,-107,209,-113,209,-110,209,-110,209,-105,209,-105,209,-110,209,-110,209,-110,209,-110,208.5,-110,208.5,-110,209,-107,209,-113,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20171223
20171223_NBA_Utah_Oklahoma City,20171223,NBA,total,full,Oklahoma City,Utah,28,19,29,27,22,21,21,25,103,89,197,-110,197,-110,197.5,-103,197.5,-107,198,-105,198,-105,198,-110,198,-110,197.5,-110,197.5,-110,197,-110,197,-110,197,-105,197,-105,197.5,-110,197.5,-110,197.5,-110,197.5,-110,198,-110,198,-110,197.5,-110,197.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20171223
20171223_NBA_Golden State_DEN,20171223,NBA,total,full,Denver,Golden State,22,31,20,23,20,21,21,19,96,81,219.5,-110,219.5,-110,217.5,-105,217.5,-105,217,-103,217,-107,216.5,-108,216.5,-112,217.5,-110,217.5,-110,217,-115,217,-105,217,-105,217,-105,217,-110,217,-110,217,-110,217,-110,216.5,-108,216.5,-112,217.5,-110,217.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20171223
