game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20200118_NBA_NO_LA,20200118,NBA,moneyline,full,LA,New Orleans,33,39,30,31,35,45,30,20,133,130,-255,NA,211,NA,-228,NA,201,NA,-230,NA,210,NA,-359,NA,247,NA,-245,NA,205,NA,-245,NA,205,NA,-250,NA,210,NA,-240,NA,200,NA,-230,NA,190,NA,-359,NA,247,NA,-245,NA,205,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20200118
20200118_NBA_Brooklyn_Milwaukee,20200118,NBA,moneyline,full,Milwaukee,Brooklyn,30,27,36,24,22,20,29,26,117,97,-345,NA,278,NA,-537,NA,429,NA,-500,NA,435,NA,-485,NA,374,NA,-525,NA,420,NA,-570,NA,385,NA,-600,NA,450,NA,-550,NA,410,NA,-550,NA,430,NA,-485,NA,374,NA,-525,NA,420,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20200118
20200118_NBA_Boston_Phoenix,20200118,NBA,moneyline,full,Phoenix,Boston,26,34,27,36,20,31,25,43,123,119,230,NA,-280,NA,153,NA,-171,NA,165,NA,-175,NA,160,NA,-185,NA,160,NA,-180,NA,160,NA,-180,NA,165,NA,-190,NA,165,NA,-190,NA,165,NA,-190,NA,160,NA,-185,NA,160,NA,-180,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20200118
20200118_NBA_ATL_DET,20200118,NBA,moneyline,full,Detroit,Atlanta,36,35,32,33,29,26,21,27,136,103,-125,NA,105,NA,-117,NA,106,NA,-118,NA,108,NA,-120,NA,100,NA,-120,NA,100,NA,-120,NA,100,NA,-115,NA,-105,NA,-120,NA,100,NA,-120,NA,100,NA,-120,NA,100,NA,-120,NA,100,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20200118
20200118_NBA_New York_PHI,20200118,NBA,moneyline,full,Philadelphia,New York,28,24,18,20,25,21,23,18,90,87,-155,NA,135,NA,-175,NA,157,NA,-170,NA,160,NA,-175,NA,151,NA,-190,NA,165,NA,-190,NA,165,NA,-190,NA,165,NA,-180,NA,160,NA,-175,NA,155,NA,-175,NA,151,NA,-190,NA,165,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20200118
20200118_NBA_CHI_CLE,20200118,NBA,moneyline,full,Cleveland,Chicago,33,40,29,14,31,25,31,31,116,118,218,NA,-265,NA,277,NA,-325,NA,260,NA,-290,NA,324,NA,-410,NA,270,NA,-325,NA,260,NA,-320,NA,300,NA,-370,NA,275,NA,-340,NA,257,NA,-335,NA,324,NA,-410,NA,270,NA,-325,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20200118
20200118_NBA_MIN_Toronto,20200118,NBA,moneyline,full,Toronto,Minnesota,32,26,31,33,39,23,22,28,122,112,-205,NA,172,NA,-175,NA,156,NA,-170,NA,160,NA,-170,NA,148,NA,-175,NA,155,NA,-190,NA,165,NA,-185,NA,160,NA,-180,NA,160,NA,-180,NA,160,NA,-165,NA,144,NA,-175,NA,155,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20200118
20200118_NBA_HOU_L.A. Lakers,20200118,NBA,moneyline,full,L.A. Lakers,Houston,27,32,32,33,34,31,17,33,124,115,115,NA,-135,NA,138,NA,-154,NA,137,NA,-147,NA,144,NA,-165,NA,133,NA,-153,NA,130,NA,-150,NA,140,NA,-160,NA,135,NA,-155,NA,130,NA,-150,NA,144,NA,-165,NA,133,NA,-153,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20200118
20200118_NBA_Golden State_Orlando,20200118,NBA,moneyline,full,Orlando,Golden State,25,27,19,24,28,25,29,27,95,109,-180,NA,155,NA,-237,NA,208,NA,-230,NA,210,NA,-230,NA,192,NA,-225,NA,195,NA,-240,NA,200,NA,-250,NA,210,NA,-240,NA,200,NA,-210,NA,175,NA,-230,NA,192,NA,-225,NA,195,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20200118
20200118_NBA_Oklahoma City_Portland,20200118,NBA,moneyline,full,Portland,Oklahoma City,24,33,20,29,32,32,23,32,106,119,192,NA,-230,NA,238,NA,-275,NA,240,NA,-260,NA,219,NA,-267,NA,225,NA,-265,NA,220,NA,-270,NA,240,NA,-290,NA,240,NA,-280,NA,227,NA,-275,NA,219,NA,-267,NA,225,NA,-265,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20200118
20200118_NBA_Utah_Sacramento,20200118,NBA,moneyline,full,Sacramento,Utah,22,27,28,24,38,25,32,28,101,123,371,NA,-480,NA,343,NA,-413,NA,375,NA,-420,NA,374,NA,-485,NA,360,NA,-450,NA,335,NA,-470,NA,390,NA,-515,NA,350,NA,-450,NA,325,NA,-425,NA,374,NA,-485,NA,360,NA,-450,NA,https://classic.sportsbookreview.com/betting-odds/nba-basketball/money-line/?date=20200118
