game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20170303_NBA_PHI_New York,20170303,NBA,total,full,New York,Philadelphia,35,18,28,21,29,34,16,26,102,105,218.5,-110,218.5,-110,217,-105,217,-105,217,-110,217,-110,216.5,-110,216.5,-110,217,-115,217,-105,217,-110,217,-110,217,-105,217,-105,217,-110,217,-110,217,-110,217,-110,216.5,-110,216.5,-110,217,-115,217,-105,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20170303
20170303_NBA_Orlando_MIA,20170303,NBA,total,full,Miami,Orlando,25,28,20,26,33,27,25,25,99,110,210.5,-110,210.5,-110,210,-109,210,-101,210,-110,210,-110,210,-110,210,-110,210,-110,210,-110,210,-115,210,-105,210,-105,210,-105,210,-110,210,-110,210,-110,210,-110,210,-110,210,-110,210,-110,210,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20170303
20170303_NBA_WAS_Toronto,20170303,NBA,total,full,Toronto,Washington,35,27,17,35,27,26,25,28,114,106,209,-110,209,-110,207.5,-105,207.5,-105,207.5,-110,207.5,-110,207.5,-110,207.5,-110,207.5,-110,207.5,-110,208,-110,208,-110,207.5,-105,207.5,-105,207.5,-110,207.5,-110,207,-110,207,-110,207.5,-110,207.5,-110,207.5,-110,207.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20170303
20170303_NBA_ATL_CLE,20170303,NBA,total,full,Cleveland,Atlanta,39,38,29,29,33,27,28,42,135,130,214,-110,214,-110,214.5,-105,214.5,-105,214.5,-110,214.5,-110,214.5,-110,214.5,-110,214.5,-110,214.5,-110,214,-110,214,-110,214,-105,214,-105,214.5,-110,214.5,-110,214.5,-110,214.5,-110,214.5,-110,214.5,-110,214.5,-110,214.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20170303
20170303_NBA_Milwaukee_L.A. Clippers,20170303,NBA,total,full,L.A. Clippers,Milwaukee,19,28,29,25,34,32,19,27,101,112,216,-110,216,-110,210,-105,210,-105,210,-107,210,-103,210.5,-110,210.5,-110,210,-110,210,-110,211,-110,211,-110,210.5,-105,210.5,-105,210.5,-110,210.5,-110,211,-110,211,-110,210.5,-110,210.5,-110,210,-110,210,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20170303
20170303_NBA_DAL_Memphis,20170303,NBA,total,full,Memphis,Dallas,22,28,22,28,20,31,28,25,100,104,192,-110,192,-110,190,-105,190,-105,190,-110,190,-110,190,-110,190,-110,190,-110,190,-110,190,-110,190,-110,190,-105,190,-105,190,-110,190,-110,190,-110,190,-110,190,-110,190,-110,190,-110,190,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20170303
20170303_NBA_Utah_Brooklyn,20170303,NBA,total,full,Brooklyn,Utah,26,25,19,27,38,22,28,24,97,112,206.5,-110,206.5,-110,206.5,-105,206.5,-105,206.5,-110,206.5,-110,206.5,-110,206.5,-110,206,-115,206,-105,206,-115,206,-105,206.5,-105,206.5,-105,206.5,-110,206.5,-110,206.5,-110,206.5,-110,206.5,-110,206.5,-110,206,-115,206,-105,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20170303
20170303_NBA_Phoenix_Oklahoma City,20170303,NBA,total,full,Oklahoma City,Phoenix,28,27,24,32,23,35,29,31,111,118,225,-110,225,-110,225,-100,225,-110,225,-110,225,-110,225,-110,225,-110,225.5,-110,225.5,-110,225,-115,225,-105,225.5,-105,225.5,-105,225.5,-110,225.5,-110,225,-110,225,-110,225,-110,225,-110,225.5,-110,225.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20170303
20170303_NBA_NO_San Antonio,20170303,NBA,total,full,San Antonio,New Orleans,27,22,18,22,12,9,18,18,101,77,206,-110,206,-110,207,-111,207,101,207.5,-110,207.5,-110,208,-110,208,-110,207.5,-110,207.5,-110,208,-110,208,-110,208,-105,208,-105,207.5,-110,207.5,-110,207.5,-110,207.5,-110,208,-110,208,-110,207.5,-110,207.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20170303
20170303_NBA_L.A. Lakers_Boston,20170303,NBA,total,full,Boston,L.A. Lakers,35,35,23,22,26,19,33,17,115,95,221.5,-110,221.5,-110,218.5,104,218.5,-115,219,-103,219,-107,217.5,-110,217.5,-110,218.5,-105,218.5,-115,218,-115,218,-105,219,-105,219,-105,218.5,-110,218.5,-110,219,-110,219,-110,217.5,-110,217.5,-110,218.5,-105,218.5,-115,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20170303
