Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open,home_open,pinnacle1,pinnacle2,fiveDimes1,fiveDimes2,bookmaker1,bookmaker2,BOL1,BOL2,Bovada1,Bovada2,Heritage1,Heritage2,Intertops1,Intertops2,youwager1,youwager2,justbet1,justbet2,sportsbet1,sportsbet2,oddsURL
20200903,NBA,spread,full,Toronto,Boston,28,19,29,28,33,24,23,23,104,103,-1 -105,+1 -115,-2½ -109,+2½ -101,-2½ -105,+2½ -105,-2½ -110,+2½ -110,-2½ -112,+2½ -108,-3 -105,+3 -115,-2½ -105,+2½ -105,-2½ -115,+2½ -105,-3 -110,+3 -110,-3 -110,+3 -110,-2½ -112,+2½ -108,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20200903
20200903,NBA,spread,full,Denver,LA,31,20,16,30,31,38,22,29,97,120,+6 -110,-6 -110,+9 -105,-9 -105,+9½ -109,-9½ -101,+9 -105,-9 -115,+9½ -112,-9½ -108,+9½ -115,-9½ -105,+9 -105,-9 -105,+9½ -110,-9½ -110,+9½ -110,-9½ -110,+9 -105,-9 -115,+9½ -112,-9½ -108,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20200903
