Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open,home_open,pinnacle1,pinnacle2,fiveDimes1,fiveDimes2,bookmaker1,bookmaker2,BOL1,BOL2,Bovada1,Bovada2,Heritage1,Heritage2,Intertops1,Intertops2,youwager1,youwager2,justbet1,justbet2,sportsbet1,sportsbet2,oddsURL
20150109,NBA,total,full,Boston,Indiana,17,20,23,34,9,25,21,19,103,107, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150109
20150109,NBA,total,full,Atlanta,Detroit,31,33,26,16,22,23,30,28,106,103, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150109
20150109,NBA,total,full,Philadelphia,Brooklyn,23,22,19,26,32,14,25,17,90,88, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150109
20150109,NBA,total,full,Memphis,New Orleans,19,20,32,24,31,21,30,24,95,106, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150109
20150109,NBA,total,full,Utah,Oklahoma City,27,23,26,18,27,17,30,25,94,99, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150109
20150109,NBA,total,full,Chicago,Washington,13,29,26,18,30,30,20,22,86,102, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150109
20150109,NBA,total,full,Phoenix,San Antonio,18,25,26,26,29,20,10,41,95,100, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150109
20150109,NBA,total,full,Minnesota,Milwaukee,22,16,20,26,19,34,19,26,84,98, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150109
20150109,NBA,total,full,Denver,Sacramento,30,24,36,28,27,33,15,33,118,108, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150109
20150109,NBA,total,full,Orlando,L.A. Lakers,20,25,22,17,29,25,19,28,84,101, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150109
20150109,NBA,total,full,Cleveland,Golden State,32,22,22,18,30,30,24,28,94,112, , ,,,,,,,,,,,,,,,,,,,,,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150109
