game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20150131_NBA_WAS_Toronto,20150131,NBA,total,full,Toronto,Washington,33,32,29,15,11,30,20,28,120,116,204,-110,204,-110,203.5,-106,203.5,-104,203.5,-105,203.5,-105,204,-110,204,-110,203.5,-110,203.5,-110,204,-110,204,-110,203.5,-108,203.5,-108,203.5,-110,203.5,-110,203.5,-110,203.5,-110,204,-110,204,-110,203.5,-110,203.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150131
20150131_NBA_Indiana_Sacramento,20150131,NBA,total,full,Sacramento,Indiana,34,30,15,20,21,29,17,27,99,94,198,-110,198,-110,199.5,-108,199.5,-102,199.5,-108,199.5,-102,199.5,-110,199.5,-110,199.5,-110,199.5,-110,199,-115,199,-105,199,-108,199,-108,199.5,-115,199.5,-105,199.5,-110,199.5,-110,199.5,-110,199.5,-110,199.5,-110,199.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150131
20150131_NBA_Orlando_DAL,20150131,NBA,total,full,Dallas,Orlando,34,32,22,20,17,24,29,23,108,93,212,-110,212,-110,209,-110,209,100,209,-107,209,-103,209.5,-110,209.5,-110,209,-110,209,-110,209,-115,209,-105,210,-108,210,-108,209.5,-110,209.5,-110,209,-110,209,-110,209.5,-110,209.5,-110,209,-110,209,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150131
20150131_NBA_ATL_PHI,20150131,NBA,total,full,Philadelphia,Atlanta,10,24,32,19,0,22,27,22,85,91,193.5,-110,193.5,-110,192.5,-103,192.5,-107,192,-108,192,-102,192,-110,192,-110,192,-110,192,-110,192,-110,192,-110,191,-108,191,-108,192,-110,192,-110,192,-110,192,-110,192,-110,192,-110,192,-110,192,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150131
20150131_NBA_DET_HOU,20150131,NBA,total,full,Houston,Detroit,27,19,23,32,32,27,27,28,101,114,203.5,-110,203.5,-110,205.5,-105,205.5,-105,205.5,-108,205.5,-102,205,-110,205,-110,205.5,-110,205.5,-110,205,-115,205,-105,205,-108,205,-108,205.5,-110,205.5,-110,205.5,-110,205.5,-110,205,-110,205,-110,205.5,-110,205.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150131
20150131_NBA_MIN_CLE,20150131,NBA,total,full,Cleveland,Minnesota,30,22,24,30,21,28,30,11,106,90,206,-110,206,-110,204,-103,204,-107,204,-102,204,-108,204,-110,204,-110,204,-110,204,-110,205,-105,205,-115,205.5,-108,205.5,-108,204,-115,204,-105,205,-110,205,-110,204,-110,204,-110,204,-110,204,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150131
20150131_NBA_Memphis_Oklahoma City,20150131,NBA,total,full,Oklahoma City,Memphis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.5,-110,194.5,-110,198.5,-105,198.5,-105,198.5,-105,198.5,-105,198.5,-110,198.5,-110,198,-110,198,-110,197,-110,197,-110,197,-108,197,-108,197,-110,197,-110,197,-110,197,-110,198.5,-110,198.5,-110,198,-110,198,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150131
20150131_NBA_Milwaukee_Portland,20150131,NBA,total,full,Portland,Milwaukee,15,27,23,23,27,18,31,19,88,95,196,-110,196,-110,198.5,-107,198.5,-103,198.5,-105,198.5,-105,199,-109,199,-111,198.5,-110,198.5,-110,199,-110,199,-110,196.5,-108,196.5,-108,198.5,-110,198.5,-110,198.5,-110,198.5,-110,199,-109,199,-111,198.5,-110,198.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150131
20150131_NBA_San Antonio_L.A. Clippers,20150131,NBA,total,full,L.A. Clippers,San Antonio,29,27,28,21,25,17,27,16,105,85,198.5,-110,198.5,-110,205,100,205,-110,205,-110,205,-110,205,-110,205,-110,205,-110,205,-110,206,-110,206,-110,202.5,-108,202.5,-108,205,-110,205,-110,205,-110,205,-110,205,-110,205,-110,205,-110,205,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150131
20150131_NBA_DEN_Charlotte,20150131,NBA,total,full,Charlotte,Denver,30,32,18,24,15,15,22,34,104,86,192,-110,192,-110,194.5,-102,194.5,-108,194.5,-110,194.5,-110,194.5,-110,194.5,-110,194.5,-110,194.5,-110,195,-105,195,-115,193.5,-108,193.5,-108,194.5,-110,194.5,-110,194.5,-110,194.5,-110,194.5,-110,194.5,-110,194.5,-110,194.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/totals/?date=20150131
