game_id,Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open_line,away_open_odds,home_open_line,home_open_odds,away_pinnacle_line,away_pinnacle_odds,home_pinnacle_line,home_pinnacle_odds,away_fiveDimes_line,away_fiveDimes_odds,home_fiveDimes_line,home_fiveDimes_odds,away_bookmaker_line,away_bookmaker_odds,home_bookmaker_line,home_bookmaker_odds,away_BOL_line,away_BOL_odds,home_BOL_line,home_BOL_odds,away_Bovada_line,away_Bovada_odds,home_Bovada_line,home_Bovada_odds,away_Heritage_line,away_Heritage_odds,home_Heritage_line,home_Heritage_odds,away_Intertops_line,away_Intertops_odds,home_Intertops_line,home_Intertops_odds,away_youwager_line,away_youwager_odds,home_youwager_line,home_youwager_odds,away_justbet_line,away_justbet_odds,home_justbet_line,home_justbet_odds,away_sportsbet_line,away_sportsbet_odds,home_sportsbet_line,home_sportsbet_odds,oddsURL
20210319_NBA_CLE_San Antonio,20210319,NBA,spread,full,San Antonio,Cleveland,25,29,27,35,22,20,24,44,116,110,-3,-122,3,101,-5,-105,5,-105,-5,-103,5,-107,-5,-115,5,-105,-5,-110,5,-110,2.5,-120,-2.5,-120,-5,-108,5,-108,-5,-110,5,-110,-5,-110,5,-110,-5,-115,5,-105,-5,-110,5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20210319
20210319_NBA_Boston_Sacramento,20210319,NBA,spread,full,Sacramento,Boston,28,27,27,25,22,23,36,15,107,96,7,-110,-7,-110,7,-104,-7,-106,7,-108,-7,-102,7,-110,-7,-110,7,-105,-7,-115,7,-110,-7,-110,7,-108,-7,-108,7,-110,-7,-110,7,-110,-7,-110,7,-110,-7,-110,7,-105,-7,-115,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20210319
20210319_NBA_MIA_Indiana,20210319,NBA,spread,full,Indiana,Miami,32,36,31,38,30,28,24,28,137,110,4.5,-110,-4.5,-110,4,-102,-4,-108,4,-102,-4,-108,4.5,-110,-4.5,-110,4,-105,-4,-115,4,-105,-4,-115,4.5,-108,-4.5,-108,4,-105,-4,-115,4.5,-110,-4.5,-110,4.5,-110,-4.5,-110,4,-105,-4,-115,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20210319
20210319_NBA_Memphis_Golden State,20210319,NBA,spread,full,Golden State,Memphis,34,33,24,25,26,22,24,31,116,103,8,-110,-8,-110,6.5,-105,-6.5,-105,6.5,-107,-6.5,-103,7,-110,-7,-110,6.5,-108,-6.5,-112,7,-115,-7,-105,6.5,-108,-6.5,-108,6.5,-110,-6.5,-110,6.5,-110,-6.5,-110,7,-110,-7,-110,6.5,-108,-6.5,-112,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20210319
20210319_NBA_Orlando_Brooklyn,20210319,NBA,spread,full,Brooklyn,Orlando,29,33,22,29,35,29,39,18,113,121,-10.5,-110,10.5,-110,-10.5,-106,10.5,-104,-10.5,-103,10.5,-107,-11,-105,11,-115,-11,-105,11,-115,-10.5,-110,10.5,-110,-10.5,-108,10.5,-108,-10.5,-110,10.5,-110,-11,-110,11,-110,-11,-105,11,-115,-11,-105,11,-115,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20210319
20210319_NBA_HOU_DET,20210319,NBA,spread,full,Detroit,Houston,27,28,29,29,28,23,26,23,113,100,2,-110,-2,-110,2.5,-110,-2.5,-100,2,-102,-2,-108,2,-110,-2,-110,2,-108,-2,-112,2,-110,-2,-110,2.5,-108,-2.5,-108,2,-110,-2,-110,2,-110,-2,-110,2,-110,-2,-110,2,-108,-2,-112,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20210319
20210319_NBA_Toronto_Utah,20210319,NBA,spread,full,Utah,Toronto,23,32,24,36,27,27,23,35,115,112,-5.5,-110,5.5,-110,-4.5,-103,4.5,-107,-4.5,-107,4.5,-103,-4.5,-110,4.5,-110,-4,-113,4,-107,-5,-105,5,-115,-4.5,-108,4.5,-108,-4.5,-110,4.5,-110,-5,-105,5,-115,-4.5,-110,4.5,-110,-4,-113,4,-107,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20210319
20210319_NBA_DEN_CHI,20210319,NBA,spread,full,Chicago,Denver,30,25,34,27,11,20,27,34,127,131,6.5,-110,-6.5,-110,7,-103,-7,-107,7,-105,-7,-105,7,-111,-7,-109,7,-106,-7,-114,7,-110,-7,-110,7,-108,-7,-108,7,-110,-7,-110,7,-110,-7,-110,7,-110,-7,-110,7,-106,-7,-114,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20210319
20210319_NBA_Phoenix_MIN,20210319,NBA,spread,full,Minnesota,Phoenix,29,25,24,23,34,30,19,30,101,113,11,-110,-11,-110,10.5,-107,-10.5,-103,10.5,-103,-10.5,-107,10.5,-115,-10.5,-105,11,-113,-11,-107,10.5,-110,-10.5,-110,11,-108,-11,-108,10.5,-105,-10.5,-115,10.5,-110,-10.5,-110,10.5,-115,-10.5,-105,11,-113,-11,-107,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20210319
20210319_NBA_Portland_DAL,20210319,NBA,spread,full,Dallas,Portland,33,27,38,21,37,27,29,32,119,125,-3.5,-110,3.5,-110,-2.5,-109,2.5,-101,-2.5,-107,2.5,-103,-2.5,-106,2.5,-114,-2.5,-110,2.5,-110,-3,-110,3,-110,-2.5,-108,2.5,-108,-2.5,-110,2.5,-110,-3,-105,3,-115,-2.5,-106,2.5,-114,-2.5,-110,2.5,-110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20210319
