Date,Sport,bet_type,period,away_Team,home_Team,away_1Q,away_2Q,away_3Q,away_4Q,home_1Q,home_2Q,home_3Q,home_4Q,away_score,home_score,away_open,home_open,pinnacle1,pinnacle2,fiveDimes1,fiveDimes2,bookmaker1,bookmaker2,BOL1,BOL2,Bovada1,Bovada2,Heritage1,Heritage2,Intertops1,Intertops2,youwager1,youwager2,justbet1,justbet2,sportsbet1,sportsbet2,oddsURL
20170324,NBA,spread,full,Cleveland,Charlotte,33,26,31,22,31,22,32,20,112,105,-2½ -110,+2½ -110,-3½ -107,+3½ -103,-3½ -108,+3½ -102,-3½ -115,+3½ -105,-3½ -110,+3½ -110,-4 -110,+4 -110,-3½ -105,+3½ -105,-3½ -110,+3½ -110,-3½ -110,+3½ -110,-3½ -115,+3½ -105,-3½ -110,+3½ -110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20170324
20170324,NBA,spread,full,Detroit,Orlando,18,21,23,25,22,35,35,23,87,115,-4 -115,+4 -105,-2 -113,+2 +102,-2 -110,+2 -110,-2 -115,+2 -105,-2 -108,+2 -112,-2 -115,+2 -105,-2 -105,+2 -105,-2 -115,+2 -105,-2 -110,+2 -110,-2 -115,+2 -105,-2 -108,+2 -112,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20170324
20170324,NBA,spread,full,Denver,Indiana,34,30,30,31,26,27,22,42,125,117,+2 -110,-2 -110,+1½ -104,-1½ -106,+1½ -102,-1½ -108,+1½ -110,-1½ -110,+1½ -110,-1½ -110,+1½ -105,-1½ -115,+1½ -105,-1½ -105,+1½ -105,-1½ -115,+1½ -110,-1½ -110,+1½ -110,-1½ -110,+1½ -110,-1½ -110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20170324
20170324,NBA,spread,full,Brooklyn,Washington,22,20,39,27,31,32,34,32,108,129,+12½ -111,-12½ -109,+10½ -108,-10½ -102,+10½ -110,-10½ -110,+10 -110,-10 -110,+10½ -113,-10½ -107,+11 -115,-11 -105,+10½ -105,-10½ -105,+10½ -110,-10½ -110,+10½ -110,-10½ -110,+10 -110,-10 -110,+10½ -113,-10½ -107,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20170324
20170324,NBA,spread,full,Phoenix,Boston,16,27,37,40,29,37,31,33,120,130,+14 -105,-14 -115,+16 -101,-16 -109,+16 -102,-16 -108,+16 -110,-16 -110,+16 -105,-16 -115,+16 -110,-16 -110,+16 -105,-16 -105,+16 -110,-16 -110,+16½ -110,-16½ -110,+16 -110,-16 -110,+16 -105,-16 -115,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20170324
20170324,NBA,spread,full,Philadelphia,Chicago,24,35,34,24,28,18,25,36,117,107,+6½ -105,-6½ -115,+6½ -101,-6½ -109,+6½ -105,-6½ -105,+6½ -110,-6½ -110,+6½ -110,-6½ -110,+6½ -110,-6½ -110,+6½ -105,-6½ -105,+6½ -110,-6½ -110,+6½ -110,-6½ -110,+6½ -110,-6½ -110,+6½ -110,-6½ -110,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20170324
20170324,NBA,spread,full,Atlanta,Milwaukee,21,22,31,23,29,16,27,28,97,100,+4½ -110,-4½ -110,+7 -109,-7 -101,+7 -108,-7 -102,+7 -110,-7 -110,+7 -109,-7 -111,+7 -110,-7 -110,+7 -105,-7 -105,+7 -110,-7 -110,+7 -110,-7 -110,+7 -110,-7 -110,+7 -109,-7 -111,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20170324
20170324,NBA,spread,full,New Orleans,Houston,33,17,29,28,28,21,31,37,107,117,+7 -110,-7 -110,+8 -107,-8 -103,+8 -108,-8 -102,+8 -110,-8 -110,+8 -115,-8 -105,+8 -105,-8 -115,+8 -105,-8 -105,+8 -110,-8 -110,+8 -110,-8 -110,+8 -110,-8 -110,+8 -115,-8 -105,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20170324
20170324,NBA,spread,full,Sacramento,Golden State,20,30,22,28,27,30,35,22,100,114,+18 -110,-18 -110,+18 +102,-18 -113,+18½ -110,-18½ -110,+19 -110,-19 -110,+18 -105,-18 -115,+18½ -105,-18½ -115,+18½ -105,-18½ -105,+18 -110,-18 -110,+18½ -110,-18½ -110,+19 -110,-19 -110,+18 -105,-18 -115,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20170324
20170324,NBA,spread,full,Minnesota,L.A. Lakers,27,40,21,21,10,26,28,26,119,130,-6 -115,+6 -105,-6½ -104,+6½ -106,-6½ -110,+6½ -110,-6½ -110,+6½ -110,-6½ -118,+6½ -102,-7 -105,+7 -115,-6½ -105,+6½ -105,-6½ -110,+6½ -110,-6½ -110,+6½ -110,-6½ -110,+6½ -110,-6½ -118,+6½ -102,https://classic.sportsbookreview.com/betting-odds/nba-basketball/?date=20170324
