TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
CLE,is-visit,CLEDET,is-confirmed,Very Likely To Play,Darius Garland,D. Garland,PG,2021-04-19 19:45:04.491112
CLE,is-visit,CLEDET,is-confirmed,Very Likely To Play,Collin Sexton,Collin Sexton,SG,2021-04-19 19:45:04.491112
CLE,is-visit,CLEDET,is-confirmed,Very Likely To Play,Isaac Okoro,Isaac Okoro,SF,2021-04-19 19:45:04.491112
CLE,is-visit,CLEDET,is-confirmed,Very Likely To Play,Kevin Love,Kevin Love,PF,2021-04-19 19:45:04.491112
CLE,is-visit,CLEDET,is-confirmed,Very Likely To Play,Jarrett Allen,Jarrett Allen,C,2021-04-19 19:45:04.491112
CLE,is-visit,CLEDET,,Very Likely To Play,Damyean Dotson,D. Dotson,G,2021-04-19 19:45:04.491112
CLE,is-visit,CLEDET,,Very Likely To Play,Larry Nance,L. Nance,F,2021-04-19 19:45:04.491112
CLE,is-visit,CLEDET,,Very Likely To Play,Dylan Windler,D. Windler,F,2021-04-19 19:45:04.491112
DET,is-home,CLEDET,is-confirmed,Very Likely To Play,Killian Hayes,Killian Hayes,PG,2021-04-19 19:45:04.491112
DET,is-home,CLEDET,is-confirmed,Very Likely To Play,Josh Jackson,Josh Jackson,SG,2021-04-19 19:45:04.491112
DET,is-home,CLEDET,is-confirmed,Very Likely To Play,Saddiq Bey,Saddiq Bey,SF,2021-04-19 19:45:04.491112
DET,is-home,CLEDET,is-confirmed,Very Likely To Play,Tyler Cook,Tyler Cook,PF,2021-04-19 19:45:04.491112
DET,is-home,CLEDET,is-confirmed,Very Likely To Play,Isaiah Stewart,I. Stewart,C,2021-04-19 19:45:04.491112
DET,is-home,CLEDET,,Very Likely To Play,Sekou Doumbouya,S. Doumbouya,F,2021-04-19 19:45:04.491112
DET,is-home,CLEDET,,Very Likely To Play,Jerami Grant,J. Grant,F,2021-04-19 19:45:04.491112
DET,is-home,CLEDET,,Very Likely To Play,Cory Joseph,C. Joseph,G,2021-04-19 19:45:04.491112
DET,is-home,CLEDET,,Very Likely To Play,Rodney McGruder,R. McGruder,G,2021-04-19 19:45:04.491112
DET,is-home,CLEDET,,Very Likely To Play,Dennis Smith,D. Smith,G,2021-04-19 19:45:04.491112
CHI,is-visit,CHIBOS,is-confirmed,Very Likely To Play,Coby White,Coby White,PG,2021-04-19 19:45:04.491112
CHI,is-visit,CHIBOS,is-confirmed,Very Likely To Play,Garrett Temple,G. Temple,SG,2021-04-19 19:45:04.491112
CHI,is-visit,CHIBOS,is-confirmed,Very Likely To Play,Patrick Williams,P. Williams,SF,2021-04-19 19:45:04.491112
CHI,is-visit,CHIBOS,is-confirmed,Very Likely To Play,Daniel Theis,Daniel Theis,PF,2021-04-19 19:45:04.491112
CHI,is-visit,CHIBOS,is-confirmed,Very Likely To Play,Nikola Vucevic,N. Vucevic,C,2021-04-19 19:45:04.491112
CHI,is-visit,CHIBOS,,Very Unlikely To Play,Zach LaVine,Z. LaVine,G,2021-04-19 19:45:04.491112
BOS,is-home,CHIBOS,is-confirmed,Very Likely To Play,Payton Pritchard,P. Pritchard,PG,2021-04-19 19:45:04.491112
BOS,is-home,CHIBOS,is-confirmed,Very Likely To Play,Jaylen Brown,Jaylen Brown,SG,2021-04-19 19:45:04.491112
BOS,is-home,CHIBOS,is-confirmed,Very Likely To Play,Semi Ojeleye,Semi Ojeleye,SF,2021-04-19 19:45:04.491112
