TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
BKN,is-visit,BKNCHI,is-confirmed,Very Likely To Play,Kyrie Irving,Kyrie Irving,PG,2021-04-04 15:00:03.071745
BKN,is-visit,BKNCHI,is-confirmed,Very Likely To Play,Bruce Brown,Bruce Brown,SG,2021-04-04 15:00:03.071745
BKN,is-visit,BKNCHI,is-confirmed,Very Likely To Play,Joe Harris,Joe Harris,SF,2021-04-04 15:00:03.071745
BKN,is-visit,BKNCHI,is-confirmed,Very Likely To Play,Blake Griffin,Blake Griffin,PF,2021-04-04 15:00:03.071745
BKN,is-visit,BKNCHI,is-confirmed,Very Likely To Play,LaMarcus Aldridge,L. Aldridge,C,2021-04-04 15:00:03.071745
BKN,is-visit,BKNCHI,,Very Likely To Play,Kevin Durant,K. Durant,F,2021-04-04 15:00:03.071745
BKN,is-visit,BKNCHI,,Very Likely To Play,James Harden,J. Harden,G,2021-04-04 15:00:03.071745
BKN,is-visit,BKNCHI,,Very Likely To Play,Tyler Johnson,T. Johnson,G,2021-04-04 15:00:03.071745
CHI,is-home,BKNCHI,is-confirmed,Very Likely To Play,Tomas Satoransky,T. Satoransky,PG,2021-04-04 15:00:03.071745
CHI,is-home,BKNCHI,is-confirmed,Very Likely To Play,Zach LaVine,Zach LaVine,SG,2021-04-04 15:00:03.071745
CHI,is-home,BKNCHI,is-confirmed,Very Likely To Play,Patrick Williams,P. Williams,SF,2021-04-04 15:00:03.071745
CHI,is-home,BKNCHI,is-confirmed,Very Likely To Play,Thaddeus Young,T. Young,PF,2021-04-04 15:00:03.071745
CHI,is-home,BKNCHI,is-confirmed,Very Likely To Play,Nikola Vucevic,N. Vucevic,C,2021-04-04 15:00:03.071745
CHI,is-home,BKNCHI,,Very Likely To Play,Garrett Temple,G. Temple,G,2021-04-04 15:00:03.071745
CHI,is-home,BKNCHI,,Very Likely To Play,Coby White,Coby White,G,2021-04-04 15:00:03.071745
LAL,is-visit,LALLAC,is-confirmed,Very Likely To Play,Dennis Schroder,D. Schroder,PG,2021-04-04 15:00:03.071745
LAL,is-visit,LALLAC,is-confirmed,Very Likely To Play,Kentavious Caldwell-Pope,K. Caldwell-Pope,SG,2021-04-04 15:00:03.071745
LAL,is-visit,LALLAC,is-confirmed,Very Likely To Play,Kyle Kuzma,Kyle Kuzma,SF,2021-04-04 15:00:03.071745
LAL,is-visit,LALLAC,is-confirmed,Very Likely To Play,Markieff Morris,M. Morris,PF,2021-04-04 15:00:03.071745
LAL,is-visit,LALLAC,is-confirmed,Very Likely To Play,Marc Gasol,Marc Gasol,C,2021-04-04 15:00:03.071745
LAL,is-visit,LALLAC,,Very Likely To Play,Anthony Davis,A. Davis,F,2021-04-04 15:00:03.071745
LAL,is-visit,LALLAC,,Very Likely To Play,Andre Drummond,A. Drummond,C,2021-04-04 15:00:03.071745
LAL,is-visit,LALLAC,,Very Likely To Play,Wesley Matthews,W. Matthews,G,2021-04-04 15:00:03.071745
LAL,is-visit,LALLAC,,Very Unlikely To Play,Jared Dudley,J. Dudley,F,2021-04-04 15:00:03.071745
LAL,is-visit,LALLAC,,Very Unlikely To Play,LeBron James,L. James,F,2021-04-04 15:00:03.071745
LAC,is-home,LALLAC,is-confirmed,Very Likely To Play,Reggie Jackson,R. Jackson,PG,2021-04-04 15:00:03.071745
LAC,is-home,LALLAC,is-confirmed,Very Likely To Play,Paul George,Paul George,SG,2021-04-04 15:00:03.071745
LAC,is-home,LALLAC,is-confirmed,Very Likely To Play,Kawhi Leonard,Kawhi Leonard,SF,2021-04-04 15:00:03.071745
LAC,is-home,LALLAC,is-confirmed,Very Likely To Play,Marcus Morris,Marcus Morris,PF,2021-04-04 15:00:03.071745
LAC,is-home,LALLAC,is-confirmed,Very Likely To Play,Ivica Zubac,Ivica Zubac,C,2021-04-04 15:00:03.071745
LAC,is-home,LALLAC,,Very Likely To Play,Patrick Beverley,P. Beverley,G,2021-04-04 15:00:03.071745
LAC,is-home,LALLAC,,Very Likely To Play,Serge Ibaka,S. Ibaka,C,2021-04-04 15:00:03.071745
LAC,is-home,LALLAC,,Very Unlikely To Play,Jay Scrubb,Jay Scrubb,G,2021-04-04 15:00:03.071745
CHA,is-visit,CHABOS,is-expected,Very Likely To Play,Devonte' Graham,D. Graham,PG,2021-04-04 15:00:03.071745
CHA,is-visit,CHABOS,is-expected,Very Likely To Play,Terry Rozier,Terry Rozier,SG,2021-04-04 15:00:03.071745
CHA,is-visit,CHABOS,is-expected,Very Likely To Play,Miles Bridges,Miles Bridges,SF,2021-04-04 15:00:03.071745
CHA,is-visit,CHABOS,is-expected,Very Likely To Play,P.J. Washington,P. Washington,PF,2021-04-04 15:00:03.071745
CHA,is-visit,CHABOS,is-expected,Very Likely To Play,Bismack Biyombo,B. Biyombo,C,2021-04-04 15:00:03.071745
CHA,is-visit,CHABOS,,Very Unlikely To Play,LaMelo Ball,L. Ball,G,2021-04-04 15:00:03.071745
CHA,is-visit,CHABOS,,Very Unlikely To Play,Gordon Hayward,G. Hayward,F,2021-04-04 15:00:03.071745
CHA,is-visit,CHABOS,,Very Unlikely To Play,Malik Monk,Malik Monk,G,2021-04-04 15:00:03.071745
BOS,is-home,CHABOS,is-expected,Very Likely To Play,Kemba Walker,Kemba Walker,PG,2021-04-04 15:00:03.071745
BOS,is-home,CHABOS,is-expected,Very Likely To Play,Marcus Smart,Marcus Smart,SG,2021-04-04 15:00:03.071745
BOS,is-home,CHABOS,is-expected,Toss Up To Play,Jaylen Brown,J. Brown,SF,2021-04-04 15:00:03.071745
BOS,is-home,CHABOS,is-expected,Very Likely To Play,Jayson Tatum,Jayson Tatum,PF,2021-04-04 15:00:03.071745
BOS,is-home,CHABOS,is-expected,Very Likely To Play,Robert Williams,R. Williams,C,2021-04-04 15:00:03.071745
BOS,is-home,CHABOS,,Very Likely To Play,Romeo Langford,R. Langford,F,2021-04-04 15:00:03.071745
BOS,is-home,CHABOS,,Toss Up To Play,Jaylen Brown,J. Brown,F,2021-04-04 15:00:03.071745
BOS,is-home,CHABOS,,Very Unlikely To Play,Semi Ojeleye,S. Ojeleye,F,2021-04-04 15:00:03.071745
BOS,is-home,CHABOS,,Very Unlikely To Play,Tristan Thompson,T. Thompson,C,2021-04-04 15:00:03.071745
MEM,is-visit,MEMPHI,is-expected,Very Likely To Play,Ja Morant,Ja Morant,PG,2021-04-04 15:00:03.071745
MEM,is-visit,MEMPHI,is-expected,Very Likely To Play,Grayson Allen,Grayson Allen,SG,2021-04-04 15:00:03.071745
MEM,is-visit,MEMPHI,is-expected,Very Likely To Play,Dillon Brooks,Dillon Brooks,SF,2021-04-04 15:00:03.071745
MEM,is-visit,MEMPHI,is-expected,Very Likely To Play,Kyle Anderson,Kyle Anderson,PF,2021-04-04 15:00:03.071745
MEM,is-visit,MEMPHI,is-expected,Very Likely To Play,Jonas Valanciunas,J. Valanciunas,C,2021-04-04 15:00:03.071745
MEM,is-visit,MEMPHI,,Very Unlikely To Play,Jaren Jackson,J. Jackson,F,2021-04-04 15:00:03.071745
MEM,is-visit,MEMPHI,,Very Unlikely To Play,Justise Winslow,J. Winslow,F,2021-04-04 15:00:03.071745
PHI,is-home,MEMPHI,is-expected,Very Likely To Play,Ben Simmons,Ben Simmons,PG,2021-04-04 15:00:03.071745
PHI,is-home,MEMPHI,is-expected,Very Likely To Play,Seth Curry,Seth Curry,SG,2021-04-04 15:00:03.071745
PHI,is-home,MEMPHI,is-expected,Very Likely To Play,Danny Green,Danny Green,SF,2021-04-04 15:00:03.071745
PHI,is-home,MEMPHI,is-expected,Very Likely To Play,Tobias Harris,Tobias Harris,PF,2021-04-04 15:00:03.071745
PHI,is-home,MEMPHI,is-expected,Very Likely To Play,Mike Scott,Mike Scott,C,2021-04-04 15:00:03.071745
PHI,is-home,MEMPHI,,Very Unlikely To Play,Ignas Brazdeikis,I. Brazdeikis,F,2021-04-04 15:00:03.071745
PHI,is-home,MEMPHI,,Very Unlikely To Play,Mason Jones,M. Jones,G,2021-04-04 15:00:03.071745
PHI,is-home,MEMPHI,,Very Unlikely To Play,Joel Embiid,J. Embiid,C,2021-04-04 15:00:03.071745
PHI,is-home,MEMPHI,,Very Unlikely To Play,George Hill,G. Hill,G,2021-04-04 15:00:03.071745
GSW,is-visit,GSATL,is-expected,Very Likely To Play,Stephen Curry,Stephen Curry,PG,2021-04-04 15:00:03.071745
GSW,is-visit,GSATL,is-expected,Very Likely To Play,Andrew Wiggins,A. Wiggins,SG,2021-04-04 15:00:03.071745
GSW,is-visit,GSATL,is-expected,Very Likely To Play,Kelly Oubre,Kelly Oubre,SF,2021-04-04 15:00:03.071745
GSW,is-visit,GSATL,is-expected,Toss Up To Play,Draymond Green,D. Green,PF,2021-04-04 15:00:03.071745
GSW,is-visit,GSATL,is-expected,Very Likely To Play,James Wiseman,James Wiseman,C,2021-04-04 15:00:03.071745
GSW,is-visit,GSATL,,Toss Up To Play,Draymond Green,D. Green,F,2021-04-04 15:00:03.071745
GSW,is-visit,GSATL,,Very Unlikely To Play,Eric Paschall,E. Paschall,F,2021-04-04 15:00:03.071745
ATL,is-home,GSATL,is-expected,Very Likely To Play,Trae Young,Trae Young,PG,2021-04-04 15:00:03.071745
ATL,is-home,GSATL,is-expected,Very Likely To Play,Bogdan Bogdanovic,B. Bogdanovic,SG,2021-04-04 15:00:03.071745
ATL,is-home,GSATL,is-expected,Very Likely To Play,Kevin Huerter,Kevin Huerter,SF,2021-04-04 15:00:03.071745
ATL,is-home,GSATL,is-expected,Very Likely To Play,Danilo Gallinari,D. Gallinari,PF,2021-04-04 15:00:03.071745
ATL,is-home,GSATL,is-expected,Very Likely To Play,Clint Capela,Clint Capela,C,2021-04-04 15:00:03.071745
ATL,is-home,GSATL,,Very Unlikely To Play,John Collins,J. Collins,F,2021-04-04 15:00:03.071745
ATL,is-home,GSATL,,Very Unlikely To Play,Kris Dunn,Kris Dunn,G,2021-04-04 15:00:03.071745
ATL,is-home,GSATL,,Very Unlikely To Play,De'Andre Hunter,D. Hunter,F,2021-04-04 15:00:03.071745
ATL,is-home,GSATL,,Very Unlikely To Play,Cam Reddish,C. Reddish,F,2021-04-04 15:00:03.071745
NOP,is-visit,NOHOU,is-expected,Toss Up To Play,Lonzo Ball,Lonzo Ball,PG,2021-04-04 15:00:03.071745
NOP,is-visit,NOHOU,is-expected,Very Likely To Play,Eric Bledsoe,Eric Bledsoe,SG,2021-04-04 15:00:03.071745
NOP,is-visit,NOHOU,is-expected,Toss Up To Play,Brandon Ingram,B. Ingram,SF,2021-04-04 15:00:03.071745
NOP,is-visit,NOHOU,is-expected,Toss Up To Play,Zion Williamson,Z. Williamson,PF,2021-04-04 15:00:03.071745
NOP,is-visit,NOHOU,is-expected,Very Likely To Play,Steven Adams,Steven Adams,C,2021-04-04 15:00:03.071745
NOP,is-visit,NOHOU,,Toss Up To Play,Lonzo Ball,Lonzo Ball,G,2021-04-04 15:00:03.071745
NOP,is-visit,NOHOU,,Toss Up To Play,Brandon Ingram,B. Ingram,F,2021-04-04 15:00:03.071745
NOP,is-visit,NOHOU,,Toss Up To Play,Zion Williamson,Z. Williamson,F,2021-04-04 15:00:03.071745
NOP,is-visit,NOHOU,,Unlikely To Play,Kira Lewis,Kira Lewis,G,2021-04-04 15:00:03.071745
NOP,is-visit,NOHOU,,Very Unlikely To Play,Josh Hart,Josh Hart,G,2021-04-04 15:00:03.071745
NOP,is-visit,NOHOU,,Very Unlikely To Play,Isaiah Thomas,I. Thomas,G,2021-04-04 15:00:03.071745
HOU,is-home,NOHOU,is-expected,Very Likely To Play,Kevin Porter,Kevin Porter,PG,2021-04-04 15:00:03.071745
HOU,is-home,NOHOU,is-expected,Very Likely To Play,Sterling Brown,S. Brown,SG,2021-04-04 15:00:03.071745
HOU,is-home,NOHOU,is-expected,Very Likely To Play,Danuel House,Danuel House,SF,2021-04-04 15:00:03.071745
HOU,is-home,NOHOU,is-expected,Very Likely To Play,Jae'Sean Tate,Jae'Sean Tate,PF,2021-04-04 15:00:03.071745
HOU,is-home,NOHOU,is-expected,Very Likely To Play,Christian Wood,C. Wood,C,2021-04-04 15:00:03.071745
HOU,is-home,NOHOU,,Very Likely To Play,Armoni Brooks,A. Brooks,G,2021-04-04 15:00:03.071745
HOU,is-home,NOHOU,,Very Unlikely To Play,Dante Exum,Dante Exum,G,2021-04-04 15:00:03.071745
HOU,is-home,NOHOU,,Very Unlikely To Play,Eric Gordon,E. Gordon,G,2021-04-04 15:00:03.071745
HOU,is-home,NOHOU,,Very Unlikely To Play,David Nwaba,D. Nwaba,F,2021-04-04 15:00:03.071745
HOU,is-home,NOHOU,,Very Unlikely To Play,John Wall,John Wall,G,2021-04-04 15:00:03.071745
ORL,is-visit,ORLDEN,is-expected,Toss Up To Play,Michael Carter-Williams,M. Carter-Williams,PG,2021-04-04 15:00:03.071745
ORL,is-visit,ORLDEN,is-expected,Very Likely To Play,Dwayne Bacon,Dwayne Bacon,SG,2021-04-04 15:00:03.071745
ORL,is-visit,ORLDEN,is-expected,Very Likely To Play,James Ennis,James Ennis,SF,2021-04-04 15:00:03.071745
ORL,is-visit,ORLDEN,is-expected,Very Likely To Play,Chuma Okeke,Chuma Okeke,PF,2021-04-04 15:00:03.071745
ORL,is-visit,ORLDEN,is-expected,Toss Up To Play,Khem Birch,Khem Birch,C,2021-04-04 15:00:03.071745
ORL,is-visit,ORLDEN,,Very Likely To Play,Gary Harris,G. Harris,G,2021-04-04 15:00:03.071745
ORL,is-visit,ORLDEN,,Very Likely To Play,Otto Porter,O. Porter,F,2021-04-04 15:00:03.071745
ORL,is-visit,ORLDEN,,Toss Up To Play,Mo Bamba,Mo Bamba,C,2021-04-04 15:00:03.071745
ORL,is-visit,ORLDEN,,Toss Up To Play,Khem Birch,Khem Birch,C,2021-04-04 15:00:03.071745
ORL,is-visit,ORLDEN,,Toss Up To Play,Michael Carter-Williams,M. Carter-Williams,G,2021-04-04 15:00:03.071745
ORL,is-visit,ORLDEN,,Toss Up To Play,Karim Mane,Karim Mane,G,2021-04-04 15:00:03.071745
ORL,is-visit,ORLDEN,,Very Unlikely To Play,Cole Anthony,C. Anthony,G,2021-04-04 15:00:03.071745
DEN,is-home,ORLDEN,is-expected,Very Likely To Play,Jamal Murray,Jamal Murray,PG,2021-04-04 15:00:03.071745
DEN,is-home,ORLDEN,is-expected,Very Likely To Play,Will Barton,Will Barton,SG,2021-04-04 15:00:03.071745
DEN,is-home,ORLDEN,is-expected,Very Likely To Play,Aaron Gordon,Aaron Gordon,SF,2021-04-04 15:00:03.071745
DEN,is-home,ORLDEN,is-expected,Very Likely To Play,Michael Porter,M. Porter,PF,2021-04-04 15:00:03.071745
DEN,is-home,ORLDEN,is-expected,Very Likely To Play,Nikola Jokic,Nikola Jokic,C,2021-04-04 15:00:03.071745
DEN,is-home,ORLDEN,,Toss Up To Play,Monte Morris,M. Morris,G,2021-04-04 15:00:03.071745
