TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
POR,is-visit,PORDET,is-expected,Very Likely To Play,Damian Lillard,D. Lillard,PG,2021-03-31 15:00:05.184967
POR,is-visit,PORDET,is-expected,Very Likely To Play,CJ McCollum,CJ McCollum,SG,2021-03-31 15:00:05.184967
POR,is-visit,PORDET,is-expected,Very Likely To Play,Norman Powell,Norman Powell,SF,2021-03-31 15:00:05.184967
POR,is-visit,PORDET,is-expected,Very Likely To Play,Robert Covington,R. Covington,PF,2021-03-31 15:00:05.184967
POR,is-visit,PORDET,is-expected,Very Likely To Play,Jusuf Nurkic,Jusuf Nurkic,C,2021-03-31 15:00:05.184967
POR,is-visit,PORDET,,Very Unlikely To Play,Zach Collins,Z. Collins,C,2021-03-31 15:00:05.184967
POR,is-visit,PORDET,,Very Unlikely To Play,Nassir Little,N. Little,F,2021-03-31 15:00:05.184967
DET,is-home,PORDET,is-expected,Very Likely To Play,Saben Lee,Saben Lee,PG,2021-03-31 15:00:05.184967
DET,is-home,PORDET,is-expected,Very Likely To Play,Frank Jackson,Frank Jackson,SG,2021-03-31 15:00:05.184967
DET,is-home,PORDET,is-expected,Very Likely To Play,Saddiq Bey,Saddiq Bey,SF,2021-03-31 15:00:05.184967
DET,is-home,PORDET,is-expected,Very Likely To Play,Jerami Grant,Jerami Grant,PF,2021-03-31 15:00:05.184967
DET,is-home,PORDET,is-expected,Very Likely To Play,Mason Plumlee,Mason Plumlee,C,2021-03-31 15:00:05.184967
DET,is-home,PORDET,,Toss Up To Play,Sekou Doumbouya,S. Doumbouya,F,2021-03-31 15:00:05.184967
DET,is-home,PORDET,,Unlikely To Play,Wayne Ellington,W. Ellington,G,2021-03-31 15:00:05.184967
DET,is-home,PORDET,,Very Unlikely To Play,Killian Hayes,K. Hayes,G,2021-03-31 15:00:05.184967
DET,is-home,PORDET,,Very Unlikely To Play,Rodney McGruder,R. McGruder,G,2021-03-31 15:00:05.184967
DET,is-home,PORDET,,Very Unlikely To Play,Jahlil Okafor,J. Okafor,C,2021-03-31 15:00:05.184967
DET,is-home,PORDET,,Very Unlikely To Play,Dennis Smith,D. Smith,G,2021-03-31 15:00:05.184967
MIA,is-visit,MIAIND,is-expected,Toss Up To Play,Kendrick Nunn,K. Nunn,PG,2021-03-31 15:00:05.184967
