TEAM_ABBREVIATION,HOME_AWAY,MATCHUP,LINEUP_DESC,TO_PLAY_DESC,PLAYER_NAME,NAME_SHORT,STARTING_POSITION,CREATE_DTTM
ATL,is-visit,ATLPHI,is-expected,Toss Up To Play,Trae Young,Trae Young,PG,2021-04-30 10:45:04.347479
ATL,is-visit,ATLPHI,is-expected,Toss Up To Play,Bogdan Bogdanovic,B. Bogdanovic,SG,2021-04-30 10:45:04.347479
ATL,is-visit,ATLPHI,is-expected,Very Likely To Play,Solomon Hill,Solomon Hill,SF,2021-04-30 10:45:04.347479
ATL,is-visit,ATLPHI,is-expected,Very Likely To Play,John Collins,John Collins,PF,2021-04-30 10:45:04.347479
ATL,is-visit,ATLPHI,is-expected,Toss Up To Play,Clint Capela,C. Capela,C,2021-04-30 10:45:04.347479
ATL,is-visit,ATLPHI,,Likely To Play,Tony Snell,Tony Snell,F,2021-04-30 10:45:04.347479
ATL,is-visit,ATLPHI,,Toss Up To Play,Bogdan Bogdanovic,B. Bogdanovic,G,2021-04-30 10:45:04.347479
ATL,is-visit,ATLPHI,,Toss Up To Play,Clint Capela,C. Capela,C,2021-04-30 10:45:04.347479
ATL,is-visit,ATLPHI,,Toss Up To Play,Trae Young,Trae Young,G,2021-04-30 10:45:04.347479
ATL,is-visit,ATLPHI,,Very Unlikely To Play,Kevin Huerter,K. Huerter,G,2021-04-30 10:45:04.347479
ATL,is-visit,ATLPHI,,Very Unlikely To Play,De'Andre Hunter,D. Hunter,F,2021-04-30 10:45:04.347479
ATL,is-visit,ATLPHI,,Very Unlikely To Play,Cam Reddish,C. Reddish,F,2021-04-30 10:45:04.347479
PHI,is-home,ATLPHI,is-expected,Very Likely To Play,Ben Simmons,Ben Simmons,PG,2021-04-30 10:45:04.347479
PHI,is-home,ATLPHI,is-expected,Very Likely To Play,Seth Curry,Seth Curry,SG,2021-04-30 10:45:04.347479
PHI,is-home,ATLPHI,is-expected,Very Likely To Play,Danny Green,Danny Green,SF,2021-04-30 10:45:04.347479
PHI,is-home,ATLPHI,is-expected,Very Likely To Play,Tobias Harris,Tobias Harris,PF,2021-04-30 10:45:04.347479
PHI,is-home,ATLPHI,is-expected,Very Likely To Play,Joel Embiid,Joel Embiid,C,2021-04-30 10:45:04.347479
SAS,is-visit,SABOS,is-expected,Very Likely To Play,Dejounte Murray,D. Murray,PG,2021-04-30 10:45:04.347479
SAS,is-visit,SABOS,is-expected,Very Likely To Play,Devin Vassell,Devin Vassell,SG,2021-04-30 10:45:04.347479
SAS,is-visit,SABOS,is-expected,Very Likely To Play,DeMar DeRozan,DeMar DeRozan,SF,2021-04-30 10:45:04.347479
SAS,is-visit,SABOS,is-expected,Very Likely To Play,Keldon Johnson,K. Johnson,PF,2021-04-30 10:45:04.347479
SAS,is-visit,SABOS,is-expected,Very Likely To Play,Jakob Poeltl,Jakob Poeltl,C,2021-04-30 10:45:04.347479
SAS,is-visit,SABOS,,Very Unlikely To Play,Trey Lyles,Trey Lyles,F,2021-04-30 10:45:04.347479
BOS,is-home,SABOS,is-expected,Very Likely To Play,Marcus Smart,Marcus Smart,PG,2021-04-30 10:45:04.347479
BOS,is-home,SABOS,is-expected,Very Likely To Play,Evan Fournier,Evan Fournier,SG,2021-04-30 10:45:04.347479
BOS,is-home,SABOS,is-expected,Very Likely To Play,Jaylen Brown,Jaylen Brown,SF,2021-04-30 10:45:04.347479
BOS,is-home,SABOS,is-expected,Very Likely To Play,Jayson Tatum,Jayson Tatum,PF,2021-04-30 10:45:04.347479
